Tour,Year,ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,MaxW,MaxL,AvgW,AvgL
ATP,2018,33,Paris,French Open,2018-06-03,Grand Slam,Outdoor,Clay,4th Round,5,Cecchinato M.,Goffin D.,72,9.0,806,3020.0,7.0,5.0,4.0,6.0,6.0,0.0,6.0,3.0,,,3.0,1.0,Completed,5.0,1.16,4.7,1.15,5.0,1.17,5.7,1.18,5.9,1.2,5.18,1.17
ATP,2018,33,Paris,French Open,2018-06-04,Grand Slam,Outdoor,Clay,4th Round,5,Schwartzman D.,Anderson K.,12,7.0,2165,3635.0,1.0,6.0,2.0,6.0,7.0,5.0,7.0,6.0,6.0,2.0,3.0,2.0,Completed,1.66,2.2,1.65,2.11,1.73,2.1,1.79,2.17,1.83,2.33,1.7,2.17
ATP,2018,33,Paris,French Open,2018-06-04,Grand Slam,Outdoor,Clay,4th Round,5,Nadal R.,Marterer M.,1,70.0,8770,831.0,6.0,3.0,6.0,2.0,7.0,6.0,,,,,3.0,0.0,Completed,1.005,34.0,1.01,12.0,1.01,21.0,1.01,33.9,1.02,52.25,1.01,25.41
ATP,2018,33,Paris,French Open,2018-06-04,Grand Slam,Outdoor,Clay,4th Round,5,Cilic M.,Fognini F.,4,18.0,4950,1940.0,6.0,4.0,6.0,1.0,3.0,6.0,6.0,7.0,6.0,3.0,3.0,2.0,Completed,1.44,2.75,1.4,2.75,1.44,2.75,1.43,3.14,1.47,3.2,1.42,2.92
ATP,2018,33,Paris,French Open,2018-06-04,Grand Slam,Outdoor,Clay,4th Round,5,Del Potro J.M.,Isner J.,6,10.0,4450,2980.0,6.0,4.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.4,3.0,1.4,2.7,1.4,3.0,1.41,3.22,1.46,3.22,1.42,2.92
ATP,2018,33,Paris,French Open,2018-06-05,Grand Slam,Outdoor,Clay,Quarterfinals,5,Thiem D.,Zverev A.,8,3.0,3355,5615.0,6.0,4.0,6.0,2.0,6.0,1.0,,,,,3.0,0.0,Completed,1.57,2.37,1.53,2.35,1.57,2.37,1.63,2.46,1.65,2.64,1.58,2.42
ATP,2018,33,Paris,French Open,2018-06-05,Grand Slam,Outdoor,Clay,Quarterfinals,5,Cecchinato M.,Djokovic N.,72,22.0,806,1665.0,6.0,3.0,7.0,6.0,1.0,6.0,7.0,6.0,,,3.0,1.0,Completed,9.0,1.08,7.25,1.06,7.5,1.08,10.36,1.08,10.5,1.11,8.6,1.08
ATP,2018,33,Paris,French Open,2018-06-07,Grand Slam,Outdoor,Clay,Quarterfinals,5,Del Potro J.M.,Cilic M.,6,4.0,4450,4950.0,7.0,6.0,5.0,7.0,6.0,3.0,7.0,5.0,,,3.0,1.0,Completed,1.5,2.62,1.42,2.65,1.44,2.75,1.54,2.7,1.55,2.75,1.5,1.65
ATP,2018,33,Paris,French Open,2018-06-07,Grand Slam,Outdoor,Clay,Quarterfinals,5,Nadal R.,Schwartzman D.,1,12.0,8770,2165.0,4.0,6.0,6.0,3.0,6.0,2.0,6.0,2.0,,,3.0,1.0,Completed,1.02,19.0,1.08,6.5,1.1,7.0,1.05,15.85,1.05,19.5,1.03,15.03
ATP,2018,33,Paris,French Open,2018-06-08,Grand Slam,Outdoor,Clay,Semifinals,5,Thiem D.,Cecchinato M.,8,72.0,3355,806.0,7.0,5.0,7.0,6.0,6.0,1.0,,,,,3.0,0.0,Completed,1.12,6.0,1.11,5.6,1.12,6.0,1.14,7.35,1.15,7.5,1.13,6.38
ATP,2018,33,Paris,French Open,2018-06-08,Grand Slam,Outdoor,Clay,Semifinals,5,Nadal R.,Del Potro J.M.,1,6.0,8770,4450.0,6.0,4.0,6.0,1.0,6.0,2.0,,,,,3.0,0.0,Completed,1.12,6.0,1.12,5.4,1.12,6.0,1.14,7.07,1.17,7.07,1.13,6.18
ATP,2018,33,Paris,French Open,2018-06-10,Grand Slam,Outdoor,Clay,The Final,5,Nadal R.,Thiem D.,1,8.0,8770,3355.0,6.0,4.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,Completed,1.22,4.33,1.2,4.1,1.22,4.33,1.24,4.75,1.33,4.95,1.23,4.42
ATP,2018,40,London,Wimbledon,2018-07-02,Grand Slam,Outdoor,Grass,1st Round,5,Struff J.L.,Mayer L.,64,36.0,865,1235.0,3.0,6.0,6.0,7.0,7.0,6.0,7.0,6.0,6.0,1.0,3.0,2.0,Completed,2.62,1.5,2.5,1.47,2.62,1.5,2.66,1.54,2.69,1.54,2.58,1.51
ATP,2018,40,London,Wimbledon,2018-07-02,Grand Slam,Outdoor,Grass,1st Round,5,Cilic M.,Nishioka Y.,5,256.0,5060,217.0,6.0,1.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.03,15.0,1.02,10.0,1.03,13.0,1.03,20.5,1.04,21.0,1.02,14.87
ATP,2018,40,London,Wimbledon,2018-07-02,Grand Slam,Outdoor,Grass,1st Round,5,Jarry N.,Krajinovic F.,66,30.0,859,1489.0,6.0,3.0,3.0,6.0,7.0,6.0,6.0,4.0,,,3.0,1.0,Completed,1.44,2.75,1.45,2.55,1.44,2.75,1.56,2.6,1.56,2.8,1.5,2.61
ATP,2018,40,London,Wimbledon,2018-07-02,Grand Slam,Outdoor,Grass,1st Round,5,Kohlschreiber P.,Donskoy E.,27,83.0,1575,706.0,6.0,2.0,6.0,4.0,7.0,5.0,,,,,3.0,0.0,Completed,1.16,5.0,1.16,4.6,1.17,5.0,1.21,5.12,1.22,5.47,1.18,4.91
ATP,2018,40,London,Wimbledon,2018-07-02,Grand Slam,Outdoor,Grass,1st Round,5,Pouille L.,Kudla D.,19,84.0,1835,699.0,6.0,3.0,6.0,3.0,2.0,6.0,6.0,3.0,,,3.0,1.0,Completed,1.61,2.25,1.6,2.2,1.61,2.25,1.68,2.34,1.69,2.4,1.63,2.28
ATP,2018,40,London,Wimbledon,2018-07-02,Grand Slam,Outdoor,Grass,1st Round,5,Querrey S.,Thompson J.,13,101.0,2130,575.0,6.0,2.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,Completed,1.12,6.0,1.12,5.4,1.14,5.5,1.14,6.87,1.17,6.87,1.14,5.86
ATP,2018,40,London,Wimbledon,2018-07-02,Grand Slam,Outdoor,Grass,1st Round,5,Muller G.,Mmoh M.,60,119.0,915,459.0,7.0,5.0,4.0,6.0,7.0,6.0,3.0,6.0,6.0,1.0,3.0,2.0,Completed,1.28,3.75,1.25,3.6,1.3,3.5,1.29,4.02,1.32,4.02,1.28,3.7
ATP,2018,40,London,Wimbledon,2018-07-02,Grand Slam,Outdoor,Grass,1st Round,5,Novak D.,Polansky P.,171,110.0,338,495.0,6.0,2.0,6.0,3.0,7.0,6.0,,,,,3.0,0.0,Completed,1.57,2.37,1.5,2.4,1.53,2.5,1.56,2.6,1.63,2.6,1.54,2.48
ATP,2018,40,London,Wimbledon,2018-07-02,Grand Slam,Outdoor,Grass,1st Round,5,Stakhovsky S.,Sousa J.,109,45.0,513,1045.0,6.0,3.0,6.0,3.0,5.0,7.0,1.0,6.0,6.0,4.0,3.0,2.0,Completed,1.61,2.25,1.62,2.15,1.67,2.2,1.74,2.22,1.75,2.25,1.69,2.17
ATP,2018,40,London,Wimbledon,2018-07-02,Grand Slam,Outdoor,Grass,1st Round,5,Federer R.,Lajovic D.,2,58.0,8720,920.0,6.0,1.0,6.0,3.0,6.0,4.0,,,,,3.0,0.0,Completed,1.01,23.0,1.01,11.5,1.02,15.0,1.03,17.65,1.03,29.92,1.02,17.56
ATP,2018,40,London,Wimbledon,2018-07-02,Grand Slam,Outdoor,Grass,1st Round,5,Pella G.,Kubler J.,82,147.0,710,385.0,6.0,4.0,7.0,5.0,4.0,6.0,7.0,6.0,,,3.0,1.0,Completed,1.57,2.37,1.57,2.25,1.61,2.25,1.69,2.3,1.73,2.45,1.62,2.31
ATP,2018,40,London,Wimbledon,2018-07-02,Grand Slam,Outdoor,Grass,1st Round,5,Mcdonald M.,Berankis R.,103,96.0,554,599.0,4.0,6.0,7.0,6.0,6.0,3.0,7.0,6.0,,,3.0,1.0,Completed,1.53,2.5,1.5,2.4,1.53,2.5,1.61,2.49,1.65,2.75,1.55,2.47
ATP,2018,40,London,Wimbledon,2018-07-02,Grand Slam,Outdoor,Grass,1st Round,5,Karlovic I.,Youzhny M.,112,102.0,480,571.0,4.0,6.0,7.0,5.0,7.0,6.0,6.0,3.0,,,3.0,1.0,Completed,1.9,1.9,1.75,1.95,1.73,2.1,1.83,2.09,1.93,2.1,1.81,2.01
ATP,2018,40,London,Wimbledon,2018-07-02,Grand Slam,Outdoor,Grass,1st Round,5,Garcia-Lopez G.,Elias G.,65,118.0,863,460.0,6.0,2.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,1.11,7.0,1.08,6.5,1.1,7.0,1.1,8.55,1.13,9.4,1.09,7.65
ATP,2018,40,London,Wimbledon,2018-07-02,Grand Slam,Outdoor,Grass,1st Round,5,Medvedev D.,Coric B.,67,20.0,847,1745.0,7.0,6.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,Completed,4.5,1.22,4.1,1.2,4.0,1.22,4.34,1.26,4.55,1.27,4.22,1.23
ATP,2018,40,London,Wimbledon,2018-07-02,Grand Slam,Outdoor,Grass,1st Round,5,Raonic M.,Broady L.,32,173.0,1430,328.0,7.0,5.0,6.0,0.0,6.0,1.0,,,,,3.0,0.0,Completed,1.1,7.0,1.07,7.0,1.08,7.5,1.09,9.01,1.1,10.43,1.07,8.39
ATP,2018,40,London,Wimbledon,2018-07-02,Grand Slam,Outdoor,Grass,1st Round,5,Isner J.,Maden Y.,10,134.0,3045,424.0,6.0,2.0,7.0,6.0,7.0,5.0,,,,,3.0,0.0,Completed,1.11,6.0,1.11,5.6,1.14,5.5,1.17,6.02,1.17,7.19,1.12,6.46
ATP,2018,40,London,Wimbledon,2018-07-02,Grand Slam,Outdoor,Grass,1st Round,5,Fabbiano T.,Bhambri Y.,133,85.0,424,687.0,2.0,6.0,6.0,3.0,6.0,3.0,6.0,2.0,,,3.0,1.0,Completed,1.5,2.62,1.45,2.55,1.44,2.75,1.55,2.64,1.56,2.8,1.49,2.63
ATP,2018,40,London,Wimbledon,2018-07-02,Grand Slam,Outdoor,Grass,1st Round,5,Seppi A.,Smith J.P.,50,211.0,996,277.0,6.0,2.0,6.0,4.0,6.0,1.0,,,,,3.0,0.0,Completed,1.44,2.75,1.45,2.55,1.5,2.62,1.53,2.7,1.53,3.15,1.47,2.68
ATP,2018,40,London,Wimbledon,2018-07-02,Grand Slam,Outdoor,Grass,1st Round,5,Millman J.,Travaglia S.,56,137.0,931,409.0,6.0,7.0,6.0,3.0,7.0,5.0,6.0,2.0,,,3.0,1.0,Completed,1.44,2.75,1.45,2.55,1.5,2.62,1.43,3.06,1.53,3.06,1.47,2.7
ATP,2018,40,London,Wimbledon,2018-07-02,Grand Slam,Outdoor,Grass,1st Round,5,Wawrinka S.,Dimitrov G.,224,6.0,255,4780.0,1.0,6.0,7.0,6.0,7.0,6.0,6.0,4.0,,,3.0,1.0,Completed,4.0,1.25,3.95,1.21,4.0,1.25,4.66,1.23,4.71,1.25,4.29,1.22
ATP,2018,40,London,Wimbledon,2018-07-02,Grand Slam,Outdoor,Grass,1st Round,5,Tsitsipas S.,Barrere G.,35,188.0,1254,302.0,6.0,3.0,6.0,4.0,6.0,7.0,7.0,5.0,,,3.0,1.0,Completed,1.2,4.33,1.2,4.1,1.25,4.0,1.22,4.9,1.25,4.9,1.21,4.38
ATP,2018,40,London,Wimbledon,2018-07-02,Grand Slam,Outdoor,Grass,1st Round,5,Monfils G.,Gasquet R.,44,31.0,1070,1465.0,7.0,6.0,7.0,5.0,6.0,4.0,,,,,3.0,0.0,Completed,2.5,1.53,2.5,1.47,2.5,1.53,2.71,1.53,2.71,1.56,2.57,1.51
ATP,2018,40,London,Wimbledon,2018-07-02,Grand Slam,Outdoor,Grass,1st Round,5,Anderson K.,Gombos N.,8,190.0,3635,299.0,6.0,3.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.08,9.0,1.07,7.0,1.08,7.5,1.07,11.51,1.1,11.51,1.07,9.03
ATP,2018,40,London,Wimbledon,2018-07-02,Grand Slam,Outdoor,Grass,1st Round,5,Donaldson J.,Jaziri M.,54,61.0,945,912.0,7.0,6.0,6.0,3.0,6.0,1.0,,,,,3.0,0.0,Completed,1.5,2.62,1.5,2.4,1.53,2.5,1.53,2.7,1.53,2.72,1.5,2.58
ATP,2018,40,London,Wimbledon,2018-07-02,Grand Slam,Outdoor,Grass,1st Round,5,Bemelmans R.,Johnson S.,104,42.0,545,1085.0,7.0,5.0,6.0,3.0,4.0,6.0,6.0,7.0,8.0,6.0,3.0,2.0,Completed,2.75,1.44,2.75,1.4,2.75,1.44,3.01,1.44,3.01,1.48,2.85,1.43
ATP,2018,40,London,Wimbledon,2018-07-02,Grand Slam,Outdoor,Grass,1st Round,5,Lorenzi P.,Djere L.,86,90.0,668,648.0,7.0,6.0,6.0,7.0,6.0,2.0,6.0,4.0,,,3.0,1.0,Completed,1.72,2.1,1.85,1.85,1.91,1.91,1.77,2.17,1.89,2.55,1.78,2.06
ATP,2018,40,London,Wimbledon,2018-07-02,Grand Slam,Outdoor,Grass,1st Round,5,Mannarino A.,Garin C.,26,167.0,1580,344.0,6.0,3.0,1.0,6.0,7.0,6.0,6.0,2.0,,,3.0,1.0,Completed,1.25,4.0,1.22,3.85,1.22,4.33,1.28,4.06,1.29,4.5,1.25,4.06
ATP,2018,40,London,Wimbledon,2018-07-02,Grand Slam,Outdoor,Grass,1st Round,5,Harrison R.,Carballes Baena R.,59,79.0,920,729.0,6.0,1.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,1.12,6.0,1.12,5.4,1.14,5.5,1.13,7.38,1.16,7.38,1.13,6.15
ATP,2018,40,London,Wimbledon,2018-07-02,Grand Slam,Outdoor,Grass,1st Round,5,Bedene A.,Norrie C.,71,75.0,770,743.0,4.0,6.0,7.0,6.0,7.0,6.0,6.0,4.0,,,3.0,1.0,Completed,1.5,2.62,1.45,2.55,1.5,2.62,1.53,2.7,1.55,2.9,1.49,2.63
ATP,2018,40,London,Wimbledon,2018-07-02,Grand Slam,Outdoor,Grass,1st Round,5,Lacko L.,Bonzi B.,73,284.0,752,189.0,4.0,6.0,6.0,3.0,7.0,6.0,6.0,4.0,,,3.0,1.0,Completed,1.2,4.5,1.21,3.95,1.22,4.33,1.24,4.58,1.28,4.8,1.23,4.19
ATP,2018,40,London,Wimbledon,2018-07-03,Grand Slam,Outdoor,Grass,1st Round,5,Gulbis E.,Clarke J.,138,218.0,402,265.0,4.0,6.0,6.0,3.0,7.0,6.0,3.0,6.0,6.0,4.0,3.0,2.0,Completed,1.16,5.0,1.18,4.3,1.2,4.5,1.22,4.85,1.24,5.3,1.19,4.76
ATP,2018,40,London,Wimbledon,2018-07-03,Grand Slam,Outdoor,Grass,1st Round,5,Tomic B.,Hurkacz H.,184,122.0,308,454.0,6.0,4.0,6.0,2.0,7.0,6.0,,,,,3.0,0.0,Completed,1.36,3.2,1.32,3.1,1.36,3.25,1.34,3.56,1.37,3.56,1.33,3.31
ATP,2018,40,London,Wimbledon,2018-07-03,Grand Slam,Outdoor,Grass,1st Round,5,Del Potro J.M.,Gojowczyk P.,4,39.0,5080,1153.0,6.0,3.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,Completed,1.12,6.0,1.1,5.9,1.11,6.5,1.11,8.05,1.15,8.05,1.11,6.58
ATP,2018,40,London,Wimbledon,2018-07-03,Grand Slam,Outdoor,Grass,1st Round,5,Dzumhur D.,Marterer M.,23,48.0,1665,999.0,6.0,3.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,Completed,1.72,2.1,1.65,2.1,1.67,2.2,1.71,2.27,1.75,2.31,1.68,2.19
ATP,2018,40,London,Wimbledon,2018-07-03,Grand Slam,Outdoor,Grass,1st Round,5,Nishikori K.,Harrison C.,28,198.0,1530,292.0,6.0,2.0,4.0,6.0,7.0,6.0,6.0,2.0,,,3.0,1.0,Completed,1.1,8.0,1.07,7.0,1.08,7.5,1.08,9.87,1.12,10.5,1.08,8.21
ATP,2018,40,London,Wimbledon,2018-07-03,Grand Slam,Outdoor,Grass,1st Round,5,Lopez F.,Delbonis F.,70,88.0,780,667.0,6.0,3.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,1.11,7.0,1.09,6.25,1.11,6.5,1.12,7.64,1.13,8.0,1.1,6.84
ATP,2018,40,London,Wimbledon,2018-07-03,Grand Slam,Outdoor,Grass,1st Round,5,Vesely J.,Mayer F.,93,91.0,640,646.0,7.0,6.0,6.0,4.0,4.0,6.0,6.0,1.0,,,3.0,1.0,Completed,1.5,2.62,1.42,2.65,1.44,2.75,1.46,2.93,1.5,3.0,1.45,2.77
ATP,2018,40,London,Wimbledon,2018-07-03,Grand Slam,Outdoor,Grass,1st Round,5,Albot R.,Carreno Busta P.,98,12.0,586,2145.0,3.0,6.0,6.0,0.0,6.0,7.0,6.0,2.0,6.0,1.0,3.0,2.0,Completed,3.0,1.4,2.85,1.37,3.0,1.4,3.14,1.42,3.14,1.44,3.0,1.39
ATP,2018,40,London,Wimbledon,2018-07-03,Grand Slam,Outdoor,Grass,1st Round,5,Edmund K.,Bolt A.,17,204.0,1950,286.0,6.0,2.0,6.0,3.0,7.0,5.0,,,,,3.0,0.0,Completed,1.16,5.0,1.16,4.6,,,1.18,5.65,1.21,5.65,1.17,5.01
ATP,2018,40,London,Wimbledon,2018-07-03,Grand Slam,Outdoor,Grass,1st Round,5,Kyrgios N.,Istomin D.,18,92.0,1855,642.0,7.0,6.0,7.0,6.0,6.0,7.0,6.0,3.0,,,3.0,1.0,Completed,1.12,6.0,1.11,5.6,1.14,5.5,1.13,7.05,1.15,7.3,1.13,6.19
ATP,2018,40,London,Wimbledon,2018-07-03,Grand Slam,Outdoor,Grass,1st Round,5,Klahn B.,Sugita Y.,168,69.0,342,820.0,2.0,6.0,7.0,6.0,6.0,2.0,6.0,2.0,,,3.0,1.0,Completed,3.5,1.3,3.2,1.3,3.25,1.36,3.32,1.38,3.5,1.43,3.28,1.34
ATP,2018,40,London,Wimbledon,2018-07-03,Grand Slam,Outdoor,Grass,1st Round,5,Schwartzman D.,Basic M.,11,78.0,2435,733.0,6.0,3.0,6.0,2.0,6.0,1.0,,,,,3.0,0.0,Completed,1.5,2.62,1.42,2.65,1.44,2.75,1.45,3.0,1.5,3.0,1.43,2.82
ATP,2018,40,London,Wimbledon,2018-07-03,Grand Slam,Outdoor,Grass,1st Round,5,Fritz T.,Sonego L.,68,121.0,839,455.0,3.0,6.0,6.0,3.0,6.0,2.0,6.0,2.0,,,3.0,1.0,Completed,1.25,4.0,1.23,3.75,1.25,4.0,1.31,3.85,1.31,4.16,1.26,3.92
ATP,2018,40,London,Wimbledon,2018-07-03,Grand Slam,Outdoor,Grass,1st Round,5,Haase R.,Copil M.,43,94.0,1075,617.0,7.0,6.0,7.0,5.0,4.0,6.0,7.0,6.0,,,3.0,1.0,Completed,1.5,2.62,1.5,2.4,1.53,2.5,1.59,2.52,1.7,2.65,1.54,2.49
ATP,2018,40,London,Wimbledon,2018-07-03,Grand Slam,Outdoor,Grass,1st Round,5,Zverev A.,Duckworth J.,3,748.0,5755,28.0,7.0,5.0,6.0,2.0,6.0,0.0,,,,,3.0,0.0,Completed,1.03,15.0,1.02,10.0,1.04,11.0,1.06,13.0,1.06,16.75,1.03,12.43
ATP,2018,40,London,Wimbledon,2018-07-03,Grand Slam,Outdoor,Grass,1st Round,5,Tiafoe F.,Verdasco F.,52,34.0,985,1280.0,7.0,6.0,7.0,6.0,3.0,6.0,6.0,3.0,,,3.0,1.0,Completed,2.1,1.72,2.1,1.65,2.1,1.73,2.22,1.74,2.23,1.77,2.16,1.7
ATP,2018,40,London,Wimbledon,2018-07-03,Grand Slam,Outdoor,Grass,1st Round,5,Bolelli S.,Cuevas P.,154,76.0,370,735.0,7.0,6.0,7.0,6.0,6.0,1.0,,,,,3.0,0.0,Completed,1.66,2.2,1.6,2.2,1.61,2.25,1.63,2.44,1.67,2.44,1.62,2.31
ATP,2018,40,London,Wimbledon,2018-07-03,Grand Slam,Outdoor,Grass,1st Round,5,Robert S.,Ramos-Vinolas A.,158,38.0,359,1170.0,7.0,6.0,6.0,2.0,6.0,1.0,,,,,3.0,0.0,Completed,2.37,1.57,2.35,1.53,2.37,1.57,2.46,1.62,2.57,1.62,2.42,1.57
ATP,2018,40,London,Wimbledon,2018-07-03,Grand Slam,Outdoor,Grass,1st Round,5,De Minaur A.,Cecchinato M.,80,29.0,723,1514.0,6.0,4.0,6.0,7.0,7.0,6.0,6.0,4.0,,,3.0,1.0,Completed,1.44,2.75,1.42,2.65,1.44,2.75,1.47,2.92,1.5,3.0,1.44,2.78
ATP,2018,40,London,Wimbledon,2018-07-03,Grand Slam,Outdoor,Grass,1st Round,5,Nadal R.,Sela D.,1,127.0,8770,437.0,6.0,3.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,Completed,1.02,19.0,1.01,11.5,1.02,15.0,1.04,15.92,1.04,21.77,1.02,15.11
ATP,2018,40,London,Wimbledon,2018-07-03,Grand Slam,Outdoor,Grass,1st Round,5,Fognini F.,Daniel T.,16,87.0,2030,668.0,3.0,6.0,6.0,3.0,6.0,3.0,6.0,3.0,,,3.0,1.0,Completed,1.28,3.75,1.28,3.35,1.3,3.5,1.3,3.88,1.33,4.0,1.29,3.59
ATP,2018,40,London,Wimbledon,2018-07-03,Grand Slam,Outdoor,Grass,1st Round,5,Khachanov K.,Ferrer D.,40,37.0,1130,1175.0,6.0,1.0,7.0,6.0,3.0,6.0,7.0,5.0,,,3.0,1.0,Completed,1.22,4.33,1.21,3.95,1.25,4.0,1.25,4.46,1.28,4.5,1.24,4.14
ATP,2018,40,London,Wimbledon,2018-07-03,Grand Slam,Outdoor,Grass,1st Round,5,Ebden M.,Goffin D.,51,9.0,989,3110.0,6.0,4.0,6.0,3.0,6.0,4.0,,,,,3.0,0.0,Completed,2.75,1.44,2.65,1.42,2.75,1.44,2.95,1.46,2.95,1.51,2.76,1.45
ATP,2018,40,London,Wimbledon,2018-07-03,Grand Slam,Outdoor,Grass,1st Round,5,Kukushkin M.,Pospisil V.,77,97.0,734,594.0,6.0,4.0,3.0,6.0,6.0,2.0,6.0,3.0,,,3.0,1.0,Completed,1.61,2.3,1.6,2.2,1.61,2.25,1.67,2.35,1.67,2.4,1.62,2.3
ATP,2018,40,London,Wimbledon,2018-07-03,Grand Slam,Outdoor,Grass,1st Round,5,Baghdatis M.,Thiem D.,95,7.0,599,3835.0,6.0,4.0,7.0,5.0,2.0,0.0,,,,,2.0,0.0,Retired,6.0,1.12,5.4,1.12,5.5,1.14,6.7,1.14,6.75,1.16,6.04,1.13
ATP,2018,40,London,Wimbledon,2018-07-03,Grand Slam,Outdoor,Grass,1st Round,5,Berrettini M.,Sock J.,81,15.0,721,2110.0,6.0,7.0,6.0,7.0,6.0,4.0,7.0,5.0,6.0,2.0,3.0,2.0,Completed,2.2,1.66,2.15,1.62,2.2,1.67,2.3,1.69,2.3,1.75,2.18,1.69
ATP,2018,40,London,Wimbledon,2018-07-03,Grand Slam,Outdoor,Grass,1st Round,5,Herbert P.H.,Zverev M.,72,41.0,754,1085.0,6.0,4.0,6.0,3.0,6.0,4.0,,,,,3.0,0.0,Completed,2.62,1.5,2.55,1.45,2.62,1.5,2.75,1.51,2.8,1.53,2.64,1.49
ATP,2018,40,London,Wimbledon,2018-07-03,Grand Slam,Outdoor,Grass,1st Round,5,Zeballos H.,Andreozzi G.,126,105.0,438,535.0,4.0,6.0,7.0,6.0,6.0,4.0,6.0,4.0,,,3.0,1.0,Completed,1.72,2.1,1.72,2.0,1.73,2.1,1.75,2.2,1.79,2.2,1.73,2.13
ATP,2018,40,London,Wimbledon,2018-07-03,Grand Slam,Outdoor,Grass,1st Round,5,Simon G.,Basilashvili N.,53,74.0,950,750.0,6.0,1.0,7.0,6.0,6.0,1.0,,,,,3.0,0.0,Completed,1.33,3.4,1.32,3.1,1.36,3.25,1.36,3.47,1.37,3.5,1.34,3.3
ATP,2018,40,London,Wimbledon,2018-07-03,Grand Slam,Outdoor,Grass,1st Round,5,Benneteau J.,Fucsovics M.,63,49.0,876,997.0,7.0,5.0,7.0,5.0,6.0,3.0,,,,,3.0,0.0,Completed,1.61,2.3,1.57,2.25,1.61,2.25,1.64,2.42,1.67,2.45,1.61,2.34
ATP,2018,40,London,Wimbledon,2018-07-03,Grand Slam,Outdoor,Grass,1st Round,5,Paire B.,Jung J.,47,155.0,1010,366.0,7.0,5.0,7.0,6.0,6.0,4.0,,,,,3.0,0.0,Completed,1.4,3.0,1.38,2.8,1.4,3.0,1.51,2.72,1.56,4.5,1.43,2.86
ATP,2018,40,London,Wimbledon,2018-07-03,Grand Slam,Outdoor,Grass,1st Round,5,Djokovic N.,Sandgren T.,21,57.0,1715,923.0,6.0,3.0,6.0,1.0,6.0,2.0,,,,,3.0,0.0,Completed,1.03,15.0,1.02,10.0,1.05,10.0,1.03,18.09,1.04,20.0,1.03,14.2
ATP,2018,40,London,Wimbledon,2018-07-03,Grand Slam,Outdoor,Grass,1st Round,5,Shapovalov D.,Chardy J.,25,46.0,1588,1025.0,6.0,3.0,3.0,6.0,7.0,5.0,6.0,4.0,,,3.0,1.0,Completed,2.1,1.72,2.1,1.65,2.2,1.67,2.15,1.79,2.2,1.79,2.13,1.72
ATP,2018,40,London,Wimbledon,2018-07-04,Grand Slam,Outdoor,Grass,2nd Round,5,Raonic M.,Millman J.,32,56.0,1430,931.0,7.0,6.0,7.0,6.0,7.0,6.0,,,,,3.0,0.0,Completed,1.12,6.0,1.1,5.9,1.12,6.0,1.11,8.05,1.15,8.4,1.11,6.72
ATP,2018,40,London,Wimbledon,2018-07-04,Grand Slam,Outdoor,Grass,2nd Round,5,Novak D.,Pouille L.,171,19.0,338,1835.0,6.0,4.0,6.0,2.0,6.0,7.0,3.0,6.0,6.0,2.0,3.0,2.0,Completed,4.0,1.25,3.6,1.25,3.75,1.28,3.8,1.31,4.08,1.31,3.78,1.27
ATP,2018,40,London,Wimbledon,2018-07-04,Grand Slam,Outdoor,Grass,2nd Round,5,Monfils G.,Lorenzi P.,44,86.0,1070,668.0,3.0,6.0,6.0,3.0,7.0,6.0,7.0,6.0,,,3.0,1.0,Completed,1.07,9.0,1.05,7.75,1.07,8.0,1.08,10.44,1.08,11.5,1.06,9.42
ATP,2018,40,London,Wimbledon,2018-07-04,Grand Slam,Outdoor,Grass,2nd Round,5,Medvedev D.,Garcia-Lopez G.,67,65.0,847,863.0,6.0,3.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,1.33,3.5,1.33,3.05,1.36,3.25,1.38,3.31,1.4,3.5,1.36,3.14
ATP,2018,40,London,Wimbledon,2018-07-04,Grand Slam,Outdoor,Grass,2nd Round,5,Querrey S.,Stakhovsky S.,13,109.0,2130,513.0,7.0,6.0,6.0,3.0,6.0,3.0,,,,,3.0,0.0,Completed,1.16,5.0,1.17,4.4,1.2,4.5,1.2,5.24,1.22,5.24,1.18,4.94
