Tour,Year,ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,UBW,UBL
ATP,2008,6,Melbourne,Australian Open,2008-01-14,Grand Slam,Outdoor,Hard,1st Round,5,Karlovic I.,Baker J.,24.0,217.0,1360.0,192.0,6.0,4.0,6.0,4.0,6.0,7.0,6.0,4.0,,,3.0,1.0,Completed,1.11,6.0,1.13,5.5,1.125,5.5,1.183,5.95,1.13,5.6
ATP,2008,6,Melbourne,Australian Open,2008-01-14,Grand Slam,Outdoor,Hard,1st Round,5,Capdeville P.,Klein B.,100.0,618.0,428.0,32.0,6.0,4.0,7.0,5.0,6.0,4.0,,,,,3.0,0.0,Completed,1.33,3.25,1.25,3.15,1.364,3.0,1.366,3.53,1.35,3.1
ATP,2008,6,Melbourne,Australian Open,2008-01-14,Grand Slam,Outdoor,Hard,1st Round,5,Schuettler R.,Clement A.,92.0,59.0,453.0,610.0,6.0,4.0,6.0,2.0,6.0,7.0,6.0,4.0,,,3.0,1.0,Completed,2.0,1.72,1.9,1.85,2.0,1.727,1.98,1.926,2.0,1.78
ATP,2008,6,Melbourne,Australian Open,2008-01-14,Grand Slam,Outdoor,Hard,1st Round,5,Fish M.,Pashanski B.,43.0,95.0,685.0,441.0,6.0,2.0,6.0,3.0,3.0,6.0,6.0,3.0,,,3.0,1.0,Completed,1.1,6.5,1.1,6.25,1.167,4.5,1.163,6.55,1.12,5.85
ATP,2008,6,Melbourne,Australian Open,2008-01-14,Grand Slam,Outdoor,Hard,1st Round,5,Mathieu P.H.,Hanescu V.,25.0,79.0,1320.0,517.0,6.0,1.0,7.0,6.0,6.0,2.0,,,,,3.0,0.0,Completed,1.16,4.5,1.17,4.67,1.2,4.333,1.22,5.15,1.2,4.3
ATP,2008,6,Melbourne,Australian Open,2008-01-14,Grand Slam,Outdoor,Hard,1st Round,5,Levine J.,Vassallo-Arguello M.,170.0,77.0,242.0,520.0,6.0,1.0,7.0,5.0,6.0,1.0,,,,,3.0,0.0,Completed,1.38,2.87,1.45,2.65,1.364,3.0,1.427,3.14,1.45,2.67
ATP,2008,6,Melbourne,Australian Open,2008-01-14,Grand Slam,Outdoor,Hard,1st Round,5,Gicquel M.,Lu Y.H.,73.0,112.0,535.0,393.0,6.0,3.0,4.0,6.0,6.0,7.0,6.0,4.0,6.0,2.0,3.0,2.0,Completed,1.5,2.5,1.5,2.45,1.571,2.25,1.585,2.61,1.57,2.34
ATP,2008,6,Melbourne,Australian Open,2008-01-14,Grand Slam,Outdoor,Hard,1st Round,5,Nieminen J.,Dancevic F.,26.0,74.0,1075.0,531.0,6.0,3.0,6.0,1.0,5.0,7.0,2.0,6.0,6.0,1.0,3.0,2.0,Completed,1.2,4.33,1.17,4.67,1.222,4.0,1.217,5.21,1.22,4.1
ATP,2008,6,Melbourne,Australian Open,2008-01-14,Grand Slam,Outdoor,Hard,1st Round,5,Simon G.,Reynolds B.,33.0,113.0,955.0,392.0,4.0,6.0,6.0,4.0,6.0,2.0,6.0,7.0,6.0,4.0,3.0,2.0,Completed,1.16,4.5,1.18,4.45,1.222,4.0,1.212,5.31,1.18,4.6
ATP,2008,6,Melbourne,Australian Open,2008-01-14,Grand Slam,Outdoor,Hard,1st Round,5,Robredo T.,Zverev M.,12.0,85.0,1705.0,478.0,4.0,6.0,2.0,6.0,7.0,6.0,6.0,4.0,7.0,5.0,3.0,2.0,Completed,1.16,4.5,1.17,4.67,1.222,4.0,1.227,5.0,1.14,5.35
ATP,2008,6,Melbourne,Australian Open,2008-01-14,Grand Slam,Outdoor,Hard,1st Round,5,Sela D.,Slanar M.,66.0,277.0,573.0,138.0,6.0,2.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,1.25,3.75,1.25,3.75,1.25,3.75,1.25,4.6,1.23,4.0
ATP,2008,6,Melbourne,Australian Open,2008-01-14,Grand Slam,Outdoor,Hard,1st Round,5,Andreev I.,Pavel A.,35.0,78.0,890.0,518.0,5.0,7.0,6.0,2.0,7.0,6.0,6.0,3.0,,,3.0,1.0,Completed,1.33,3.25,1.38,2.88,1.364,3.0,1.379,3.44,1.35,3.1
ATP,2008,6,Melbourne,Australian Open,2008-01-14,Grand Slam,Outdoor,Hard,1st Round,5,Roddick A.,Dlouhy L.,6.0,154.0,2530.0,275.0,6.0,3.0,6.0,4.0,7.0,5.0,,,,,3.0,0.0,Completed,1.01,13.0,1.02,11.5,1.04,9.0,1.018,36.0,1.01,25.0
ATP,2008,6,Melbourne,Australian Open,2008-01-14,Grand Slam,Outdoor,Hard,1st Round,5,Vliegen K.,Patience O.,105.0,110.0,412.0,405.0,6.0,0.0,6.0,1.0,7.0,6.0,,,,,3.0,0.0,Completed,1.22,4.0,1.25,3.75,1.25,3.75,1.27,4.4,1.26,3.7
ATP,2008,6,Melbourne,Australian Open,2008-01-14,Grand Slam,Outdoor,Hard,1st Round,5,Tsonga J.W.,Murray A.,38.0,9.0,789.0,1830.0,7.0,5.0,6.0,4.0,0.0,6.0,7.0,6.0,,,3.0,1.0,Completed,5.0,1.14,5.2,1.15,4.5,1.167,6.2,1.175,4.6,1.18
ATP,2008,6,Melbourne,Australian Open,2008-01-14,Grand Slam,Outdoor,Hard,1st Round,5,Berrer M.,Young D.,54.0,98.0,621.0,432.0,6.0,7.0,7.0,6.0,6.0,3.0,7.0,6.0,,,3.0,1.0,Completed,1.61,2.2,1.64,2.17,1.727,2.0,1.667,2.4,1.7,2.1
ATP,2008,6,Melbourne,Australian Open,2008-01-14,Grand Slam,Outdoor,Hard,1st Round,5,Garcia-Lopez G.,Chela J.I.,86.0,20.0,477.0,1425.0,6.0,4.0,6.0,2.0,1.0,6.0,6.0,2.0,,,3.0,1.0,Completed,3.75,1.25,3.9,1.25,4.0,1.222,3.77,1.326,4.0,1.23
ATP,2008,6,Melbourne,Australian Open,2008-01-14,Grand Slam,Outdoor,Hard,1st Round,5,Falla A.,Anderson K.,84.0,208.0,481.0,201.0,5.0,7.0,7.0,5.0,6.0,7.0,6.0,2.0,7.0,5.0,3.0,2.0,Completed,1.36,3.0,1.37,2.92,1.4,2.75,1.429,3.13,1.4,2.85
ATP,2008,6,Melbourne,Australian Open,2008-01-14,Grand Slam,Outdoor,Hard,1st Round,5,Seppi A.,Levy H.,48.0,160.0,659.0,262.0,6.0,4.0,6.0,2.0,6.0,1.0,,,,,3.0,0.0,Completed,1.25,3.75,1.26,3.59,1.286,3.5,1.302,4.01,1.24,3.9
ATP,2008,6,Melbourne,Australian Open,2008-01-14,Grand Slam,Outdoor,Hard,1st Round,5,Davydenko N.,Llodra M.,4.0,50.0,2825.0,654.0,7.0,5.0,7.0,5.0,6.0,3.0,,,,,3.0,0.0,Completed,1.14,5.0,1.17,4.67,1.167,4.5,1.208,5.4,1.2,4.4
ATP,2008,6,Melbourne,Australian Open,2008-01-14,Grand Slam,Outdoor,Hard,1st Round,5,Mahut N.,Acasuso J.,44.0,63.0,683.0,581.0,7.0,6.0,5.0,7.0,6.0,2.0,3.0,6.0,7.0,5.0,3.0,2.0,Completed,1.8,1.9,1.75,2.05,1.667,2.1,1.855,2.07,1.73,2.06
ATP,2008,6,Melbourne,Australian Open,2008-01-14,Grand Slam,Outdoor,Hard,1st Round,5,Warburg S.,Brzezicki J.P.,172.0,97.0,241.0,437.0,2.0,6.0,6.0,2.0,6.0,3.0,2.0,6.0,6.0,4.0,3.0,2.0,Completed,1.66,2.1,1.7,2.1,1.571,2.25,1.794,2.16,1.63,2.22
ATP,2008,6,Melbourne,Australian Open,2008-01-14,Grand Slam,Outdoor,Hard,1st Round,5,Youzhny M.,Montcourt M.,14.0,122.0,1670.0,361.0,6.0,0.0,6.0,2.0,7.0,6.0,,,,,3.0,0.0,Completed,1.01,13.0,1.04,9.25,1.05,8.5,1.038,21.0,1.03,12.0
ATP,2008,6,Melbourne,Australian Open,2008-01-14,Grand Slam,Outdoor,Hard,1st Round,5,Gasquet R.,Lindahl N.,8.0,254.0,1895.0,161.0,6.0,0.0,6.0,1.0,3.0,6.0,6.0,2.0,,,3.0,1.0,Completed,1.01,13.0,1.04,9.25,1.04,9.0,1.025,28.5,1.03,12.0
ATP,2008,6,Melbourne,Australian Open,2008-01-14,Grand Slam,Outdoor,Hard,1st Round,5,Calleri A.,Horna L.,41.0,76.0,700.0,520.0,6.0,4.0,6.0,7.0,6.0,3.0,6.0,4.0,,,3.0,1.0,Completed,1.22,4.0,1.26,3.59,1.286,3.5,1.278,4.3,1.25,3.8
ATP,2008,6,Melbourne,Australian Open,2008-01-14,Grand Slam,Outdoor,Hard,1st Round,5,Kohlschreiber P.,Karanusic R.,27.0,133.0,1075.0,323.0,6.0,4.0,7.0,6.0,6.0,1.0,,,,,3.0,0.0,Completed,1.14,5.0,1.15,5.2,1.125,5.5,1.189,5.8,1.15,5.15
ATP,2008,6,Melbourne,Australian Open,2008-01-14,Grand Slam,Outdoor,Hard,1st Round,5,Lopez F.,Odesnik W.,37.0,124.0,840.0,359.0,7.0,6.0,6.0,1.0,6.0,4.0,,,,,3.0,0.0,Completed,1.4,2.75,1.35,3.1,1.33,3.25,1.439,3.08,1.4,2.85
ATP,2008,6,Melbourne,Australian Open,2008-01-14,Grand Slam,Outdoor,Hard,1st Round,5,Serra F.,Mayer F.,88.0,52.0,466.0,626.0,6.0,3.0,7.0,6.0,7.0,6.0,,,,,3.0,0.0,Completed,2.0,1.72,2.1,1.7,2.0,1.727,2.1,1.833,2.08,1.72
ATP,2008,6,Melbourne,Australian Open,2008-01-14,Grand Slam,Outdoor,Hard,1st Round,5,Wawrinka S.,Benneteau J.,29.0,65.0,995.0,575.0,6.0,3.0,6.0,3.0,6.0,3.0,,,,,3.0,0.0,Completed,1.28,3.5,1.27,3.53,1.364,3.0,1.323,3.8,1.33,3.2
ATP,2008,6,Melbourne,Australian Open,2008-01-14,Grand Slam,Outdoor,Hard,1st Round,5,Korolev E.,Granollers M.,82.0,131.0,492.0,334.0,7.0,5.0,6.0,2.0,6.0,0.0,,,,,3.0,0.0,Completed,1.33,3.25,1.32,3.22,1.33,3.25,1.373,3.48,1.3,3.4
ATP,2008,6,Melbourne,Australian Open,2008-01-14,Grand Slam,Outdoor,Hard,1st Round,5,Koubek S.,Moya C.,68.0,18.0,556.0,1505.0,7.0,6.0,6.0,7.0,7.0,5.0,6.0,4.0,,,3.0,1.0,Completed,3.0,1.36,2.92,1.37,2.75,1.4,3.15,1.426,3.0,1.37
ATP,2008,6,Melbourne,Australian Open,2008-01-14,Grand Slam,Outdoor,Hard,1st Round,5,Nadal R.,Troicki V.,2.0,126.0,5780.0,357.0,7.0,6.0,7.0,5.0,6.0,1.0,,,,,3.0,0.0,Completed,1.01,15.0,1.02,11.5,1.04,9.0,1.018,36.0,1.02,15.0
ATP,2008,6,Melbourne,Australian Open,2008-01-15,Grand Slam,Outdoor,Hard,1st Round,5,Verdasco F.,Ascione T.,28.0,96.0,1050.0,438.0,6.0,4.0,6.0,0.0,6.0,3.0,,,,,3.0,0.0,Completed,1.11,6.0,1.15,5.2,1.167,4.5,1.141,7.4,1.15,5.15
ATP,2008,6,Melbourne,Australian Open,2008-01-15,Grand Slam,Outdoor,Hard,1st Round,5,Djokovic N.,Becker B.,3.0,81.0,4315.0,496.0,6.0,0.0,6.0,2.0,7.0,6.0,,,,,3.0,0.0,Completed,1.03,11.0,1.06,7.79,1.04,9.0,1.056,15.0,1.06,8.5
ATP,2008,6,Melbourne,Australian Open,2008-01-15,Grand Slam,Outdoor,Hard,1st Round,5,Haase R.,Ljubicic I.,103.0,19.0,424.0,1440.0,6.0,7.0,6.0,3.0,6.0,0.0,7.0,6.0,,,3.0,1.0,Completed,3.75,1.25,3.46,1.28,3.5,1.286,3.63,1.353,3.55,1.28
ATP,2008,6,Melbourne,Australian Open,2008-01-15,Grand Slam,Outdoor,Hard,1st Round,5,Jones A.,Montanes A.,137.0,45.0,313.0,681.0,6.0,4.0,6.0,3.0,3.0,6.0,6.0,2.0,,,3.0,1.0,Completed,1.5,2.5,1.6,2.3,1.5,2.5,1.571,2.65,1.5,2.5
ATP,2008,6,Melbourne,Australian Open,2008-01-15,Grand Slam,Outdoor,Hard,1st Round,5,Delic A.,Kendrick R.,136.0,108.0,314.0,408.0,6.0,4.0,7.0,5.0,6.0,2.0,,,,,3.0,0.0,Completed,1.53,2.37,1.67,2.12,1.615,2.2,1.606,2.55,1.6,2.28
ATP,2008,6,Melbourne,Australian Open,2008-01-15,Grand Slam,Outdoor,Hard,1st Round,5,Monaco J.,Berlocq C.,23.0,75.0,1380.0,525.0,7.0,6.0,7.0,5.0,6.0,1.0,,,,,3.0,0.0,Completed,1.11,6.0,1.15,5.2,1.125,5.5,1.131,7.95,1.12,6.0
ATP,2008,6,Melbourne,Australian Open,2008-01-15,Grand Slam,Outdoor,Hard,1st Round,5,Bolelli S.,Ram A.,70.0,233.0,541.0,176.0,7.0,6.0,3.0,6.0,6.0,4.0,2.0,6.0,6.0,3.0,3.0,2.0,Completed,1.61,2.2,1.65,2.15,1.667,2.1,1.781,2.18,1.67,2.15
ATP,2008,6,Melbourne,Australian Open,2008-01-15,Grand Slam,Outdoor,Hard,1st Round,5,Tipsarevic J.,Sirianni J.,49.0,146.0,657.0,293.0,7.0,5.0,6.0,2.0,6.0,7.0,0.0,6.0,6.0,0.0,3.0,2.0,Completed,1.4,2.75,1.4,2.85,1.444,2.625,1.493,2.83,1.47,2.6
ATP,2008,6,Melbourne,Australian Open,2008-01-15,Grand Slam,Outdoor,Hard,1st Round,5,Baghdatis M.,Johansson T.,16.0,51.0,1600.0,635.0,7.0,6.0,6.0,2.0,3.0,6.0,6.0,3.0,,,3.0,1.0,Completed,1.22,4.0,1.28,3.46,1.25,3.75,1.274,4.35,1.3,3.45
ATP,2008,6,Melbourne,Australian Open,2008-01-15,Grand Slam,Outdoor,Hard,1st Round,5,Grosjean S.,Volandri F.,46.0,39.0,661.0,731.0,7.0,6.0,6.0,3.0,7.0,6.0,,,,,3.0,0.0,Completed,1.14,5.0,1.17,4.67,1.2,4.333,1.184,5.94,1.13,5.6
ATP,2008,6,Melbourne,Australian Open,2008-01-15,Grand Slam,Outdoor,Hard,1st Round,5,Lee H.T.,Guccione C.,47.0,91.0,659.0,462.0,7.0,6.0,6.0,3.0,6.0,4.0,,,,,3.0,0.0,Completed,2.62,1.44,2.65,1.45,2.75,1.4,2.84,1.49,2.7,1.44
ATP,2008,6,Melbourne,Australian Open,2008-01-15,Grand Slam,Outdoor,Hard,1st Round,5,Nalbandian D.,Smeets R.,10.0,149.0,1775.0,286.0,6.0,1.0,6.0,1.0,7.0,6.0,,,,,3.0,0.0,Completed,1.04,10.0,1.05,8.5,1.063,8.0,1.065,13.5,1.06,8.5
ATP,2008,6,Melbourne,Australian Open,2008-01-15,Grand Slam,Outdoor,Hard,1st Round,5,Istomin D.,Lacko L.,216.0,150.0,193.0,285.0,6.0,3.0,6.0,7.0,7.0,6.0,6.0,1.0,,,3.0,1.0,Completed,2.37,1.53,2.35,1.55,2.375,1.533,2.46,1.641,2.28,1.6
ATP,2008,6,Melbourne,Australian Open,2008-01-15,Grand Slam,Outdoor,Hard,1st Round,5,Cilic M.,Almagro N.,57.0,31.0,615.0,965.0,7.0,6.0,7.0,5.0,6.0,2.0,,,,,3.0,0.0,Completed,1.83,1.83,1.87,1.87,1.833,1.833,1.826,2.11,1.94,1.82
ATP,2008,6,Melbourne,Australian Open,2008-01-15,Grand Slam,Outdoor,Hard,1st Round,5,Gremelmayr D.,Roitman S.,119.0,72.0,366.0,537.0,6.0,1.0,0.0,6.0,6.0,4.0,7.0,5.0,,,3.0,1.0,Completed,1.53,2.37,1.55,2.35,1.571,2.25,1.69,2.35,1.58,2.32
ATP,2008,6,Melbourne,Australian Open,2008-01-15,Grand Slam,Outdoor,Hard,1st Round,5,Querrey S.,Rochus O.,62.0,56.0,588.0,616.0,6.0,3.0,6.0,2.0,7.0,5.0,,,,,3.0,0.0,Completed,1.9,1.8,1.91,1.83,1.833,1.833,2.25,1.741,1.94,1.82
ATP,2008,6,Melbourne,Australian Open,2008-01-15,Grand Slam,Outdoor,Hard,1st Round,5,Safin M.,Gulbis E.,58.0,61.0,610.0,595.0,6.0,0.0,6.0,4.0,7.0,6.0,,,,,3.0,0.0,Completed,1.38,2.87,1.35,3.0,1.4,2.75,1.476,2.9,1.42,2.78
ATP,2008,6,Melbourne,Australian Open,2008-01-15,Grand Slam,Outdoor,Hard,1st Round,5,Hewitt L.,Darcis S.,22.0,83.0,1385.0,492.0,6.0,0.0,6.0,3.0,6.0,0.0,,,,,3.0,0.0,Completed,1.08,7.0,1.15,5.2,1.143,5.0,1.123,8.3,1.14,5.4
ATP,2008,6,Melbourne,Australian Open,2008-01-15,Grand Slam,Outdoor,Hard,1st Round,5,Ferrero J.C.,Kiefer N.,21.0,42.0,1400.0,685.0,6.0,4.0,6.0,3.0,6.0,1.0,,,,,3.0,0.0,Completed,1.8,1.9,1.87,1.87,1.727,2.0,1.893,2.02,1.84,1.92
ATP,2008,6,Melbourne,Australian Open,2008-01-15,Grand Slam,Outdoor,Hard,1st Round,5,Ferrer D.,Roger-Vasselin E.,5.0,93.0,2615.0,450.0,6.0,2.0,6.0,2.0,6.0,1.0,,,,,3.0,0.0,Completed,1.04,10.0,1.07,7.19,1.07,7.5,1.069,12.5,1.04,11.0
ATP,2008,6,Melbourne,Australian Open,2008-01-15,Grand Slam,Outdoor,Hard,1st Round,5,Melzer J.,Vanek J.,71.0,99.0,540.0,431.0,6.0,3.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.19,4.33,1.28,3.46,1.25,3.75,1.227,5.0,1.21,4.2
ATP,2008,6,Melbourne,Australian Open,2008-01-15,Grand Slam,Outdoor,Hard,1st Round,5,Luczak P.,Zabaleta M.,90.0,104.0,464.0,416.0,6.0,1.0,6.0,7.0,6.0,3.0,6.0,4.0,,,3.0,1.0,Completed,1.28,3.5,1.28,3.46,1.333,3.25,1.368,3.52,1.32,3.28
ATP,2008,6,Melbourne,Australian Open,2008-01-15,Grand Slam,Outdoor,Hard,1st Round,5,Blake J.,Massu N.,15.0,69.0,1610.0,544.0,6.0,3.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,Completed,1.25,3.75,1.33,3.17,1.25,3.75,1.278,4.3,1.29,3.5
ATP,2008,6,Melbourne,Australian Open,2008-01-15,Grand Slam,Outdoor,Hard,1st Round,5,Berdych T.,Eschauer W.,13.0,64.0,1685.0,580.0,6.0,4.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.03,11.0,1.07,7.19,1.03,10.0,1.025,28.5,1.04,11.0
ATP,2008,6,Melbourne,Australian Open,2008-01-15,Grand Slam,Outdoor,Hard,1st Round,5,Hernandez O.,Minar I.,60.0,102.0,602.0,425.0,1.0,6.0,7.0,6.0,6.0,2.0,6.0,1.0,,,3.0,1.0,Completed,6.0,1.11,5.84,1.11,4.5,1.167,5.9,1.185,6.0,1.12
ATP,2008,6,Melbourne,Australian Open,2008-01-15,Grand Slam,Outdoor,Hard,1st Round,5,Tursunov D.,Malisse X.,32.0,156.0,965.0,270.0,6.0,7.0,5.0,7.0,6.0,2.0,6.0,1.0,6.0,3.0,3.0,2.0,Completed,1.5,2.5,1.6,2.3,1.571,2.25,1.568,2.66,1.54,2.42
ATP,2008,6,Melbourne,Australian Open,2008-01-15,Grand Slam,Outdoor,Hard,1st Round,5,Russell M.,Fognini F.,101.0,94.0,426.0,444.0,6.0,1.0,4.0,6.0,6.0,2.0,3.0,6.0,6.0,3.0,3.0,2.0,Completed,1.28,3.5,1.32,3.22,1.3,3.4,1.323,3.8,1.29,3.5
ATP,2008,6,Melbourne,Australian Open,2008-01-15,Grand Slam,Outdoor,Hard,1st Round,5,Santoro F.,Isner J.,36.0,109.0,852.0,407.0,6.0,2.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,Completed,1.4,2.75,1.45,2.65,1.4,2.75,1.426,3.15,1.38,2.95
ATP,2008,6,Melbourne,Australian Open,2008-01-15,Grand Slam,Outdoor,Hard,1st Round,5,Spadea V.,Stepanek R.,80.0,30.0,515.0,985.0,2.0,6.0,2.0,6.0,7.0,5.0,6.0,2.0,6.0,3.0,3.0,2.0,Completed,4.0,1.22,3.35,1.3,3.75,1.25,4.24,1.282,3.8,1.25
ATP,2008,6,Melbourne,Australian Open,2008-01-15,Grand Slam,Outdoor,Hard,1st Round,5,Del Potro J.M.,Ventura S.,53.0,87.0,625.0,473.0,6.0,3.0,6.0,1.0,6.0,3.0,,,,,3.0,0.0,Completed,1.22,4.0,1.25,3.9,1.222,4.0,1.303,4.0,1.23,4.0
ATP,2008,6,Melbourne,Australian Open,2008-01-15,Grand Slam,Outdoor,Hard,1st Round,5,Gonzalez F.,Economidis K.,7.0,142.0,2005.0,299.0,6.0,4.0,7.0,6.0,6.0,1.0,,,,,3.0,0.0,Completed,1.05,9.0,1.07,7.19,1.063,8.0,1.067,13.0,1.07,7.8
ATP,2008,6,Melbourne,Australian Open,2008-01-15,Grand Slam,Outdoor,Hard,1st Round,5,Federer R.,Hartfield D.,1.0,107.0,7180.0,410.0,6.0,0.0,6.0,3.0,6.0,0.0,,,,,3.0,0.0,Completed,1.005,26.0,1.01,13.5,1.002,34.0,1.01,71.0,1.01,25.0
ATP,2008,6,Melbourne,Australian Open,2008-01-16,Grand Slam,Outdoor,Hard,2nd Round,5,Mathieu P.H.,Capdeville P.,25.0,100.0,1320.0,428.0,6.0,7.0,6.0,0.0,6.0,4.0,6.0,4.0,,,3.0,1.0,Completed,1.12,5.5,1.15,4.65,1.167,4.5,1.155,6.85,1.16,5.0
ATP,2008,6,Melbourne,Australian Open,2008-01-16,Grand Slam,Outdoor,Hard,2nd Round,5,Garcia-Lopez G.,Falla A.,86.0,84.0,477.0,481.0,6.0,4.0,5.0,7.0,6.0,4.0,7.0,6.0,,,3.0,1.0,Completed,1.66,2.1,1.6,2.25,1.727,2.0,1.69,2.35,1.72,2.08
ATP,2008,6,Melbourne,Australian Open,2008-01-16,Grand Slam,Outdoor,Hard,2nd Round,5,Koubek S.,Calleri A.,68.0,41.0,556.0,700.0,6.0,3.0,7.0,6.0,7.0,6.0,,,,,3.0,0.0,Completed,2.1,1.66,2.05,1.75,2.0,1.727,2.06,1.862,2.03,1.75
ATP,2008,6,Melbourne,Australian Open,2008-01-16,Grand Slam,Outdoor,Hard,2nd Round,5,Nieminen J.,Levine J.,26.0,170.0,1075.0,242.0,6.0,2.0,7.0,5.0,7.0,6.0,,,,,3.0,0.0,Completed,1.11,6.0,1.15,5.2,1.143,5.0,1.143,7.3,1.12,6.0
ATP,2008,6,Melbourne,Australian Open,2008-01-16,Grand Slam,Outdoor,Hard,2nd Round,5,Karlovic I.,Sela D.,24.0,66.0,1360.0,573.0,6.0,7.0,6.0,4.0,6.0,3.0,6.0,1.0,,,3.0,1.0,Completed,1.3,3.39,1.3,3.45,1.286,3.5,1.385,3.4,1.35,3.1
ATP,2008,6,Melbourne,Australian Open,2008-01-16,Grand Slam,Outdoor,Hard,2nd Round,5,Tsonga J.W.,Warburg S.,38.0,172.0,789.0,241.0,6.0,4.0,7.0,6.0,6.0,2.0,,,,,3.0,0.0,Completed,1.07,7.5,1.07,7.45,1.083,7.0,1.095,9.5,1.1,6.75
ATP,2008,6,Melbourne,Australian Open,2008-01-16,Grand Slam,Outdoor,Hard,2nd Round,5,Gicquel M.,Wawrinka S.,73.0,29.0,535.0,995.0,6.0,2.0,3.0,6.0,7.0,6.0,2.0,1.0,,,2.0,1.0,Retired,5.0,1.14,4.67,1.17,4.5,1.167,6.4,1.167,4.6,1.18
ATP,2008,6,Melbourne,Australian Open,2008-01-16,Grand Slam,Outdoor,Hard,2nd Round,5,Nadal R.,Serra F.,2.0,88.0,5780.0,466.0,6.0,0.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,Completed,1.02,12.0,1.04,9.25,1.05,8.5,1.043,19.0,1.05,9.5
ATP,2008,6,Melbourne,Australian Open,2008-01-16,Grand Slam,Outdoor,Hard,2nd Round,5,Youzhny M.,Seppi A.,14.0,48.0,1670.0,659.0,4.0,6.0,7.0,5.0,6.0,3.0,7.0,6.0,,,3.0,1.0,Completed,1.14,5.0,1.17,4.67,1.125,5.5,1.164,6.5,1.17,4.8
ATP,2008,6,Melbourne,Australian Open,2008-01-16,Grand Slam,Outdoor,Hard,2nd Round,5,Fish M.,Robredo T.,43.0,12.0,685.0,1705.0,6.0,1.0,6.0,2.0,6.0,3.0,,,,,3.0,0.0,Completed,1.9,1.8,1.95,1.8,2.0,1.727,2.01,1.901,1.97,1.8
ATP,2008,6,Melbourne,Australian Open,2008-01-16,Grand Slam,Outdoor,Hard,2nd Round,5,Simon G.,Schuettler R.,33.0,92.0,955.0,453.0,6.0,2.0,6.0,2.0,6.0,1.0,,,,,3.0,0.0,Completed,1.57,2.25,1.7,2.1,1.615,2.2,1.69,2.35,1.74,2.04
ATP,2008,6,Melbourne,Australian Open,2008-01-16,Grand Slam,Outdoor,Hard,2nd Round,5,Andreev I.,Vliegen K.,35.0,105.0,890.0,412.0,7.0,5.0,7.0,5.0,6.0,2.0,,,,,3.0,0.0,Completed,1.57,2.25,1.55,2.35,1.571,2.25,1.735,2.26,1.67,2.15
ATP,2008,6,Melbourne,Australian Open,2008-01-16,Grand Slam,Outdoor,Hard,2nd Round,5,Davydenko N.,Mahut N.,4.0,44.0,2825.0,683.0,6.0,4.0,6.0,0.0,6.0,3.0,,,,,3.0,0.0,Completed,1.08,7.0,1.13,5.5,1.125,5.5,1.118,8.65,1.08,7.4
ATP,2008,6,Melbourne,Australian Open,2008-01-16,Grand Slam,Outdoor,Hard,2nd Round,5,Kohlschreiber P.,Korolev E.,27.0,82.0,1075.0,492.0,6.0,4.0,6.0,2.0,0.0,1.0,,,,,2.0,0.0,Retired,1.22,4.0,1.25,3.9,1.25,3.75,1.238,4.8,1.23,4.0
ATP,2008,6,Melbourne,Australian Open,2008-01-16,Grand Slam,Outdoor,Hard,2nd Round,5,Gasquet R.,Lopez F.,8.0,37.0,1895.0,840.0,6.0,2.0,6.0,1.0,6.0,3.0,,,,,3.0,0.0,Completed,1.28,3.5,1.32,3.22,1.28,3.5,1.313,3.9,1.28,3.55
ATP,2008,6,Melbourne,Australian Open,2008-01-16,Grand Slam,Outdoor,Hard,2nd Round,5,Roddick A.,Berrer M.,6.0,54.0,2530.0,621.0,6.0,2.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,Completed,1.03,11.0,1.04,9.25,1.04,9.0,1.038,21.0,1.04,11.0
ATP,2008,6,Melbourne,Australian Open,2008-01-17,Grand Slam,Outdoor,Hard,2nd Round,5,Berdych T.,Hernandez O.,13.0,60.0,1685.0,602.0,6.0,2.0,6.0,1.0,6.0,3.0,,,,,3.0,0.0,Completed,1.01,15.0,1.02,11.5,1.02,11.0,1.024,31.0,1.01,25.0
ATP,2008,6,Melbourne,Australian Open,2008-01-17,Grand Slam,Outdoor,Hard,2nd Round,5,Ferrero J.C.,Jones A.,21.0,137.0,1400.0,313.0,6.0,4.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,1.03,11.0,1.05,8.5,1.063,8.0,1.057,14.5,1.04,11.0
