Tour,Year,WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,MaxW,MaxL,AvgW,AvgL
WTA,2017,44,New York,US Open,2017-08-31,Grand Slam,Outdoor,Hard,2nd Round,3,Muguruza G.,Duan Y.Y.,3.0,92.0,5860.0,656.0,6.0,4.0,6.0,0.0,,,2.0,0.0,Completed,1.03,13.0,1.03,9.0,1.05,10.0,1.05,13.89,1.05,14.15,1.04,11.97
WTA,2017,44,New York,US Open,2017-08-31,Grand Slam,Outdoor,Hard,2nd Round,3,Osaka N.,Allertova D.,45.0,90.0,1230.0,661.0,6.0,3.0,4.0,6.0,7.0,5.0,2.0,1.0,Completed,1.3,3.5,1.28,3.35,1.3,3.5,1.32,3.77,1.33,3.8,1.3,3.52
WTA,2017,44,New York,US Open,2017-08-31,Grand Slam,Outdoor,Hard,2nd Round,3,Ostapenko J.,Cirstea S.,12.0,54.0,3382.0,1096.0,6.0,4.0,6.0,4.0,,,2.0,0.0,Completed,1.44,2.75,1.42,2.65,1.53,2.5,1.49,2.82,1.55,2.9,1.48,2.63
WTA,2017,44,New York,US Open,2017-08-31,Grand Slam,Outdoor,Hard,2nd Round,3,Brady J.,Strycova B.,91.0,25.0,660.0,1725.0,6.0,1.0,6.0,1.0,,,2.0,0.0,Completed,3.75,1.28,3.45,1.27,3.75,1.28,3.97,1.29,3.97,1.31,3.65,1.28
WTA,2017,44,New York,US Open,2017-08-31,Grand Slam,Outdoor,Hard,2nd Round,3,Kanepi K.,Wickmayer Y.,418.0,129.0,83.0,471.0,6.0,4.0,6.0,2.0,,,2.0,0.0,Completed,2.1,1.72,2.0,1.72,2.1,1.73,2.08,1.84,2.2,1.84,2.1,1.73
WTA,2017,44,New York,US Open,2017-08-31,Grand Slam,Outdoor,Hard,2nd Round,3,Svitolina E.,Rodina E.,4.0,89.0,5530.0,677.0,6.0,4.0,6.0,4.0,,,2.0,0.0,Completed,1.07,9.0,1.05,7.75,1.08,7.5,1.06,12.84,1.09,12.84,1.07,8.98
WTA,2017,44,New York,US Open,2017-08-31,Grand Slam,Outdoor,Hard,2nd Round,3,Niculescu M.,Bogdan A.,57.0,108.0,1050.0,568.0,6.0,2.0,3.0,6.0,6.0,3.0,2.0,1.0,Completed,1.61,2.3,1.57,2.25,1.61,2.25,1.61,2.47,1.65,2.47,1.61,2.31
WTA,2017,44,New York,US Open,2017-08-31,Grand Slam,Outdoor,Hard,2nd Round,3,Pliskova Ka.,Gibbs N.,1.0,127.0,6390.0,479.0,2.0,6.0,6.0,3.0,6.0,4.0,2.0,1.0,Completed,1.06,10.0,1.05,7.75,1.06,10.0,1.07,10.98,1.08,13.0,1.06,9.72
WTA,2017,44,New York,US Open,2017-08-31,Grand Slam,Outdoor,Hard,2nd Round,3,Kasatkina D.,Mchale C.,38.0,63.0,1395.0,940.0,7.0,5.0,6.0,3.0,,,2.0,0.0,Completed,1.53,2.5,1.5,2.4,1.53,2.5,1.62,2.46,1.62,2.62,1.54,2.49
WTA,2017,44,New York,US Open,2017-08-31,Grand Slam,Outdoor,Hard,2nd Round,3,Rogers S.,Gavrilova D.,62.0,20.0,943.0,2075.0,7.0,6.0,4.0,6.0,7.0,6.0,2.0,1.0,Completed,4.0,1.25,3.65,1.24,4.0,1.25,4.1,1.28,4.1,1.29,3.9,1.25
WTA,2017,44,New York,US Open,2017-08-31,Grand Slam,Outdoor,Hard,2nd Round,3,Zhang S.,Ozaki R.,26.0,96.0,1685.0,648.0,6.0,0.0,6.0,3.0,,,2.0,0.0,Completed,1.2,4.5,1.22,3.85,1.25,4.0,1.22,4.85,1.25,4.85,1.21,4.39
WTA,2017,44,New York,US Open,2017-08-31,Grand Slam,Outdoor,Hard,2nd Round,3,Radwanska A.,Putintseva Y.,11.0,50.0,3570.0,1140.0,7.0,5.0,6.0,2.0,,,2.0,0.0,Completed,1.16,5.0,1.16,4.6,1.17,5.0,1.19,5.33,1.19,5.33,1.17,4.95
WTA,2017,44,New York,US Open,2017-09-01,Grand Slam,Outdoor,Hard,2nd Round,3,Keys M.,Maria T.,16.0,61.0,2343.0,964.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,1.11,6.5,1.1,5.9,1.11,6.5,1.13,7.04,1.14,7.04,1.12,6.42
WTA,2017,44,New York,US Open,2017-09-01,Grand Slam,Outdoor,Hard,2nd Round,3,Nara K.,Kuznetsova S.,116.0,8.0,520.0,4410.0,6.0,3.0,3.0,6.0,6.0,3.0,2.0,1.0,Completed,5.0,1.16,4.75,1.15,5.0,1.17,6.27,1.16,6.27,1.17,5.51,1.15
WTA,2017,44,New York,US Open,2017-09-01,Grand Slam,Outdoor,Hard,2nd Round,3,Vesnina E.,Flipkens K.,18.0,73.0,2140.0,793.0,6.0,4.0,6.0,4.0,,,2.0,0.0,Completed,1.61,2.3,1.62,2.15,1.67,2.2,1.72,2.25,1.72,2.36,1.65,2.24
WTA,2017,44,New York,US Open,2017-09-01,Grand Slam,Outdoor,Hard,2nd Round,3,Vandeweghe C.,Jabeur O.,22.0,99.0,1994.0,638.0,7.0,6.0,6.0,2.0,,,2.0,0.0,Completed,1.16,5.0,1.16,4.6,1.17,5.0,1.19,5.52,1.2,5.52,1.17,4.94
WTA,2017,44,New York,US Open,2017-09-01,Grand Slam,Outdoor,Hard,2nd Round,3,Safarova L.,Hibino N.,37.0,80.0,1440.0,762.0,6.0,1.0,3.0,6.0,6.0,2.0,2.0,1.0,Completed,1.12,6.0,1.14,5.0,1.17,5.0,1.16,6.16,1.17,6.16,1.14,5.62
WTA,2017,44,New York,US Open,2017-09-01,Grand Slam,Outdoor,Hard,3rd Round,3,Kvitova P.,Garcia C.,14.0,19.0,3120.0,2135.0,6.0,0.0,6.0,4.0,,,2.0,0.0,Completed,1.57,2.37,1.53,2.35,1.57,2.37,1.65,2.42,1.65,2.51,1.58,2.38
WTA,2017,44,New York,US Open,2017-09-01,Grand Slam,Outdoor,Hard,3rd Round,3,Suarez Navarro C.,Makarova E.,35.0,40.0,1470.0,1355.0,6.0,1.0,3.0,6.0,6.0,3.0,2.0,1.0,Completed,2.37,1.57,2.3,1.55,2.37,1.57,2.41,1.65,2.45,1.65,2.35,1.59
WTA,2017,44,New York,US Open,2017-09-01,Grand Slam,Outdoor,Hard,3rd Round,3,Stephens S.,Barty A.,83.0,43.0,711.0,1320.0,6.0,2.0,6.0,4.0,,,2.0,0.0,Completed,1.72,2.1,1.65,2.1,1.73,2.1,1.85,2.08,1.85,2.18,1.74,2.1
WTA,2017,44,New York,US Open,2017-09-01,Grand Slam,Outdoor,Hard,3rd Round,3,Goerges J.,Krunic A.,33.0,78.0,1570.0,766.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,1.4,3.0,1.35,2.95,1.36,3.25,1.45,3.05,1.45,3.2,1.39,3.01
WTA,2017,44,New York,US Open,2017-09-01,Grand Slam,Outdoor,Hard,3rd Round,3,Muguruza G.,Rybarikova M.,3.0,32.0,5860.0,1577.0,6.0,1.0,6.0,1.0,,,2.0,0.0,Completed,1.11,6.5,1.1,5.9,1.12,6.0,1.13,7.58,1.14,7.58,1.11,6.63
WTA,2017,44,New York,US Open,2017-09-01,Grand Slam,Outdoor,Hard,3rd Round,3,Williams V.,Sakkari M.,9.0,95.0,4216.0,649.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,1.14,5.5,1.13,5.2,1.14,5.5,1.14,6.88,1.16,6.88,1.13,5.95
WTA,2017,44,New York,US Open,2017-09-01,Grand Slam,Outdoor,Hard,3rd Round,3,Sevastova A.,Vekic D.,17.0,52.0,2295.0,1110.0,6.0,2.0,6.0,3.0,,,2.0,0.0,Completed,1.8,2.0,1.72,2.0,1.8,2.0,1.8,2.15,1.85,2.16,1.76,2.07
WTA,2017,44,New York,US Open,2017-09-02,Grand Slam,Outdoor,Hard,3rd Round,3,Sharapova M.,Kenin S.,146.0,139.0,365.0,413.0,7.0,5.0,6.0,2.0,,,2.0,0.0,Completed,1.07,9.0,1.06,7.25,1.08,7.5,1.09,9.71,1.1,9.71,1.07,8.33
WTA,2017,44,New York,US Open,2017-09-02,Grand Slam,Outdoor,Hard,3rd Round,3,Safarova L.,Nara K.,37.0,116.0,1440.0,520.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,1.28,3.75,1.25,3.6,1.28,3.75,1.27,4.26,1.31,4.26,1.26,3.87
WTA,2017,44,New York,US Open,2017-09-02,Grand Slam,Outdoor,Hard,3rd Round,3,Pliskova Ka.,Zhang S.,1.0,26.0,6390.0,1685.0,3.0,6.0,7.0,5.0,6.0,4.0,2.0,1.0,Completed,1.16,5.0,1.16,4.6,1.2,4.5,1.19,5.58,1.2,5.65,1.17,5.08
WTA,2017,44,New York,US Open,2017-09-02,Grand Slam,Outdoor,Hard,3rd Round,3,Kanepi K.,Osaka N.,418.0,45.0,83.0,1230.0,6.0,3.0,2.0,6.0,7.0,5.0,2.0,1.0,Completed,2.75,1.44,2.55,1.45,2.62,1.5,2.73,1.53,2.75,1.53,2.63,1.49
WTA,2017,44,New York,US Open,2017-09-02,Grand Slam,Outdoor,Hard,3rd Round,3,Kasatkina D.,Ostapenko J.,38.0,12.0,1395.0,3382.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,2.2,1.66,2.1,1.65,2.1,1.73,2.24,1.75,2.3,1.76,2.17,1.7
WTA,2017,44,New York,US Open,2017-09-02,Grand Slam,Outdoor,Hard,3rd Round,3,Brady J.,Niculescu M.,91.0,57.0,660.0,1050.0,6.0,3.0,4.0,6.0,7.0,6.0,2.0,1.0,Completed,1.8,2.0,1.72,2.0,1.8,2.0,1.83,2.12,1.83,2.15,1.78,2.04
WTA,2017,44,New York,US Open,2017-09-02,Grand Slam,Outdoor,Hard,3rd Round,3,Vandeweghe C.,Radwanska A.,22.0,11.0,1994.0,3570.0,7.0,5.0,4.0,6.0,6.0,4.0,2.0,1.0,Completed,2.1,1.72,2.0,1.72,2.0,1.8,2.06,1.87,2.15,1.87,2.03,1.78
WTA,2017,44,New York,US Open,2017-09-02,Grand Slam,Outdoor,Hard,3rd Round,3,Svitolina E.,Rogers S.,4.0,62.0,5530.0,943.0,6.0,4.0,7.0,5.0,,,2.0,0.0,Completed,1.12,6.0,1.13,5.2,1.14,5.5,1.16,6.39,1.16,6.65,1.14,5.89
WTA,2017,44,New York,US Open,2017-09-03,Grand Slam,Outdoor,Hard,3rd Round,3,Keys M.,Vesnina E.,16.0,18.0,2343.0,2140.0,2.0,6.0,6.0,4.0,6.0,1.0,2.0,1.0,Completed,1.28,3.75,1.22,3.85,1.25,4.0,1.28,4.24,1.3,4.3,1.26,3.92
WTA,2017,44,New York,US Open,2017-09-03,Grand Slam,Outdoor,Hard,4th Round,3,Sevastova A.,Sharapova M.,17.0,146.0,2295.0,365.0,5.0,7.0,6.0,4.0,6.0,2.0,2.0,1.0,Completed,3.25,1.36,3.1,1.32,3.25,1.36,3.34,1.39,3.45,1.39,3.22,1.36
WTA,2017,44,New York,US Open,2017-09-03,Grand Slam,Outdoor,Hard,4th Round,3,Stephens S.,Goerges J.,83.0,33.0,711.0,1570.0,6.0,3.0,3.0,6.0,6.0,1.0,2.0,1.0,Completed,1.53,2.5,1.5,2.4,1.53,2.5,1.57,2.62,1.61,2.65,1.53,2.51
WTA,2017,44,New York,US Open,2017-09-03,Grand Slam,Outdoor,Hard,4th Round,3,Williams V.,Suarez Navarro C.,9.0,35.0,4216.0,1470.0,6.0,3.0,3.0,6.0,6.0,1.0,2.0,1.0,Completed,1.44,2.75,1.4,2.75,1.44,2.75,1.44,3.09,1.48,3.15,1.43,2.88
WTA,2017,44,New York,US Open,2017-09-04,Grand Slam,Outdoor,Hard,4th Round,3,Kvitova P.,Muguruza G.,14.0,3.0,3120.0,5860.0,7.0,6.0,6.0,3.0,,,2.0,0.0,Completed,3.0,1.4,2.95,1.35,3.0,1.4,3.16,1.42,3.25,1.44,2.97,1.4
WTA,2017,44,New York,US Open,2017-09-04,Grand Slam,Outdoor,Hard,4th Round,3,Pliskova Ka.,Brady J.,1.0,91.0,6390.0,660.0,6.0,1.0,6.0,0.0,,,2.0,0.0,Completed,1.16,5.0,1.16,4.6,,,1.2,5.37,1.21,5.54,1.18,5.01
WTA,2017,44,New York,US Open,2017-09-04,Grand Slam,Outdoor,Hard,4th Round,3,Vandeweghe C.,Safarova L.,22.0,37.0,1994.0,1440.0,6.0,4.0,7.0,6.0,,,2.0,0.0,Completed,1.72,2.1,1.72,2.0,1.73,2.1,1.78,2.18,1.8,2.2,1.73,2.12
WTA,2017,44,New York,US Open,2017-09-04,Grand Slam,Outdoor,Hard,4th Round,3,Kanepi K.,Kasatkina D.,418.0,38.0,83.0,1395.0,6.0,4.0,6.0,4.0,,,2.0,0.0,Completed,2.62,1.5,2.55,1.45,2.62,1.5,2.89,1.49,2.9,1.53,2.66,1.48
WTA,2017,44,New York,US Open,2017-09-05,Grand Slam,Outdoor,Hard,4th Round,3,Keys M.,Svitolina E.,16.0,4.0,2343.0,5530.0,7.0,6.0,1.0,6.0,6.0,4.0,2.0,1.0,Completed,2.1,1.72,2.0,1.72,2.0,1.8,2.15,1.8,2.15,1.91,2.06,1.77
WTA,2017,44,New York,US Open,2017-09-05,Grand Slam,Outdoor,Hard,Quarterfinals,3,Stephens S.,Sevastova A.,83.0,17.0,711.0,2295.0,6.0,3.0,3.0,6.0,7.0,6.0,2.0,1.0,Completed,1.57,2.37,1.53,2.35,1.53,2.5,1.55,2.67,1.67,2.67,1.56,2.46
WTA,2017,44,New York,US Open,2017-09-06,Grand Slam,Outdoor,Hard,Quarterfinals,3,Williams V.,Kvitova P.,9.0,14.0,4216.0,3120.0,6.0,3.0,3.0,6.0,7.0,6.0,2.0,1.0,Completed,2.3,1.61,2.25,1.57,2.25,1.61,2.46,1.63,2.5,1.74,2.32,1.62
WTA,2017,44,New York,US Open,2017-09-06,Grand Slam,Outdoor,Hard,Quarterfinals,3,Vandeweghe C.,Pliskova Ka.,22.0,1.0,1994.0,6390.0,7.0,6.0,6.0,3.0,,,2.0,0.0,Completed,2.62,1.5,2.4,1.5,2.5,1.53,2.61,1.57,2.65,1.61,2.52,1.54
WTA,2017,44,New York,US Open,2017-09-07,Grand Slam,Outdoor,Hard,Quarterfinals,3,Keys M.,Kanepi K.,16.0,418.0,2343.0,83.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,1.22,4.33,1.2,4.1,1.22,4.33,1.25,4.5,1.25,4.8,1.22,4.39
WTA,2017,44,New York,US Open,2017-09-08,Grand Slam,Outdoor,Hard,Semifinals,3,Stephens S.,Williams V.,83.0,9.0,711.0,4216.0,6.0,1.0,0.0,6.0,7.0,5.0,2.0,1.0,Completed,2.37,1.57,2.4,1.5,2.37,1.57,2.57,1.6,2.6,1.65,2.45,1.57
WTA,2017,44,New York,US Open,2017-09-08,Grand Slam,Outdoor,Hard,Semifinals,3,Keys M.,Vandeweghe C.,16.0,22.0,2343.0,1994.0,6.0,1.0,6.0,2.0,,,2.0,0.0,Completed,1.57,2.37,1.55,2.3,1.61,2.25,1.64,2.48,1.67,2.5,1.61,2.35
WTA,2017,44,New York,US Open,2017-09-09,Grand Slam,Outdoor,Hard,The Final,3,Stephens S.,Keys M.,83.0,22.0,711.0,1994.0,6.0,3.0,6.0,0.0,,,2.0,0.0,Completed,2.75,1.5,2.65,1.42,2.5,1.53,2.76,1.53,2.9,1.53,2.75,1.47
