Tour,Year,ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,EXW,EXL,PSW,PSL,UBW,UBL
ATP,2007,31,Paris,French Open,2007-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Massu N.,Horna L.,49.0,82.0,715.0,485.0,6.0,4.0,7.0,5.0,3.0,6.0,6.0,7.0,6.0,2.0,3.0,2.0,Completed,1.66,2.1,1.7,2.1,1.6,2.25,1.775,2.19,1.7,2.1
ATP,2007,31,Paris,French Open,2007-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Kohlschreiber P.,Dlouhy L.,32.0,96.0,890.0,429.0,6.0,2.0,3.0,6.0,7.0,5.0,4.0,6.0,17.0,15.0,3.0,2.0,Completed,1.22,4.0,1.2,4.4,1.2,4.25,1.243,4.72,1.23,4.0
ATP,2007,31,Paris,French Open,2007-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Hewitt L.,Mirnyi M.,16.0,54.0,1540.0,635.0,6.0,3.0,6.0,1.0,6.0,3.0,,,,,3.0,0.0,Completed,1.07,7.5,1.06,9.0,1.07,7.19,1.071,12.0,1.06,8.5
ATP,2007,31,Paris,French Open,2007-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Zabaleta M.,Calleri A.,88.0,29.0,473.0,955.0,6.0,4.0,6.0,7.0,7.0,6.0,7.0,5.0,,,3.0,1.0,Completed,3.25,1.33,3.2,1.33,3.0,1.35,3.6,1.357,,
ATP,2007,31,Paris,French Open,2007-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Gulbis E.,Henman T.,84.0,53.0,481.0,650.0,6.0,4.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,Completed,2.62,1.44,2.45,1.53,2.45,1.5,2.53,1.61,2.65,1.45
ATP,2007,31,Paris,French Open,2007-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Gaudio G.,Gicquel M.,72.0,41.0,550.0,776.0,3.0,6.0,6.0,3.0,3.0,6.0,6.0,4.0,6.0,3.0,3.0,2.0,Completed,2.0,1.72,2.0,1.77,2.03,1.73,2.28,1.725,2.08,1.72
ATP,2007,31,Paris,French Open,2007-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Navarro-Pastor I.,Pashanski B.,102.0,178.0,417.0,237.0,7.0,6.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.66,2.1,1.77,2.0,1.85,1.9,1.86,2.06,,
ATP,2007,31,Paris,French Open,2007-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Ulihrach B.,Hrbaty D.,199.0,27.0,205.0,1038.0,6.0,2.0,5.0,7.0,6.0,7.0,6.0,4.0,6.0,3.0,3.0,2.0,Completed,2.1,1.66,2.0,1.77,1.97,1.78,2.18,1.781,1.96,1.8
ATP,2007,31,Paris,French Open,2007-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Bjorkman J.,Luczak P.,39.0,127.0,805.0,340.0,6.0,7.0,5.0,7.0,6.0,3.0,6.0,3.0,6.0,1.0,3.0,2.0,Completed,2.75,1.4,3.0,1.37,2.92,1.37,3.46,1.376,2.95,1.38
ATP,2007,31,Paris,French Open,2007-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Recouderc L.,Querrey S.,306.0,67.0,115.0,557.0,7.0,6.0,2.0,6.0,6.0,0.0,6.0,7.0,6.0,3.0,3.0,2.0,Completed,2.1,1.66,2.3,1.6,2.45,1.5,2.47,1.64,2.44,1.53
ATP,2007,31,Paris,French Open,2007-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Hajek J.,Johansson T.,100.0,79.0,418.0,524.0,7.0,5.0,7.0,6.0,7.0,6.0,,,,,3.0,0.0,Completed,1.72,2.0,1.77,2.0,1.83,1.91,1.893,2.02,1.8,1.97
ATP,2007,31,Paris,French Open,2007-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Pless K.,Lu Y.H.,81.0,104.0,499.0,408.0,6.0,3.0,6.0,2.0,7.0,6.0,,,,,3.0,0.0,Completed,1.25,3.75,1.2,4.4,1.18,4.45,1.23,4.96,1.22,4.1
ATP,2007,31,Paris,French Open,2007-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Stepanek R.,Gonzalez F.,58.0,5.0,610.0,2810.0,6.0,2.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,Completed,1.14,5.0,1.16,5.0,1.17,4.67,1.232,4.91,1.15,5.2
ATP,2007,31,Paris,French Open,2007-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Simon G.,Spadea V.,56.0,66.0,620.0,565.0,2.0,6.0,6.0,4.0,6.0,4.0,6.0,3.0,,,3.0,1.0,Completed,1.3,3.39,1.3,3.4,1.32,3.22,1.35,3.66,1.28,3.5
ATP,2007,31,Paris,French Open,2007-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Mathieu P.H.,Mayer F.,40.0,37.0,800.0,818.0,6.0,3.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,1.22,4.0,1.23,4.1,1.23,3.89,1.215,5.25,1.23,4.0
ATP,2007,31,Paris,French Open,2007-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Nadal R.,Del Potro J.M.,2.0,59.0,5225.0,608.0,7.0,5.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,Completed,1.01,15.0,1.01,14.0,1.02,11.5,1.015,46.0,1.02,18.0
ATP,2007,31,Paris,French Open,2007-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Karlovic I.,Blake J.,85.0,8.0,479.0,2180.0,4.0,6.0,6.0,4.0,7.0,5.0,7.0,5.0,,,3.0,1.0,Completed,3.0,1.36,3.0,1.37,2.92,1.37,3.2,1.417,3.2,1.32
ATP,2007,31,Paris,French Open,2007-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Brzezicki J.P.,Kendrick R.,134.0,86.0,323.0,478.0,6.0,1.0,3.0,6.0,6.0,2.0,6.0,1.0,,,3.0,1.0,Completed,1.36,3.0,1.33,3.2,1.3,3.35,1.333,3.7,,
ATP,2007,31,Paris,French Open,2007-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Serra F.,Kunitsyn I.,77.0,90.0,525.0,458.0,6.0,3.0,6.0,0.0,6.0,2.0,,,,,3.0,0.0,Completed,1.22,4.0,1.2,4.4,1.17,4.67,1.198,5.56,1.18,4.6
ATP,2007,31,Paris,French Open,2007-05-30,Grand Slam,Outdoor,Clay,1st Round,5,Hartfield D.,Ginepri R.,89.0,48.0,465.0,720.0,6.0,4.0,1.0,6.0,5.0,7.0,6.0,4.0,6.0,2.0,3.0,2.0,Completed,1.4,2.75,1.37,3.0,1.35,3.1,1.36,3.58,1.37,3.0
ATP,2007,31,Paris,French Open,2007-05-30,Grand Slam,Outdoor,Clay,1st Round,5,Garcia-Lopez G.,Berdych T.,64.0,12.0,579.0,2020.0,7.0,5.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,4.5,1.16,4.1,1.22,3.59,1.26,4.8,1.238,3.8,1.25
ATP,2007,31,Paris,French Open,2007-05-30,Grand Slam,Outdoor,Clay,1st Round,5,Ferrer D.,Bracciali D.,14.0,110.0,1725.0,372.0,6.0,1.0,6.0,1.0,6.0,2.0,,,,,3.0,0.0,Completed,1.03,11.0,1.03,11.0,1.04,9.25,1.046,17.75,1.05,10.0
ATP,2007,31,Paris,French Open,2007-05-30,Grand Slam,Outdoor,Clay,1st Round,5,Cipolla F.,Gabashvili T.,227.0,76.0,171.0,533.0,7.0,6.0,6.0,3.0,5.0,2.0,,,,,2.0,0.0,Retired,2.2,1.61,2.2,1.65,2.35,1.55,2.41,1.662,2.38,1.55
ATP,2007,31,Paris,French Open,2007-05-30,Grand Slam,Outdoor,Clay,1st Round,5,Djokovic N.,Giraldo S.,6.0,123.0,2810.0,341.0,6.0,3.0,7.0,6.0,6.0,4.0,,,,,3.0,0.0,Completed,1.03,11.0,1.03,11.0,1.02,11.5,1.03,26.0,1.02,18.0
ATP,2007,31,Paris,French Open,2007-05-30,Grand Slam,Outdoor,Clay,1st Round,5,Hernandez O.,Guzman J.P.,61.0,106.0,594.0,405.0,7.0,6.0,6.0,0.0,6.0,2.0,,,,,3.0,0.0,Completed,1.33,3.25,1.37,3.0,1.37,2.92,1.379,3.44,1.35,3.1
ATP,2007,31,Paris,French Open,2007-05-30,Grand Slam,Outdoor,Clay,1st Round,5,Moya C.,Seppi A.,26.0,95.0,1080.0,429.0,6.0,1.0,3.0,6.0,6.0,3.0,2.0,6.0,6.0,0.0,3.0,2.0,Completed,1.12,5.5,1.18,4.65,1.21,4.06,1.192,5.71,1.2,4.35
ATP,2007,31,Paris,French Open,2007-05-30,Grand Slam,Outdoor,Clay,2nd Round,5,Tipsarevic J.,Safin M.,80.0,25.0,501.0,1095.0,6.0,4.0,6.0,4.0,7.0,5.0,,,,,3.0,0.0,Completed,5.0,1.14,5.0,1.16,4.25,1.2,4.75,1.241,4.1,1.22
ATP,2007,31,Paris,French Open,2007-05-30,Grand Slam,Outdoor,Clay,2nd Round,5,Vliegen K.,Gasquet R.,74.0,13.0,544.0,1900.0,7.0,6.0,6.0,3.0,6.0,1.0,,,,,3.0,0.0,Completed,7.0,1.08,7.25,1.08,6.75,1.1,9.0,1.1,6.75,1.1
ATP,2007,31,Paris,French Open,2007-05-30,Grand Slam,Outdoor,Clay,2nd Round,5,Robredo T.,Economidis K.,9.0,146.0,2100.0,301.0,6.0,4.0,7.0,5.0,6.0,4.0,,,,,3.0,0.0,Completed,1.01,13.0,1.02,12.0,1.03,10.5,1.02,36.0,1.02,18.0
ATP,2007,31,Paris,French Open,2007-05-30,Grand Slam,Outdoor,Clay,2nd Round,5,Canas G.,Bolelli S.,22.0,75.0,1272.0,538.0,6.0,4.0,6.0,3.0,6.0,3.0,,,,,3.0,0.0,Completed,1.1,6.5,1.08,7.25,1.1,6.75,1.141,7.39,1.12,5.9
ATP,2007,31,Paris,French Open,2007-05-30,Grand Slam,Outdoor,Clay,2nd Round,5,Llodra M.,Almagro N.,87.0,38.0,475.0,810.0,2.0,6.0,6.0,2.0,6.0,7.0,6.0,4.0,6.0,4.0,3.0,2.0,Completed,8.0,1.06,8.5,1.06,6.75,1.1,9.1,1.099,6.0,1.12
ATP,2007,31,Paris,French Open,2007-05-30,Grand Slam,Outdoor,Clay,2nd Round,5,Davydenko N.,Eschauer W.,4.0,93.0,2840.0,442.0,7.0,5.0,6.0,3.0,6.0,1.0,,,,,3.0,0.0,Completed,1.01,13.0,1.02,12.0,1.03,10.5,1.021,33.5,1.02,18.0
ATP,2007,31,Paris,French Open,2007-05-30,Grand Slam,Outdoor,Clay,2nd Round,5,Youzhny M.,Lapentti N.,15.0,65.0,1685.0,568.0,6.0,3.0,6.0,0.0,6.0,4.0,,,,,3.0,0.0,Completed,1.14,5.0,1.16,5.0,1.15,4.9,1.241,4.75,1.14,5.3
ATP,2007,31,Paris,French Open,2007-05-30,Grand Slam,Outdoor,Clay,2nd Round,5,Ferrero J.C.,Koubek S.,20.0,70.0,1355.0,552.0,6.0,4.0,7.0,5.0,6.0,3.0,,,,,3.0,0.0,Completed,1.1,6.5,1.1,6.5,1.1,6.75,1.121,8.45,1.13,5.6
ATP,2007,31,Paris,French Open,2007-05-30,Grand Slam,Outdoor,Clay,2nd Round,5,Monaco J.,Melzer J.,35.0,30.0,860.0,920.0,6.0,2.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,Completed,1.4,2.75,1.5,2.55,1.5,2.45,1.493,2.83,1.38,2.9
ATP,2007,31,Paris,French Open,2007-05-30,Grand Slam,Outdoor,Clay,2nd Round,5,Volandri F.,Vassallo-Arguello M.,34.0,60.0,872.0,603.0,7.0,6.0,7.0,5.0,6.0,2.0,,,,,3.0,0.0,Completed,1.22,4.0,1.25,3.85,1.18,4.45,1.285,4.21,1.2,4.3
ATP,2007,31,Paris,French Open,2007-05-30,Grand Slam,Outdoor,Clay,2nd Round,5,Nalbandian D.,Navarro-Pastor I.,18.0,102.0,1415.0,417.0,7.0,5.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.11,6.0,1.18,4.65,1.1,6.25,1.18,6.1,1.13,5.6
ATP,2007,31,Paris,French Open,2007-05-30,Grand Slam,Outdoor,Clay,2nd Round,5,Starace P.,Berlocq C.,57.0,97.0,619.0,424.0,6.0,2.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,1.16,4.5,1.18,4.65,1.18,4.45,1.208,5.4,1.17,4.8
ATP,2007,31,Paris,French Open,2007-05-30,Grand Slam,Outdoor,Clay,2nd Round,5,Monfils G.,Chela J.I.,52.0,21.0,657.0,1275.0,3.0,6.0,6.0,3.0,6.0,3.0,6.0,1.0,,,3.0,1.0,Completed,2.62,1.44,2.7,1.45,3.01,1.35,2.93,1.469,2.88,1.4
ATP,2007,31,Paris,French Open,2007-05-30,Grand Slam,Outdoor,Clay,2nd Round,5,Roger-Vasselin E.,Stepanek R.,144.0,58.0,307.0,610.0,3.0,6.0,6.0,1.0,0.0,6.0,6.0,4.0,6.0,4.0,3.0,2.0,Completed,5.0,1.14,5.0,1.16,4.67,1.17,,,5.2,1.15
ATP,2007,31,Paris,French Open,2007-05-30,Grand Slam,Outdoor,Clay,2nd Round,5,Federer R.,Ascione T.,1.0,168.0,7515.0,257.0,6.0,1.0,6.0,2.0,7.0,6.0,,,,,3.0,0.0,Completed,1.0,17.0,1.01,14.0,1.01,13.5,1.014,51.0,1.01,35.0
ATP,2007,31,Paris,French Open,2007-05-31,Grand Slam,Outdoor,Clay,2nd Round,5,Hewitt L.,Gaudio G.,16.0,72.0,1540.0,550.0,4.0,6.0,3.0,6.0,6.0,2.0,6.0,4.0,6.0,2.0,3.0,2.0,Completed,1.16,4.5,1.16,5.0,1.22,3.98,1.208,5.41,1.18,4.6
ATP,2007,31,Paris,French Open,2007-05-31,Grand Slam,Outdoor,Clay,2nd Round,5,Djokovic N.,Recouderc L.,6.0,306.0,2810.0,115.0,6.0,3.0,3.0,6.0,6.0,3.0,6.0,1.0,,,3.0,1.0,Completed,1.01,13.0,1.02,12.0,1.01,13.5,1.03,28.5,1.02,18.0
ATP,2007,31,Paris,French Open,2007-05-31,Grand Slam,Outdoor,Clay,2nd Round,5,Baghdatis M.,Pless K.,19.0,81.0,1375.0,499.0,7.0,5.0,6.0,3.0,6.0,4.0,,,,,3.0,0.0,Completed,1.08,7.0,1.1,6.5,1.1,6.75,1.091,10.0,1.1,6.75
ATP,2007,31,Paris,French Open,2007-05-31,Grand Slam,Outdoor,Clay,2nd Round,5,Patience O.,Zabaleta M.,129.0,88.0,337.0,473.0,7.0,5.0,6.0,3.0,3.0,6.0,2.0,6.0,6.0,4.0,3.0,2.0,Completed,2.75,1.39,2.7,1.45,2.6,1.45,2.82,1.508,2.78,1.42
ATP,2007,31,Paris,French Open,2007-05-31,Grand Slam,Outdoor,Clay,2nd Round,5,Hajek J.,Ulihrach B.,100.0,199.0,418.0,205.0,1.0,6.0,6.0,2.0,7.0,6.0,3.0,6.0,6.0,2.0,3.0,2.0,Completed,1.53,2.37,1.6,2.3,1.6,2.3,1.637,2.47,1.57,2.34
ATP,2007,31,Paris,French Open,2007-05-31,Grand Slam,Outdoor,Clay,2nd Round,5,Nieminen J.,Montcourt M.,23.0,130.0,1170.0,335.0,6.0,1.0,6.0,1.0,6.0,4.0,,,,,3.0,0.0,Completed,1.22,4.0,1.25,3.85,1.25,3.9,1.303,4.0,1.23,4.0
ATP,2007,31,Paris,French Open,2007-05-31,Grand Slam,Outdoor,Clay,2nd Round,5,Brzezicki J.P.,Garcia-Lopez G.,134.0,64.0,323.0,579.0,7.0,6.0,6.0,2.0,6.0,0.0,,,,,3.0,0.0,Completed,3.39,1.3,3.55,1.28,3.1,1.35,3.7,1.333,3.8,1.25
ATP,2007,31,Paris,French Open,2007-05-31,Grand Slam,Outdoor,Clay,2nd Round,5,Ljubicic I.,Wawrinka S.,7.0,44.0,2260.0,740.0,6.0,4.0,6.0,3.0,6.0,7.0,6.0,3.0,,,3.0,1.0,Completed,1.22,4.0,1.25,3.85,1.3,3.35,1.301,4.02,1.27,3.55
ATP,2007,31,Paris,French Open,2007-05-31,Grand Slam,Outdoor,Clay,2nd Round,5,Bjorkman J.,Karlovic I.,39.0,85.0,805.0,479.0,3.0,6.0,3.0,6.0,6.0,4.0,7.0,6.0,6.0,3.0,3.0,2.0,Completed,2.75,1.39,2.8,1.42,2.67,1.44,3.18,1.42,2.68,1.45
ATP,2007,31,Paris,French Open,2007-05-31,Grand Slam,Outdoor,Clay,2nd Round,5,Hernandez O.,Kohlschreiber P.,61.0,32.0,594.0,890.0,7.0,6.0,6.0,1.0,6.0,1.0,,,,,3.0,0.0,Completed,1.66,2.1,1.77,2.0,1.57,2.31,1.704,2.32,1.7,2.1
ATP,2007,31,Paris,French Open,2007-05-31,Grand Slam,Outdoor,Clay,2nd Round,5,Ferrer D.,Hartfield D.,14.0,89.0,1725.0,465.0,6.0,4.0,6.0,3.0,7.0,6.0,,,,,3.0,0.0,Completed,1.04,10.0,1.04,10.0,1.04,9.25,1.061,14.0,1.03,12.0
ATP,2007,31,Paris,French Open,2007-05-31,Grand Slam,Outdoor,Clay,2nd Round,5,Montanes A.,Gulbis E.,50.0,84.0,715.0,481.0,6.0,1.0,6.0,2.0,1.0,6.0,7.0,6.0,,,3.0,1.0,Completed,1.4,2.75,1.37,3.0,1.42,2.75,1.43,3.11,1.37,3.0
ATP,2007,31,Paris,French Open,2007-05-31,Grand Slam,Outdoor,Clay,2nd Round,5,Nadal R.,Cipolla F.,2.0,227.0,5225.0,171.0,6.0,2.0,6.0,1.0,6.0,4.0,,,,,3.0,0.0,Completed,1.0,34.0,1.01,14.0,1.01,13.5,1.009,81.62,1.01,60.0
ATP,2007,31,Paris,French Open,2007-05-31,Grand Slam,Outdoor,Clay,2nd Round,5,Moya C.,Serra F.,26.0,77.0,1080.0,525.0,6.0,4.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,Completed,1.38,2.87,1.37,3.0,1.42,2.75,1.524,2.78,1.38,2.94
ATP,2007,31,Paris,French Open,2007-05-31,Grand Slam,Outdoor,Clay,2nd Round,5,Verdasco F.,Tursunov D.,51.0,24.0,695.0,1150.0,6.0,4.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.36,3.0,1.35,3.1,1.4,2.85,1.422,3.17,1.4,2.88
ATP,2007,31,Paris,French Open,2007-06-01,Grand Slam,Outdoor,Clay,2nd Round,5,Mathieu P.H.,Simon G.,40.0,56.0,800.0,620.0,3.0,6.0,6.0,4.0,6.0,1.0,7.0,6.0,,,3.0,1.0,Completed,1.33,3.25,1.35,3.1,1.37,2.92,1.41,3.24,1.37,3.0
ATP,2007,31,Paris,French Open,2007-06-01,Grand Slam,Outdoor,Clay,2nd Round,5,Andreev I.,Massu N.,125.0,49.0,340.0,715.0,6.0,3.0,3.0,6.0,6.0,3.0,7.0,5.0,,,3.0,1.0,Completed,1.36,3.0,1.38,2.95,1.35,3.1,1.437,3.09,1.38,2.9
ATP,2007,31,Paris,French Open,2007-06-01,Grand Slam,Outdoor,Clay,3rd Round,5,Youzhny M.,Ferrero J.C.,15.0,20.0,1685.0,1355.0,6.0,7.0,7.0,6.0,6.0,2.0,6.0,2.0,,,3.0,1.0,Completed,1.9,1.8,1.88,1.88,1.9,1.85,1.943,1.962,2.0,1.78
ATP,2007,31,Paris,French Open,2007-06-01,Grand Slam,Outdoor,Clay,3rd Round,5,Federer R.,Starace P.,1.0,57.0,7515.0,619.0,6.0,2.0,6.0,3.0,6.0,0.0,,,,,3.0,0.0,Completed,1.01,13.0,1.02,12.0,1.02,11.5,1.045,18.0,1.03,12.0
ATP,2007,31,Paris,French Open,2007-06-01,Grand Slam,Outdoor,Clay,3rd Round,5,Monaco J.,Roger-Vasselin E.,35.0,144.0,860.0,307.0,6.0,4.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,Completed,1.08,7.0,1.11,6.25,1.1,6.75,1.14,7.45,1.13,5.6
ATP,2007,31,Paris,French Open,2007-06-01,Grand Slam,Outdoor,Clay,3rd Round,5,Davydenko N.,Llodra M.,4.0,87.0,2840.0,475.0,6.0,4.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,Completed,1.05,9.0,1.06,8.5,1.07,7.19,1.054,15.5,1.08,7.4
ATP,2007,31,Paris,French Open,2007-06-01,Grand Slam,Outdoor,Clay,3rd Round,5,Nalbandian D.,Monfils G.,18.0,52.0,1415.0,657.0,7.0,6.0,5.0,7.0,6.0,4.0,7.0,6.0,,,3.0,1.0,Completed,1.57,2.25,1.67,2.15,1.64,2.17,1.69,2.35,1.62,2.24
ATP,2007,31,Paris,French Open,2007-06-01,Grand Slam,Outdoor,Clay,3rd Round,5,Volandri F.,Ljubicic I.,34.0,7.0,872.0,2260.0,6.0,4.0,6.0,7.0,4.0,6.0,6.0,3.0,6.0,4.0,3.0,2.0,Completed,2.5,1.5,2.25,1.62,2.3,1.6,2.66,1.568,2.4,1.55
ATP,2007,31,Paris,French Open,2007-06-01,Grand Slam,Outdoor,Clay,3rd Round,5,Robredo T.,Tipsarevic J.,9.0,80.0,2100.0,501.0,6.0,3.0,6.0,4.0,6.0,0.0,,,,,3.0,0.0,Completed,1.16,4.5,1.2,4.4,1.23,3.89,1.23,4.95,1.2,4.3
ATP,2007,31,Paris,French Open,2007-06-01,Grand Slam,Outdoor,Clay,3rd Round,5,Canas G.,Vliegen K.,22.0,74.0,1272.0,544.0,6.0,2.0,6.0,2.0,2.0,6.0,6.0,3.0,,,3.0,1.0,Completed,1.16,4.5,1.18,4.65,1.23,3.89,1.211,5.35,1.23,4.0
ATP,2007,31,Paris,French Open,2007-06-02,Grand Slam,Outdoor,Clay,3rd Round,5,Bjorkman J.,Hernandez O.,39.0,61.0,805.0,594.0,6.0,7.0,6.0,3.0,6.0,0.0,6.0,1.0,,,3.0,1.0,Completed,4.5,1.16,4.1,1.22,4.45,1.18,5.47,1.201,4.0,1.24
ATP,2007,31,Paris,French Open,2007-06-02,Grand Slam,Outdoor,Clay,3rd Round,5,Andreev I.,Mathieu P.H.,125.0,40.0,340.0,800.0,7.0,6.0,6.0,0.0,6.0,3.0,,,,,3.0,0.0,Completed,1.57,2.25,1.7,2.1,1.7,2.1,1.667,2.4,1.75,2.03
ATP,2007,31,Paris,French Open,2007-06-02,Grand Slam,Outdoor,Clay,3rd Round,5,Baghdatis M.,Hajek J.,19.0,100.0,1375.0,418.0,6.0,2.0,6.0,2.0,,,,,,,2.0,0.0,Retired,1.12,5.5,1.16,5.0,1.15,5.2,1.139,7.5,1.16,4.95
ATP,2007,31,Paris,French Open,2007-06-02,Grand Slam,Outdoor,Clay,3rd Round,5,Moya C.,Brzezicki J.P.,26.0,134.0,1080.0,323.0,6.0,1.0,6.0,3.0,7.0,5.0,,,,,3.0,0.0,Completed,1.1,6.5,1.16,5.0,1.17,4.67,1.167,6.4,1.13,5.6
ATP,2007,31,Paris,French Open,2007-06-02,Grand Slam,Outdoor,Clay,3rd Round,5,Djokovic N.,Patience O.,6.0,129.0,2810.0,337.0,7.0,6.0,2.0,6.0,3.0,6.0,7.0,6.0,6.0,3.0,3.0,2.0,Completed,1.05,9.0,1.05,9.0,1.05,8.5,1.048,17.0,1.07,8.0
ATP,2007,31,Paris,French Open,2007-06-02,Grand Slam,Outdoor,Clay,3rd Round,5,Nadal R.,Montanes A.,2.0,50.0,5225.0,715.0,6.0,1.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,Completed,1.0,17.0,1.01,14.0,1.01,13.5,1.011,66.0,1.01,50.0
ATP,2007,31,Paris,French Open,2007-06-02,Grand Slam,Outdoor,Clay,3rd Round,5,Hewitt L.,Nieminen J.,16.0,23.0,1540.0,1170.0,1.0,6.0,6.0,3.0,7.0,5.0,6.0,2.0,,,3.0,1.0,Completed,1.33,3.25,1.33,3.2,1.4,2.85,1.385,3.4,1.33,3.2
ATP,2007,31,Paris,French Open,2007-06-02,Grand Slam,Outdoor,Clay,3rd Round,5,Verdasco F.,Ferrer D.,51.0,14.0,695.0,1725.0,4.0,6.0,7.0,6.0,6.0,3.0,6.0,3.0,,,3.0,1.0,Completed,4.5,1.16,3.85,1.25,3.65,1.25,4.31,1.277,3.7,1.26
ATP,2007,31,Paris,French Open,2007-06-03,Grand Slam,Outdoor,Clay,4th Round,5,Robredo T.,Volandri F.,9.0,34.0,2100.0,872.0,6.0,2.0,7.0,5.0,6.0,1.0,,,,,3.0,0.0,Completed,1.5,2.5,1.55,2.4,1.58,2.3,1.595,2.58,1.62,2.24
ATP,2007,31,Paris,French Open,2007-06-03,Grand Slam,Outdoor,Clay,4th Round,5,Federer R.,Youzhny M.,1.0,15.0,7515.0,1685.0,7.0,6.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.03,11.0,1.03,12.0,1.02,11.5,1.07,12.25,1.04,11.0
ATP,2007,31,Paris,French Open,2007-06-03,Grand Slam,Outdoor,Clay,4th Round,5,Canas G.,Monaco J.,22.0,35.0,1272.0,860.0,6.0,0.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,1.4,2.75,1.4,2.85,1.4,2.75,1.415,3.21,1.37,3.0
ATP,2007,31,Paris,French Open,2007-06-03,Grand Slam,Outdoor,Clay,4th Round,5,Davydenko N.,Nalbandian D.,4.0,18.0,2840.0,1415.0,6.0,3.0,7.0,6.0,3.0,6.0,7.0,6.0,,,3.0,1.0,Completed,1.53,2.37,1.62,2.25,1.6,2.25,1.633,2.48,1.57,2.35
ATP,2007,31,Paris,French Open,2007-06-04,Grand Slam,Outdoor,Clay,4th Round,5,Djokovic N.,Verdasco F.,6.0,51.0,2810.0,695.0,6.0,3.0,6.0,3.0,7.0,6.0,,,,,3.0,0.0,Completed,1.36,3.0,1.37,3.0,1.45,2.6,1.455,3.0,1.45,2.7
ATP,2007,31,Paris,French Open,2007-06-04,Grand Slam,Outdoor,Clay,4th Round,5,Moya C.,Bjorkman J.,26.0,39.0,1080.0,805.0,7.0,6.0,6.0,2.0,7.0,5.0,,,,,3.0,0.0,Completed,1.11,6.0,1.12,6.0,1.13,5.34,1.143,7.3,1.13,5.6
ATP,2007,31,Paris,French Open,2007-06-04,Grand Slam,Outdoor,Clay,4th Round,5,Nadal R.,Hewitt L.,2.0,16.0,5225.0,1540.0,6.0,3.0,6.0,1.0,7.0,6.0,,,,,3.0,0.0,Completed,1.06,8.5,1.1,6.5,1.07,7.19,1.091,10.0,1.1,6.75
ATP,2007,31,Paris,French Open,2007-06-04,Grand Slam,Outdoor,Clay,4th Round,5,Andreev I.,Baghdatis M.,125.0,19.0,340.0,1375.0,2.0,6.0,6.0,1.0,6.0,3.0,6.0,4.0,,,3.0,1.0,Completed,1.57,2.37,1.55,2.4,1.5,2.45,1.617,2.52,1.47,2.6
ATP,2007,31,Paris,French Open,2007-06-05,Grand Slam,Outdoor,Clay,Quarterfinals,5,Federer R.,Robredo T.,1.0,9.0,7515.0,2100.0,7.0,5.0,1.0,6.0,6.0,1.0,6.0,2.0,,,3.0,1.0,Completed,1.04,11.0,1.03,11.0,1.04,9.25,1.065,13.5,1.04,11.0
ATP,2007,31,Paris,French Open,2007-06-05,Grand Slam,Outdoor,Clay,Quarterfinals,5,Davydenko N.,Canas G.,4.0,22.0,2840.0,1272.0,7.0,5.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,2.1,1.72,2.2,1.65,2.2,1.65,2.28,1.725,2.0,1.77
