Tour,Year,ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL,BFEW,BFEL
ATP,2025,36,London,Wimbledon,2025-06-30,Grand Slam,Outdoor,Grass,1st Round,5,Norrie C.,Bautista Agut R.,61,42.0,952,1236.0,6.0,3.0,3.0,6.0,6.0,4.0,7.0,6.0,,,3.0,1.0,Completed,1.83,1.91,1.91,1.98,1.99,2.0,1.87,1.92,,
ATP,2025,36,London,Wimbledon,2025-06-30,Grand Slam,Outdoor,Grass,1st Round,5,Fery A.,Popyrin A.,461,22.0,91,2140.0,6.0,4.0,6.0,1.0,4.0,6.0,6.0,4.0,,,3.0,1.0,Completed,4.33,1.22,4.45,1.24,4.5,1.28,4.02,1.24,,
ATP,2025,36,London,Wimbledon,2025-06-30,Grand Slam,Outdoor,Grass,1st Round,5,Harris L.,Bergs Z.,320,50.0,159,1079.0,7.0,6.0,7.0,6.0,6.0,7.0,6.0,2.0,,,3.0,1.0,Completed,2.5,1.5,2.56,1.56,2.82,1.56,2.65,1.47,,
ATP,2025,36,London,Wimbledon,2025-06-30,Grand Slam,Outdoor,Grass,1st Round,5,Jarry N.,Rune H.,143,8.0,418,3530.0,4.0,6.0,4.0,6.0,7.0,5.0,6.0,3.0,6.0,4.0,3.0,2.0,Completed,3.75,1.29,3.76,1.3,4.0,1.32,3.65,1.28,,
ATP,2025,36,London,Wimbledon,2025-06-30,Grand Slam,Outdoor,Grass,1st Round,5,Royer V.,Tsitsipas S.,113,26.0,513,1920.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Retired,4.0,1.25,4.13,1.27,4.3,1.29,3.88,1.25,,
ATP,2025,36,London,Wimbledon,2025-06-30,Grand Slam,Outdoor,Grass,1st Round,5,Alcaraz C.,Fognini F.,2,138.0,9300,437.0,7.0,5.0,6.0,7.0,7.0,5.0,2.0,6.0,6.0,1.0,3.0,2.0,Completed,1.01,17.0,,,1.01,90.0,1.01,29.42,,
ATP,2025,36,London,Wimbledon,2025-06-30,Grand Slam,Outdoor,Grass,1st Round,5,Darderi L.,Safiullin R.,59,75.0,989,831.0,7.0,6.0,1.0,6.0,6.0,7.0,6.0,3.0,6.0,1.0,3.0,2.0,Completed,3.0,1.4,3.07,1.42,3.2,1.43,2.94,1.39,,
ATP,2025,36,London,Wimbledon,2025-06-30,Grand Slam,Outdoor,Grass,1st Round,5,Borges N.,Cerundolo F.,37,19.0,1400,2285.0,4.0,6.0,6.0,3.0,7.0,6.0,6.0,0.0,,,3.0,1.0,Completed,2.4,1.53,2.49,1.59,2.56,1.64,2.42,1.56,,
ATP,2025,36,London,Wimbledon,2025-06-30,Grand Slam,Outdoor,Grass,1st Round,5,Auger-Aliassime F.,Duckworth J.,28,103.0,1825,566.0,6.0,2.0,3.0,6.0,6.0,7.0,6.0,4.0,6.0,4.0,3.0,2.0,Completed,1.18,4.5,1.2,5.06,1.21,5.5,1.19,4.65,,
ATP,2025,36,London,Wimbledon,2025-06-30,Grand Slam,Outdoor,Grass,1st Round,5,Fonseca J.,Fearnley J.,54,51.0,1016,1060.0,6.0,4.0,6.0,1.0,7.0,6.0,,,,,3.0,0.0,Completed,1.5,2.63,1.49,2.79,1.53,2.86,1.47,2.67,,
ATP,2025,36,London,Wimbledon,2025-06-30,Grand Slam,Outdoor,Grass,1st Round,5,Quinn E.,Searle H.,89,421.0,682,106.0,4.0,6.0,6.0,2.0,7.0,6.0,6.0,2.0,,,3.0,1.0,Completed,1.44,2.8,1.47,2.85,1.48,2.94,1.44,2.75,,
ATP,2025,36,London,Wimbledon,2025-06-30,Grand Slam,Outdoor,Grass,1st Round,5,Harris B.,Lajovic D.,151,118.0,383,498.0,6.0,3.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,Completed,1.4,2.8,1.47,2.85,1.5,3.0,1.41,2.88,,
ATP,2025,36,London,Wimbledon,2025-06-30,Grand Slam,Outdoor,Grass,1st Round,5,Khachanov K.,McDonald M.,20,88.0,2240,689.0,7.0,5.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.22,4.33,1.21,4.91,1.25,4.91,1.22,4.22,,
ATP,2025,36,London,Wimbledon,2025-06-30,Grand Slam,Outdoor,Grass,1st Round,5,Garin C.,Rodesch C.,110,163.0,525,346.0,7.0,6.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.67,2.2,1.67,2.31,1.71,2.38,1.64,2.26,,
ATP,2025,36,London,Wimbledon,2025-06-30,Grand Slam,Outdoor,Grass,1st Round,5,Rublev A.,Djere L.,14,60.0,2920,961.0,6.0,0.0,7.0,6.0,6.0,7.0,7.0,6.0,,,3.0,1.0,Completed,1.22,4.0,1.26,4.28,1.29,4.3,1.24,4.03,,
ATP,2025,36,London,Wimbledon,2025-06-30,Grand Slam,Outdoor,Grass,1st Round,5,Struff J.L.,Misolic F.,125,111.0,475,518.0,6.0,2.0,5.0,7.0,6.0,3.0,6.0,3.0,,,3.0,1.0,Completed,1.67,2.25,1.65,2.36,1.68,2.4,1.62,2.28,,
ATP,2025,36,London,Wimbledon,2025-06-30,Grand Slam,Outdoor,Grass,1st Round,5,Majchrzak K.,Berrettini M.,109,35.0,527,1515.0,4.0,6.0,6.0,2.0,6.0,4.0,5.0,7.0,6.0,3.0,3.0,2.0,Completed,6.0,1.13,7.18,1.13,7.2,1.16,6.14,1.12,,
ATP,2025,36,London,Wimbledon,2025-06-30,Grand Slam,Outdoor,Grass,1st Round,5,Davidovich Fokina A.,Holt B.,27,99.0,1845,600.0,6.0,2.0,6.0,4.0,7.0,5.0,,,,,3.0,0.0,Completed,1.22,4.33,1.23,4.58,1.26,4.7,1.22,4.28,,
ATP,2025,36,London,Wimbledon,2025-06-30,Grand Slam,Outdoor,Grass,1st Round,5,Brooksby J.,Griekspoor T.,101,29.0,577,1755.0,6.0,2.0,7.0,5.0,6.0,3.0,,,,,3.0,0.0,Completed,2.75,1.4,2.7,1.52,2.85,1.53,2.75,1.44,,
ATP,2025,36,London,Wimbledon,2025-06-30,Grand Slam,Outdoor,Grass,1st Round,5,Diallo G.,Altmaier D.,40,57.0,1322,998.0,6.0,1.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,Completed,1.2,4.5,1.2,5.2,1.23,5.3,1.19,4.61,,
ATP,2025,36,London,Wimbledon,2025-07-01,Grand Slam,Outdoor,Grass,1st Round,5,Vukic A.,Tseng C.H.,93,96.0,664,643.0,6.0,3.0,6.0,4.0,4.0,6.0,7.0,6.0,,,3.0,1.0,Completed,1.25,4.0,1.26,4.23,1.3,4.33,1.24,4.01,,
ATP,2025,36,London,Wimbledon,2025-07-01,Grand Slam,Outdoor,Grass,1st Round,5,Marozsan F.,McCabe J.,58,181.0,990,308.0,6.0,1.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,Completed,1.44,2.8,1.46,2.91,1.49,2.96,1.44,2.76,,
ATP,2025,36,London,Wimbledon,2025-07-01,Grand Slam,Outdoor,Grass,1st Round,5,Kecmanovic M.,Michelsen A.,49,32.0,1106,1670.0,6.0,2.0,3.0,6.0,6.0,3.0,3.0,6.0,7.0,6.0,3.0,2.0,Completed,2.8,1.44,2.84,1.48,3.0,1.48,2.75,1.44,,
ATP,2025,36,London,Wimbledon,2025-07-01,Grand Slam,Outdoor,Grass,1st Round,5,Sonego L.,Faria J.,47,116.0,1171,503.0,6.0,3.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,1.3,3.6,1.29,3.9,1.32,4.0,1.3,3.56,,
ATP,2025,36,London,Wimbledon,2025-07-01,Grand Slam,Outdoor,Grass,1st Round,5,Paul T.,Monday J.,13,224.0,2970,249.0,6.0,4.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,1.05,8.5,1.08,10.39,1.08,12.0,1.06,9.39,,
ATP,2025,36,London,Wimbledon,2025-07-01,Grand Slam,Outdoor,Grass,1st Round,5,De Minaur A.,Carballes Baena R.,11,74.0,3085,849.0,6.0,2.0,6.0,2.0,7.0,6.0,,,,,3.0,0.0,Completed,1.01,13.0,,,1.02,38.0,1.01,19.92,,
ATP,2025,36,London,Wimbledon,2025-07-01,Grand Slam,Outdoor,Grass,1st Round,5,Cazaux A.,Walton A.,115,90.0,505,678.0,6.0,3.0,7.0,6.0,4.0,6.0,6.0,7.0,6.0,1.0,3.0,2.0,Completed,1.53,2.5,1.56,2.59,1.6,2.63,1.51,2.54,,
ATP,2025,36,London,Wimbledon,2025-07-01,Grand Slam,Outdoor,Grass,1st Round,5,Basilashvili N.,Musetti L.,126,7.0,474,4140.0,6.0,2.0,4.0,6.0,7.0,5.0,6.0,1.0,,,3.0,1.0,Completed,3.4,1.3,3.9,1.29,3.9,1.36,3.32,1.32,,
ATP,2025,36,London,Wimbledon,2025-07-01,Grand Slam,Outdoor,Grass,1st Round,5,De Jong J.,Eubanks C.,106,130.0,548,454.0,6.0,3.0,6.0,7.0,6.0,7.0,6.0,3.0,7.0,6.0,3.0,2.0,Completed,1.75,2.1,1.67,2.33,1.8,2.34,1.71,2.13,,
ATP,2025,36,London,Wimbledon,2025-07-01,Grand Slam,Outdoor,Grass,1st Round,5,Navone M.,Shapovalov D.,91,30.0,670,1676.0,3.0,6.0,6.0,4.0,6.0,1.0,6.0,4.0,,,3.0,1.0,Completed,6.0,1.13,6.24,1.15,6.6,1.17,5.96,1.13,,
ATP,2025,36,London,Wimbledon,2025-07-01,Grand Slam,Outdoor,Grass,1st Round,5,Munar J.,Bublik A.,55,31.0,1012,1675.0,6.0,4.0,3.0,6.0,4.0,6.0,7.0,6.0,6.0,2.0,3.0,2.0,Completed,4.33,1.22,4.76,1.22,5.1,1.23,4.37,1.21,,
ATP,2025,36,London,Wimbledon,2025-07-01,Grand Slam,Outdoor,Grass,1st Round,5,Sinner J.,Nardi L.,1,95.0,10430,655.0,6.0,4.0,6.0,3.0,6.0,0.0,,,,,3.0,0.0,Completed,1.01,13.0,,,1.02,65.0,1.01,22.92,,
ATP,2025,36,London,Wimbledon,2025-07-01,Grand Slam,Outdoor,Grass,1st Round,5,Ofner S.,Medjedovic H.,165,68.0,343,896.0,7.0,6.0,3.0,1.0,,,,,,,1.0,0.0,Retired,2.5,1.53,2.65,1.53,2.74,1.56,2.51,1.53,,
ATP,2025,36,London,Wimbledon,2025-07-01,Grand Slam,Outdoor,Grass,1st Round,5,Martinez P.,Loffhagen G.,52,293.0,1030,185.0,2.0,6.0,6.0,2.0,6.0,4.0,6.0,2.0,,,3.0,1.0,Completed,3.6,1.3,3.74,1.31,3.74,1.36,3.5,1.3,,
ATP,2025,36,London,Wimbledon,2025-07-01,Grand Slam,Outdoor,Grass,1st Round,5,Van De Zandschulp B.,Arnaldi M.,92,43.0,670,1215.0,7.0,6.0,7.0,6.0,6.0,4.0,,,,,3.0,0.0,Completed,2.25,1.67,2.32,1.67,2.34,1.72,2.22,1.66,,
ATP,2025,36,London,Wimbledon,2025-07-01,Grand Slam,Outdoor,Grass,1st Round,5,Mochizuki S.,Zeppieri G.,144,351.0,413,140.0,2.0,6.0,3.0,6.0,6.0,3.0,7.0,6.0,7.0,5.0,3.0,2.0,Completed,1.5,2.6,1.51,2.73,1.53,2.82,1.48,2.66,,
ATP,2025,36,London,Wimbledon,2025-07-01,Grand Slam,Outdoor,Grass,1st Round,5,Evans D.,Clarke J.,154,196.0,375,283.0,6.0,1.0,7.0,5.0,6.0,2.0,,,,,3.0,0.0,Completed,1.18,5.0,1.19,5.22,1.22,5.3,1.19,4.76,,
ATP,2025,36,London,Wimbledon,2025-07-01,Grand Slam,Outdoor,Grass,1st Round,5,Moutet C.,Comesana F.,69,65.0,894,914.0,6.0,4.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,1.45,2.8,1.51,2.75,1.56,2.8,1.47,2.66,,
ATP,2025,36,London,Wimbledon,2025-07-01,Grand Slam,Outdoor,Grass,1st Round,5,Fritz T.,Mpetshi G.,5,36.0,4635,1411.0,6.0,7.0,6.0,7.0,6.0,4.0,7.0,6.0,6.0,4.0,3.0,2.0,Completed,1.15,5.5,1.18,5.56,1.18,6.2,1.15,5.32,,
ATP,2025,36,London,Wimbledon,2025-07-01,Grand Slam,Outdoor,Grass,1st Round,5,Holmgren A.,Halys Q.,192,46.0,285,1174.0,7.0,6.0,6.0,3.0,6.0,4.0,,,,,3.0,0.0,Completed,5.0,1.17,5.64,1.17,5.7,1.2,5.24,1.16,,
ATP,2025,36,London,Wimbledon,2025-07-01,Grand Slam,Outdoor,Grass,1st Round,5,Machac T.,Dzumhur D.,23,67.0,2110,900.0,6.0,3.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,Completed,1.2,4.5,1.22,4.82,1.24,5.0,1.19,4.73,,
ATP,2025,36,London,Wimbledon,2025-07-01,Grand Slam,Outdoor,Grass,1st Round,5,Rinderknech A.,Zverev A.,72,3.0,873,6500.0,7.0,6.0,6.0,7.0,6.0,3.0,6.0,7.0,6.0,4.0,3.0,2.0,Completed,7.5,1.08,8.34,1.1,9.2,1.11,7.2,1.1,,
ATP,2025,36,London,Wimbledon,2025-07-01,Grand Slam,Outdoor,Grass,1st Round,5,Cobolli F.,Zhukayev B.,24,247.0,2035,229.0,6.0,3.0,7.0,6.0,6.0,1.0,,,,,3.0,0.0,Completed,1.33,3.4,1.3,3.81,1.35,3.81,1.31,3.44,,
ATP,2025,36,London,Wimbledon,2025-07-01,Grand Slam,Outdoor,Grass,1st Round,5,Mensik J.,Gaston H.,17,86.0,2356,693.0,6.0,1.0,4.0,6.0,6.0,2.0,6.0,2.0,,,3.0,1.0,Completed,1.07,8.5,1.08,10.35,1.1,10.5,1.07,8.63,,
ATP,2025,36,London,Wimbledon,2025-07-01,Grand Slam,Outdoor,Grass,1st Round,5,Cilic M.,Collignon R.,83,85.0,722,705.0,6.0,3.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,Completed,1.08,7.0,1.09,9.03,1.12,9.03,1.08,7.66,,
ATP,2025,36,London,Wimbledon,2025-07-01,Grand Slam,Outdoor,Grass,1st Round,5,Shelton B.,Bolt A.,10,179.0,3130,309.0,6.0,4.0,7.0,6.0,7.0,6.0,,,,,3.0,0.0,Completed,1.25,4.0,1.28,3.94,1.3,4.2,1.26,3.84,,
ATP,2025,36,London,Wimbledon,2025-07-01,Grand Slam,Outdoor,Grass,1st Round,5,Opelka R.,Shevchenko A.,70,98.0,877,610.0,6.0,3.0,7.0,5.0,7.0,6.0,,,,,3.0,0.0,Completed,1.33,3.25,1.35,3.49,1.39,3.49,1.34,3.27,,
ATP,2025,36,London,Wimbledon,2025-07-01,Grand Slam,Outdoor,Grass,1st Round,5,Monfils G.,Humbert U.,48,18.0,1165,2285.0,6.0,4.0,3.0,6.0,6.0,7.0,7.0,5.0,6.0,2.0,3.0,2.0,Completed,3.4,1.33,3.52,1.34,3.65,1.37,3.35,1.33,,
ATP,2025,36,London,Wimbledon,2025-07-01,Grand Slam,Outdoor,Grass,1st Round,5,Fucsovics M.,Kovacevic A.,105,76.0,564,799.0,6.0,3.0,6.0,7.0,6.0,1.0,5.0,7.0,6.0,4.0,3.0,2.0,Completed,1.25,3.75,1.29,3.9,1.29,4.3,1.26,3.83,,
ATP,2025,36,London,Wimbledon,2025-07-01,Grand Slam,Outdoor,Grass,1st Round,5,Dimitrov G.,Nishioka Y.,21,82.0,2155,724.0,6.0,2.0,6.0,3.0,6.0,4.0,,,,,3.0,0.0,Completed,1.18,5.0,1.21,4.94,1.21,5.7,1.18,4.94,,
ATP,2025,36,London,Wimbledon,2025-07-01,Grand Slam,Outdoor,Grass,1st Round,5,Hijikata R.,Goffin D.,87,63.0,693,930.0,6.0,3.0,6.0,1.0,6.0,1.0,,,,,3.0,0.0,Completed,1.6,2.38,1.62,2.42,1.66,2.46,1.59,2.33,,
ATP,2025,36,London,Wimbledon,2025-07-01,Grand Slam,Outdoor,Grass,1st Round,5,Pinnington Jones J.,Etcheverry T.,281,53.0,196,1025.0,7.0,6.0,6.0,3.0,7.0,5.0,,,,,3.0,0.0,Completed,2.75,1.45,2.77,1.5,2.84,1.53,2.66,1.47,,
ATP,2025,36,London,Wimbledon,2025-07-01,Grand Slam,Outdoor,Grass,1st Round,5,Draper J.,Baez S.,4,38.0,4650,1370.0,6.0,2.0,6.0,2.0,2.0,1.0,,,,,2.0,0.0,Retired,1.02,15.0,,,1.02,36.0,1.01,20.67,,
ATP,2025,36,London,Wimbledon,2025-07-01,Grand Slam,Outdoor,Grass,1st Round,5,Giron M.,Ugo Carabelli C.,45,56.0,1200,1006.0,7.0,6.0,7.0,6.0,6.0,3.0,,,,,3.0,0.0,Completed,1.06,9.0,1.08,10.42,1.09,13.0,1.06,9.73,,
ATP,2025,36,London,Wimbledon,2025-07-01,Grand Slam,Outdoor,Grass,1st Round,5,Djokovic N.,Muller A.,6,41.0,4630,1311.0,6.0,1.0,6.0,7.0,6.0,2.0,6.0,2.0,,,3.0,1.0,Completed,1.02,15.0,1.03,24.43,1.03,34.0,1.02,18.3,,
ATP,2025,36,London,Wimbledon,2025-07-02,Grand Slam,Outdoor,Grass,1st Round,5,Nakashima B.,Bu Y.,34,71.0,1650,874.0,6.0,4.0,4.0,6.0,7.0,6.0,6.0,4.0,,,3.0,1.0,Completed,1.13,6.0,1.15,6.44,1.18,6.5,1.13,5.96,,
ATP,2025,36,London,Wimbledon,2025-07-02,Grand Slam,Outdoor,Grass,2nd Round,5,Norrie C.,Tiafoe F.,61,12.0,952,2990.0,4.0,6.0,6.0,4.0,6.0,3.0,7.0,5.0,,,3.0,1.0,Completed,2.5,1.53,2.59,1.57,2.66,1.59,2.48,1.54,,
ATP,2025,36,London,Wimbledon,2025-07-02,Grand Slam,Outdoor,Grass,2nd Round,5,Fonseca J.,Brooksby J.,54,101.0,1016,577.0,6.0,4.0,5.0,7.0,6.0,2.0,6.0,4.0,,,3.0,1.0,Completed,1.44,2.8,1.45,3.0,1.49,3.0,1.45,2.76,,
ATP,2025,36,London,Wimbledon,2025-07-02,Grand Slam,Outdoor,Grass,2nd Round,5,Mannarino A.,Royer V.,123,113.0,477,513.0,6.0,4.0,6.0,4.0,5.0,7.0,7.0,6.0,,,3.0,1.0,Completed,1.44,2.8,1.44,3.03,1.5,3.05,1.44,2.79,,
ATP,2025,36,London,Wimbledon,2025-07-02,Grand Slam,Outdoor,Grass,2nd Round,5,Jarry N.,Tien L.,143,62.0,418,940.0,6.0,2.0,6.0,2.0,6.0,3.0,,,,,3.0,0.0,Completed,1.67,2.2,1.76,2.2,1.77,2.24,1.68,2.18,,
ATP,2025,36,London,Wimbledon,2025-07-02,Grand Slam,Outdoor,Grass,2nd Round,5,Khachanov K.,Mochizuki S.,20,144.0,2240,413.0,1.0,6.0,7.0,6.0,4.0,6.0,6.0,3.0,6.0,4.0,3.0,2.0,Completed,1.14,5.5,1.14,6.76,1.16,7.0,1.13,5.81,,
ATP,2025,36,London,Wimbledon,2025-07-02,Grand Slam,Outdoor,Grass,2nd Round,5,Rublev A.,Harris L.,14,320.0,2920,159.0,6.0,7.0,6.0,4.0,7.0,6.0,6.0,3.0,,,3.0,1.0,Completed,1.29,3.75,1.31,3.81,1.33,3.9,1.29,3.6,,
ATP,2025,36,London,Wimbledon,2025-07-02,Grand Slam,Outdoor,Grass,2nd Round,5,Borges N.,Harris B.,37,151.0,1400,383.0,6.0,3.0,6.0,4.0,7.0,6.0,,,,,3.0,0.0,Completed,1.53,2.5,1.58,2.56,1.6,2.62,1.56,2.4,,
ATP,2025,36,London,Wimbledon,2025-07-02,Grand Slam,Outdoor,Grass,2nd Round,5,Alcaraz C.,Tarvet O.,2,733.0,9300,36.0,6.0,1.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.01,12.0,,,1.03,34.0,1.01,19.33,,
ATP,2025,36,London,Wimbledon,2025-07-02,Grand Slam,Outdoor,Grass,2nd Round,5,Thompson J.,Bonzi B.,44,64.0,1200,930.0,7.0,5.0,6.0,7.0,4.0,6.0,6.0,2.0,6.0,4.0,3.0,2.0,Completed,2.5,1.53,2.46,1.62,2.66,1.62,2.52,1.52,,
ATP,2025,36,London,Wimbledon,2025-07-02,Grand Slam,Outdoor,Grass,2nd Round,5,Bellucci M.,Lehecka J.,73,25.0,864,1965.0,7.0,6.0,6.0,1.0,7.0,5.0,,,,,3.0,0.0,Completed,4.5,1.2,5.04,1.21,5.3,1.22,4.57,1.2,,
ATP,2025,36,London,Wimbledon,2025-07-02,Grand Slam,Outdoor,Grass,2nd Round,5,Majchrzak K.,Quinn E.,109,89.0,527,682.0,6.0,1.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,Completed,2.2,1.62,2.26,1.72,2.3,1.75,2.16,1.69,,
ATP,2025,36,London,Wimbledon,2025-07-02,Grand Slam,Outdoor,Grass,2nd Round,5,Fritz T.,Diallo G.,5,40.0,4635,1322.0,3.0,6.0,6.0,3.0,7.0,6.0,4.0,6.0,6.0,3.0,3.0,2.0,Completed,1.3,3.6,1.32,3.76,1.36,3.9,1.3,3.5,,
ATP,2025,36,London,Wimbledon,2025-07-03,Grand Slam,Outdoor,Grass,2nd Round,5,Kecmanovic M.,De Jong J.,49,106.0,1106,548.0,1.0,6.0,6.0,3.0,6.0,2.0,6.0,4.0,,,3.0,1.0,Completed,1.4,3.0,1.41,3.17,1.45,3.2,1.39,2.99,,
ATP,2025,36,London,Wimbledon,2025-07-03,Grand Slam,Outdoor,Grass,2nd Round,5,Mensik J.,Giron M.,17,45.0,2356,1200.0,6.0,4.0,3.0,6.0,6.0,4.0,7.0,6.0,,,3.0,1.0,Completed,1.53,2.5,1.59,2.53,1.59,2.7,1.52,2.51,,
ATP,2025,36,London,Wimbledon,2025-07-03,Grand Slam,Outdoor,Grass,2nd Round,5,De Minaur A.,Cazaux A.,11,115.0,3085,505.0,4.0,6.0,6.0,2.0,6.0,4.0,6.0,0.0,,,3.0,1.0,Completed,1.08,8.0,1.1,8.61,1.1,10.0,1.08,7.7,,
ATP,2025,36,London,Wimbledon,2025-07-03,Grand Slam,Outdoor,Grass,2nd Round,5,Cobolli F.,Pinnington Jones J.,24,281.0,2035,196.0,6.0,1.0,7.0,6.0,6.0,2.0,,,,,3.0,0.0,Completed,1.36,3.2,1.4,3.25,1.41,3.35,1.38,3.06,,
ATP,2025,36,London,Wimbledon,2025-07-03,Grand Slam,Outdoor,Grass,2nd Round,5,Dimitrov G.,Moutet C.,21,69.0,2155,894.0,7.0,5.0,4.0,6.0,7.0,5.0,7.0,5.0,,,3.0,1.0,Completed,1.6,2.38,1.66,2.38,1.69,2.42,1.58,2.36,,
ATP,2025,36,London,Wimbledon,2025-07-03,Grand Slam,Outdoor,Grass,2nd Round,5,Davidovich Fokina A.,Van De Zandschulp B.,27,92.0,1845,670.0,6.0,1.0,4.0,6.0,6.0,3.0,7.0,6.0,,,3.0,1.0,Completed,1.3,3.6,1.33,3.66,1.34,3.8,1.3,3.53,,
ATP,2025,36,London,Wimbledon,2025-07-03,Grand Slam,Outdoor,Grass,2nd Round,5,Munar J.,Marozsan F.,55,58.0,1012,990.0,6.0,2.0,6.0,3.0,7.0,6.0,,,,,3.0,0.0,Completed,1.8,2.0,1.76,2.2,1.8,2.22,1.72,2.11,,
ATP,2025,36,London,Wimbledon,2025-07-03,Grand Slam,Outdoor,Grass,2nd Round,5,Struff J.L.,Auger-Aliassime F.,125,28.0,475,1825.0,3.0,6.0,7.0,6.0,6.0,3.0,6.0,4.0,,,3.0,1.0,Completed,3.25,1.33,3.38,1.37,3.5,1.38,3.14,1.36,,
ATP,2025,36,London,Wimbledon,2025-07-03,Grand Slam,Outdoor,Grass,2nd Round,5,Rinderknech A.,Garin C.,72,110.0,873,525.0,3.0,6.0,6.0,3.0,7.0,6.0,4.0,6.0,6.0,3.0,3.0,2.0,Completed,1.67,2.25,1.75,2.21,1.75,2.34,1.65,2.24,,
ATP,2025,36,London,Wimbledon,2025-07-03,Grand Slam,Outdoor,Grass,2nd Round,5,Djokovic N.,Evans D.,6,154.0,4630,375.0,6.0,3.0,6.0,2.0,6.0,0.0,,,,,3.0,0.0,Completed,1.06,9.0,1.06,13.92,1.06,16.0,1.05,10.96,,
ATP,2025,36,London,Wimbledon,2025-07-03,Grand Slam,Outdoor,Grass,2nd Round,5,Darderi L.,Fery A.,59,461.0,989,91.0,6.0,4.0,6.0,3.0,6.0,3.0,,,,,3.0,0.0,Completed,2.1,1.7,2.13,1.81,2.22,1.81,2.09,1.73,,
ATP,2025,36,London,Wimbledon,2025-07-03,Grand Slam,Outdoor,Grass,2nd Round,5,Holmgren A.,Machac T.,192,23.0,285,2110.0,7.0,6.0,6.0,7.0,6.0,7.0,7.0,5.0,7.0,6.0,3.0,2.0,Completed,5.5,1.15,6.76,1.14,6.8,1.17,5.63,1.14,,
ATP,2025,36,London,Wimbledon,2025-07-03,Grand Slam,Outdoor,Grass,2nd Round,5,Martinez P.,Navone M.,52,91.0,1030,670.0,7.0,5.0,7.0,5.0,7.0,6.0,,,,,3.0,0.0,Completed,2.63,1.5,2.71,1.53,2.78,1.56,2.61,1.5,,
ATP,2025,36,London,Wimbledon,2025-07-03,Grand Slam,Outdoor,Grass,2nd Round,5,Nakashima B.,Opelka R.,34,70.0,1650,877.0,7.0,5.0,6.0,2.0,6.0,7.0,6.0,3.0,,,3.0,1.0,Completed,1.4,3.0,1.42,3.14,1.45,3.15,1.42,2.89,,
ATP,2025,36,London,Wimbledon,2025-07-03,Grand Slam,Outdoor,Grass,2nd Round,5,Ofner S.,Paul T.,165,13.0,343,2970.0,1.0,6.0,7.0,5.0,6.0,4.0,7.0,5.0,,,3.0,1.0,Completed,5.5,1.15,6.3,1.16,6.4,1.17,5.42,1.15,,
ATP,2025,36,London,Wimbledon,2025-07-03,Grand Slam,Outdoor,Grass,2nd Round,5,Cilic M.,Draper J.,83,4.0,722,4650.0,6.0,4.0,6.0,3.0,1.0,6.0,6.0,4.0,,,3.0,1.0,Completed,6.5,1.12,7.4,1.13,8.4,1.13,6.55,1.11,,
ATP,2025,36,London,Wimbledon,2025-07-03,Grand Slam,Outdoor,Grass,2nd Round,5,Sonego L.,Basilashvili N.,47,126.0,1171,474.0,6.0,1.0,6.0,3.0,6.0,7.0,7.0,6.0,,,3.0,1.0,Completed,1.44,2.8,1.45,3.0,1.48,3.0,1.44,2.76,,
ATP,2025,36,London,Wimbledon,2025-07-03,Grand Slam,Outdoor,Grass,2nd Round,5,Sinner J.,Vukic A.,1,93.0,10430,664.0,6.0,1.0,6.0,1.0,6.0,3.0,,,,,3.0,0.0,Completed,1.01,17.0,,,1.02,46.0,1.01,21.54,,
ATP,2025,36,London,Wimbledon,2025-07-04,Grand Slam,Outdoor,Grass,2nd Round,5,Fucsovics M.,Monfils G.,105,48.0,564,1165.0,6.0,4.0,1.0,6.0,4.0,6.0,7.0,6.0,6.0,4.0,3.0,2.0,Completed,1.9,1.91,1.94,1.96,1.95,2.04,1.89,1.89,,
ATP,2025,36,London,Wimbledon,2025-07-04,Grand Slam,Outdoor,Grass,2nd Round,5,Shelton B.,Hijikata R.,10,87.0,3130,693.0,6.0,2.0,7.0,5.0,6.0,4.0,,,,,3.0,0.0,Completed,1.22,4.33,1.26,4.37,1.26,4.8,1.22,4.29,,
