Tour,Year,ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,SJW,SJL,MaxW,MaxL,AvgW,AvgL
ATP,2012,32,Paris,French Open,2012-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Zeballos H.,Prodon E.,108.0,115.0,502,482.0,6.0,7.0,6.0,3.0,6.0,3.0,6.0,2.0,,,3.0,1.0,Completed,1.33,3.25,1.35,3.1,1.36,3.0,1.34,3.59,1.36,2.88,1.4,3.59,1.35,3.1
ATP,2012,32,Paris,French Open,2012-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Levine J.,Becker B.,131.0,157.0,425,335.0,7.0,5.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,Completed,1.33,3.25,1.35,3.1,1.4,2.75,1.38,3.39,1.4,2.75,1.45,3.39,1.37,3.0
ATP,2012,32,Paris,French Open,2012-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Kubot L.,Beck K.,49.0,104.0,876,521.0,7.0,5.0,6.0,2.0,7.0,5.0,,,,,3.0,0.0,Completed,1.07,9.0,1.1,6.5,1.1,6.5,1.06,12.25,1.1,6.0,1.11,12.46,1.08,8.08
ATP,2012,32,Paris,French Open,2012-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Clement A.,Bogomolov A.,139.0,46.0,400,926.0,6.0,2.0,3.0,6.0,4.0,6.0,7.0,6.0,5.0,4.0,2.0,2.0,Retired,2.1,1.66,2.0,1.75,2.1,1.73,2.35,1.67,1.91,1.8,2.35,1.8,2.08,1.72
ATP,2012,32,Paris,French Open,2012-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Giraldo S.,Falla A.,50.0,52.0,868,853.0,5.0,7.0,6.0,2.0,6.0,4.0,7.0,6.0,,,3.0,1.0,Completed,1.4,2.75,1.45,2.7,1.44,2.62,1.52,2.73,1.5,2.5,1.52,2.85,1.46,2.65
ATP,2012,32,Paris,French Open,2012-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Isner J.,Dutra Silva R.,11.0,121.0,2620,451.0,6.0,3.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.08,8.0,1.07,8.0,1.1,7.0,1.12,7.71,1.1,6.0,1.12,8.45,1.09,7.1
ATP,2012,32,Paris,French Open,2012-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Llodra M.,Garcia-Lopez G.,57.0,72.0,795,661.0,7.0,6.0,6.0,2.0,3.0,6.0,6.0,3.0,,,3.0,1.0,Completed,2.37,1.53,2.3,1.6,2.38,1.57,2.4,1.65,2.38,1.53,2.5,1.65,2.37,1.56
ATP,2012,32,Paris,French Open,2012-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Troicki V.,Bellucci T.,28.0,66.0,1325,707.0,4.0,6.0,6.0,3.0,5.0,7.0,6.0,3.0,6.0,2.0,3.0,2.0,Completed,2.37,1.53,2.3,1.6,2.25,1.57,2.52,1.59,2.25,1.57,2.6,1.67,2.35,1.57
ATP,2012,32,Paris,French Open,2012-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Djokovic N.,Starace P.,1.0,97.0,11800,558.0,7.0,6.0,6.0,3.0,6.0,1.0,,,,,3.0,0.0,Completed,1.002,34.0,1.01,11.74,1.0,26.0,1.01,71.0,1.01,17.0,1.01,71.0,1.01,27.69
ATP,2012,32,Paris,French Open,2012-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Tomic B.,Haider-Maurer A.,29.0,155.0,1240,336.0,7.0,6.0,6.0,3.0,6.0,3.0,,,,,3.0,0.0,Completed,1.25,3.75,1.25,3.75,1.25,3.75,1.32,3.74,1.2,4.0,1.32,4.36,1.25,3.79
ATP,2012,32,Paris,French Open,2012-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Anderson K.,Machado R.,34.0,80.0,1170,632.0,7.0,6.0,6.0,7.0,4.0,6.0,6.0,1.0,11.0,9.0,3.0,2.0,Completed,1.25,3.75,1.25,3.75,1.29,3.5,1.31,3.81,1.29,3.25,1.33,3.9,1.27,3.62
ATP,2012,32,Paris,French Open,2012-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Kohlschreiber P.,Ebden M.,26.0,76.0,1345,654.0,6.0,4.0,6.0,4.0,7.0,6.0,,,,,3.0,0.0,Completed,1.04,13.0,1.07,8.0,1.08,7.0,1.06,12.5,1.08,6.5,1.1,13.0,1.06,9.1
ATP,2012,32,Paris,French Open,2012-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Mathieu P.H.,Phau B.,261.0,84.0,185,620.0,2.0,6.0,4.0,6.0,6.0,4.0,6.0,3.0,6.0,0.0,3.0,2.0,Completed,1.28,3.5,1.25,3.75,1.36,3.0,1.31,3.87,1.36,2.88,1.38,4.0,1.31,3.4
ATP,2012,32,Paris,French Open,2012-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Berdych T.,Sela D.,7.0,95.0,4515,592.0,6.0,3.0,6.0,4.0,6.0,1.0,,,,,3.0,0.0,Completed,1.01,26.0,1.01,20.0,1.02,13.0,1.02,28.5,1.02,13.0,1.02,34.0,1.01,18.82
ATP,2012,32,Paris,French Open,2012-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Mayer L.,Rochus O.,62.0,63.0,749,725.0,6.0,3.0,6.0,4.0,2.0,6.0,6.0,4.0,,,3.0,1.0,Completed,1.4,2.75,1.4,2.85,1.5,2.5,1.46,2.93,1.5,2.5,1.53,2.93,1.47,2.63
ATP,2012,32,Paris,French Open,2012-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Goffin D.,Stepanek R.,109.0,27.0,500,1340.0,6.0,2.0,4.0,6.0,2.0,6.0,6.0,4.0,6.0,2.0,3.0,2.0,Completed,2.75,1.4,2.85,1.4,3.0,1.36,3.0,1.45,3.25,1.29,3.46,1.45,2.94,1.39
ATP,2012,32,Paris,French Open,2012-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Raonic M.,Ramirez-Hidalgo R.,22.0,74.0,1460,657.0,6.0,4.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,Completed,1.12,6.0,1.11,6.0,1.1,6.5,1.17,6.02,1.14,5.0,1.17,6.5,1.13,5.79
ATP,2012,32,Paris,French Open,2012-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Simon G.,Harrison R.,12.0,56.0,2615,817.0,3.0,6.0,7.0,5.0,6.0,4.0,6.0,1.0,,,3.0,1.0,Completed,1.07,9.0,1.07,8.0,1.08,7.5,1.07,10.25,1.07,7.0,1.09,11.1,1.07,8.41
ATP,2012,32,Paris,French Open,2012-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Baker B.,Malisse X.,141.0,77.0,393,651.0,6.0,3.0,7.0,6.0,7.0,6.0,,,,,3.0,0.0,Completed,1.5,2.5,1.6,2.3,1.57,2.25,1.54,2.66,1.53,2.38,1.66,2.66,1.55,2.4
ATP,2012,32,Paris,French Open,2012-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Chardy J.,Lu Y.H.,55.0,60.0,834,770.0,6.0,4.0,6.0,1.0,6.0,7.0,3.0,6.0,11.0,9.0,3.0,2.0,Completed,1.12,6.0,1.16,5.0,1.14,5.0,1.15,6.48,1.17,4.5,1.17,6.48,1.15,5.28
ATP,2012,32,Paris,French Open,2012-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Mayer F.,Gimeno-Traver D.,35.0,125.0,1150,444.0,6.0,4.0,6.0,2.0,6.0,3.0,,,,,3.0,0.0,Completed,1.22,4.0,1.25,3.75,1.3,3.4,1.29,4.05,1.25,3.5,1.3,4.1,1.27,3.66
ATP,2012,32,Paris,French Open,2012-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Tipsarevic J.,Querrey S.,8.0,71.0,3110,670.0,2.0,6.0,6.0,4.0,7.0,6.0,6.0,3.0,,,3.0,1.0,Completed,1.14,5.5,1.18,4.5,1.17,5.0,1.2,5.16,1.2,4.0,1.2,5.54,1.17,4.85
ATP,2012,32,Paris,French Open,2012-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Ferrer D.,Lacko L.,6.0,64.0,4640,723.0,6.0,3.0,6.0,4.0,6.0,1.0,,,,,3.0,0.0,Completed,1.01,26.0,1.01,20.0,1.01,21.0,1.01,76.0,1.01,17.0,1.01,76.0,1.01,26.16
ATP,2012,32,Paris,French Open,2012-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Tursunov D.,Soeda G.,88.0,58.0,608,785.0,6.0,1.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,3.5,1.28,3.4,1.3,3.0,1.36,3.5,1.35,3.25,1.29,3.75,1.4,3.34,1.31
ATP,2012,32,Paris,French Open,2012-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Schwank E.,Karlovic I.,192.0,59.0,270,776.0,6.0,4.0,6.0,0.0,6.0,3.0,,,,,3.0,0.0,Completed,1.4,2.75,1.4,2.85,1.4,2.75,1.51,2.75,1.33,3.0,1.51,3.16,1.42,2.78
ATP,2012,32,Paris,French Open,2012-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Gasquet R.,Zopp J.,20.0,103.0,1600,526.0,6.0,3.0,6.0,4.0,7.0,6.0,,,,,3.0,0.0,Completed,1.04,13.0,1.03,12.0,1.05,9.0,1.05,13.0,1.05,8.0,1.07,16.0,1.04,10.81
ATP,2012,32,Paris,French Open,2012-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Dimitrov G.,Young D.,87.0,51.0,611,866.0,7.0,6.0,6.0,1.0,6.0,1.0,,,,,3.0,0.0,Completed,1.22,4.0,1.22,4.0,1.2,4.33,1.24,4.58,1.2,4.0,1.27,4.75,1.22,4.08
ATP,2012,32,Paris,French Open,2012-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Stakhovsky S.,Dolgopolov O.,83.0,19.0,620,1665.0,6.0,7.0,6.0,4.0,7.0,6.0,3.0,6.0,6.0,3.0,3.0,2.0,Completed,4.5,1.18,4.25,1.2,4.33,1.22,4.9,1.22,4.5,1.17,5.15,1.22,4.51,1.19
ATP,2012,32,Paris,French Open,2012-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Paire B.,Ramos A.,69.0,38.0,685,1030.0,7.0,6.0,6.0,4.0,6.0,7.0,6.0,3.0,,,3.0,1.0,Completed,3.25,1.33,3.1,1.35,3.25,1.33,3.01,1.44,3.25,1.29,3.46,1.44,3.09,1.36
ATP,2012,32,Paris,French Open,2012-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Benneteau J.,Zverev M.,31.0,212.0,1190,243.0,6.0,2.0,6.0,7.0,6.0,4.0,6.0,4.0,,,3.0,1.0,Completed,1.57,2.25,1.6,2.3,1.57,2.25,1.63,2.45,1.44,2.63,1.67,2.63,1.59,2.3
ATP,2012,32,Paris,French Open,2012-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Nieminen J.,Andreev I.,48.0,85.0,897,612.0,3.0,6.0,6.0,2.0,2.0,1.0,,,,,1.0,1.0,Retired,1.53,2.37,1.6,2.3,1.57,2.25,1.61,2.47,1.62,2.2,1.67,2.48,1.6,2.29
ATP,2012,32,Paris,French Open,2012-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Rosol L.,Berlocq C.,79.0,37.0,636,1085.0,6.0,4.0,7.0,5.0,6.0,7.0,6.0,2.0,,,3.0,1.0,Completed,4.33,1.2,4.0,1.22,3.75,1.25,4.34,1.26,4.0,1.2,4.53,1.27,4.12,1.22
ATP,2012,32,Paris,French Open,2012-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Nadal R.,Bolelli S.,2.0,111.0,10060,494.0,6.0,2.0,6.0,2.0,6.0,1.0,,,,,3.0,0.0,Completed,,41.0,1.01,20.0,,41.0,1.01,76.0,,26.0,1.01,100.0,1.01,33.24
ATP,2012,32,Paris,French Open,2012-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Almagro N.,Lorenzi P.,13.0,86.0,2255,612.0,6.0,3.0,7.0,5.0,6.0,4.0,,,,,3.0,0.0,Completed,1.02,19.0,1.03,12.0,1.03,11.0,1.02,22.73,1.05,8.0,1.05,21.0,1.03,12.65
ATP,2012,32,Paris,French Open,2012-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Haas T.,Volandri F.,112.0,81.0,493,630.0,6.0,3.0,0.0,6.0,6.0,4.0,6.0,4.0,,,3.0,1.0,Completed,1.36,3.0,1.35,3.1,1.4,2.75,1.38,3.33,1.4,2.75,1.42,3.49,1.37,3.03
ATP,2012,32,Paris,French Open,2012-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Monaco J.,Rufin G.,15.0,150.0,1945,352.0,6.0,2.0,2.0,6.0,6.0,2.0,7.0,6.0,,,3.0,1.0,Completed,1.07,9.0,1.07,8.0,1.07,8.0,1.07,10.5,1.08,6.5,1.1,10.5,1.07,8.13
ATP,2012,32,Paris,French Open,2012-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Istomin D.,Kunitsyn I.,43.0,102.0,972,526.0,6.0,2.0,6.0,1.0,6.0,2.0,,,,,3.0,0.0,Completed,1.22,4.0,1.25,3.75,1.3,3.4,1.25,4.4,1.29,3.25,1.3,4.45,1.25,3.85
ATP,2012,32,Paris,French Open,2012-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Haase R.,Dodig I.,39.0,73.0,1010,660.0,6.0,2.0,6.0,2.0,6.0,1.0,,,,,3.0,0.0,Completed,1.2,4.33,1.25,3.75,1.22,4.0,1.22,4.85,1.22,3.75,1.25,4.85,1.22,4.15
ATP,2012,32,Paris,French Open,2012-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Murray A.,Ito T.,4.0,68.0,7500,690.0,6.0,1.0,7.0,5.0,6.0,0.0,,,,,3.0,0.0,Completed,1.01,23.0,1.01,20.0,1.02,13.0,1.03,18.0,1.02,13.0,1.03,27.1,1.02,16.13
ATP,2012,32,Paris,French Open,2012-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Baghdatis M.,Chela J.I.,42.0,44.0,990,970.0,6.0,3.0,6.0,3.0,6.0,1.0,,,,,3.0,0.0,Completed,1.66,2.1,1.7,2.1,1.67,2.1,1.68,2.31,1.67,2.1,1.8,2.4,1.68,2.13
ATP,2012,32,Paris,French Open,2012-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Youzhny M.,Blake J.,30.0,96.0,1210,572.0,6.0,2.0,6.0,1.0,6.0,2.0,,,,,3.0,0.0,Completed,1.07,9.0,1.07,8.0,1.08,7.0,1.11,8.25,1.08,6.5,1.11,9.52,1.08,7.59
ATP,2012,32,Paris,French Open,2012-05-30,Grand Slam,Outdoor,Clay,2nd Round,5,Djokovic N.,Kavcic B.,1.0,99.0,11800,557.0,6.0,0.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.0,41.0,1.01,20.0,1.0,26.0,1.01,71.0,1.0,23.0,1.01,71.0,1.01,26.41
ATP,2012,32,Paris,French Open,2012-05-30,Grand Slam,Outdoor,Clay,2nd Round,5,Del Potro J.M.,Roger-Vasselin E.,9.0,82.0,2910,625.0,6.0,7.0,7.0,6.0,6.0,4.0,6.0,4.0,,,3.0,1.0,Completed,1.04,13.0,1.05,9.0,1.06,8.5,1.05,13.0,1.04,9.0,1.07,14.65,1.04,10.52
ATP,2012,32,Paris,French Open,2012-05-30,Grand Slam,Outdoor,Clay,2nd Round,5,Cilic M.,Ferrero J.C.,24.0,41.0,1380,990.0,7.0,6.0,6.0,2.0,6.0,3.0,,,,,3.0,0.0,Completed,1.61,2.2,1.65,2.2,1.53,2.38,1.72,2.26,1.62,2.25,1.72,2.38,1.63,2.23
ATP,2012,32,Paris,French Open,2012-05-30,Grand Slam,Outdoor,Clay,2nd Round,5,Seppi A.,Kukushkin M.,25.0,53.0,1355,853.0,6.0,7.0,6.0,2.0,2.0,6.0,6.0,1.0,6.0,2.0,3.0,2.0,Completed,1.28,3.5,1.3,3.4,1.36,3.0,1.38,3.31,1.22,4.0,1.4,4.0,1.3,3.44
ATP,2012,32,Paris,French Open,2012-05-30,Grand Slam,Outdoor,Clay,2nd Round,5,Federer R.,Ungur A.,3.0,92.0,9790,597.0,6.0,3.0,6.0,2.0,6.0,7.0,6.0,3.0,,,3.0,1.0,Completed,1.002,34.0,1.01,20.0,1.0,26.0,1.01,51.0,1.01,21.0,1.03,62.75,1.01,25.54
ATP,2012,32,Paris,French Open,2012-05-30,Grand Slam,Outdoor,Clay,2nd Round,5,Devilder N.,Berrer M.,286.0,114.0,159,487.0,7.0,6.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,2.1,1.66,2.1,1.7,2.1,1.67,1.98,1.93,2.1,1.73,2.2,1.93,2.05,1.74
ATP,2012,32,Paris,French Open,2012-05-30,Grand Slam,Outdoor,Clay,2nd Round,5,Berdych T.,Llodra M.,7.0,57.0,4515,795.0,6.0,2.0,6.0,3.0,6.0,3.0,,,,,3.0,0.0,Completed,1.11,6.5,1.11,6.0,1.08,7.5,1.13,7.21,1.13,6.0,1.13,7.5,1.1,6.58
ATP,2012,32,Paris,French Open,2012-05-30,Grand Slam,Outdoor,Clay,2nd Round,5,Anderson K.,Zeballos H.,34.0,108.0,1170,502.0,6.0,3.0,3.0,6.0,6.0,3.0,6.0,0.0,,,3.0,1.0,Completed,1.57,2.25,1.6,2.3,1.57,2.25,1.74,2.23,1.57,2.38,1.76,2.38,1.64,2.22
ATP,2012,32,Paris,French Open,2012-05-30,Grand Slam,Outdoor,Clay,2nd Round,5,Simon G.,Baker B.,12.0,141.0,2615,393.0,6.0,4.0,6.0,1.0,6.0,7.0,1.0,6.0,6.0,0.0,3.0,2.0,Completed,1.22,4.0,1.25,3.75,1.29,3.75,1.28,4.14,1.29,3.5,1.3,4.25,1.27,3.72
ATP,2012,32,Paris,French Open,2012-05-30,Grand Slam,Outdoor,Clay,2nd Round,5,Verdasco F.,Muller G.,16.0,54.0,1765,852.0,6.0,7.0,6.0,3.0,6.0,2.0,6.0,2.0,,,3.0,1.0,Completed,1.05,11.0,1.05,9.0,1.05,9.0,1.09,9.16,1.08,7.5,1.09,11.0,1.06,8.78
ATP,2012,32,Paris,French Open,2012-05-30,Grand Slam,Outdoor,Clay,2nd Round,5,Wawrinka S.,Andujar P.,21.0,36.0,1505,1115.0,7.0,6.0,6.0,7.0,6.0,2.0,6.0,1.0,,,3.0,1.0,Completed,1.18,4.5,1.25,3.75,1.22,4.0,1.21,5.12,1.29,3.5,1.29,5.12,1.22,4.12
ATP,2012,32,Paris,French Open,2012-05-30,Grand Slam,Outdoor,Clay,2nd Round,5,Mahut N.,Klizan M.,89.0,70.0,604,683.0,4.0,6.0,6.0,4.0,7.0,6.0,6.0,3.0,,,3.0,1.0,Completed,2.62,1.44,2.5,1.5,2.75,1.44,2.44,1.63,2.88,1.4,2.88,1.63,2.57,1.49
ATP,2012,32,Paris,French Open,2012-05-30,Grand Slam,Outdoor,Clay,2nd Round,5,Kubot L.,Serra F.,49.0,156.0,876,336.0,7.0,6.0,6.0,2.0,7.0,6.0,,,,,3.0,0.0,Completed,1.44,2.62,1.45,2.7,1.5,2.5,1.5,2.8,1.44,2.75,1.51,2.85,1.46,2.66
ATP,2012,32,Paris,French Open,2012-05-31,Grand Slam,Outdoor,Clay,2nd Round,5,Monaco J.,Rosol L.,15.0,79.0,1945,636.0,7.0,6.0,6.0,0.0,7.0,6.0,,,,,3.0,0.0,Completed,1.12,6.0,1.13,5.5,1.14,5.5,1.15,6.57,1.13,6.0,1.15,7.0,1.13,5.8
ATP,2012,32,Paris,French Open,2012-05-31,Grand Slam,Outdoor,Clay,2nd Round,5,Murray A.,Nieminen J.,4.0,48.0,7500,897.0,1.0,6.0,6.0,4.0,6.0,1.0,6.0,2.0,,,3.0,1.0,Completed,1.04,13.0,1.06,7.9,1.05,9.0,1.05,13.0,1.07,8.0,1.07,13.0,1.05,9.56
ATP,2012,32,Paris,French Open,2012-05-31,Grand Slam,Outdoor,Clay,2nd Round,5,Ferrer D.,Paire B.,6.0,69.0,4640,685.0,6.0,3.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,Completed,1.01,21.0,1.03,11.0,1.03,11.0,1.02,23.5,1.03,11.0,1.04,25.95,1.02,14.45
ATP,2012,32,Paris,French Open,2012-05-31,Grand Slam,Outdoor,Clay,2nd Round,5,Raonic M.,Levine J.,22.0,131.0,1460,425.0,6.0,4.0,7.0,5.0,6.0,2.0,,,,,3.0,0.0,Completed,1.05,11.0,1.07,8.0,1.08,7.0,1.07,10.25,1.08,7.5,1.1,12.75,1.07,8.59
ATP,2012,32,Paris,French Open,2012-05-31,Grand Slam,Outdoor,Clay,2nd Round,5,Giraldo S.,Tomic B.,50.0,29.0,868,1240.0,6.0,4.0,6.0,1.0,6.0,3.0,,,,,3.0,0.0,Completed,1.83,1.83,1.88,1.88,2.0,1.73,1.94,1.96,2.0,1.8,2.0,1.96,1.92,1.84
ATP,2012,32,Paris,French Open,2012-05-31,Grand Slam,Outdoor,Clay,2nd Round,5,Tsonga J.W.,Stebe C.M.,5.0,91.0,4965,600.0,6.0,2.0,4.0,6.0,6.0,2.0,6.0,1.0,,,3.0,1.0,Completed,1.05,11.0,1.04,10.0,1.06,8.5,1.06,12.5,1.05,9.0,1.07,13.0,1.05,9.55
ATP,2012,32,Paris,French Open,2012-05-31,Grand Slam,Outdoor,Clay,2nd Round,5,Youzhny M.,Haase R.,30.0,39.0,1210,1010.0,6.0,3.0,7.0,6.0,6.0,4.0,,,,,3.0,0.0,Completed,1.5,2.5,1.6,2.3,1.53,2.38,1.67,2.36,1.57,2.38,1.67,2.55,1.58,2.35
ATP,2012,32,Paris,French Open,2012-05-31,Grand Slam,Outdoor,Clay,2nd Round,5,Goffin D.,Clement A.,109.0,139.0,500,400.0,3.0,6.0,7.0,6.0,0.0,6.0,6.0,2.0,6.0,1.0,3.0,2.0,Completed,1.28,3.5,1.3,3.4,1.3,3.5,1.29,3.97,1.29,3.5,1.35,3.97,1.31,3.41
ATP,2012,32,Paris,French Open,2012-05-31,Grand Slam,Outdoor,Clay,2nd Round,5,Fognini F.,Troicki V.,45.0,28.0,965,1325.0,6.0,2.0,3.0,6.0,4.0,6.0,6.0,3.0,8.0,6.0,3.0,2.0,Completed,1.9,1.8,1.9,1.85,1.83,1.83,2.08,1.84,1.8,2.0,2.05,2.0,1.88,1.87
ATP,2012,32,Paris,French Open,2012-05-31,Grand Slam,Outdoor,Clay,2nd Round,5,Nadal R.,Istomin D.,2.0,43.0,10060,972.0,6.0,2.0,6.0,2.0,6.0,0.0,,,,,3.0,0.0,Completed,,41.0,1.01,12.5,,41.0,1.01,71.0,,23.0,1.01,71.0,1.01,29.0
ATP,2012,32,Paris,French Open,2012-05-31,Grand Slam,Outdoor,Clay,2nd Round,5,Almagro N.,Baghdatis M.,13.0,42.0,2255,990.0,6.0,4.0,6.0,3.0,7.0,5.0,,,,,3.0,0.0,Completed,1.1,7.0,1.11,6.0,1.12,6.0,1.13,7.65,1.13,6.0,1.15,8.7,1.11,6.52
ATP,2012,32,Paris,French Open,2012-05-31,Grand Slam,Outdoor,Clay,2nd Round,5,Schwank E.,Mayer F.,192.0,35.0,270,1150.0,2.0,6.0,6.0,3.0,6.0,4.0,7.0,6.0,,,3.0,1.0,Completed,3.4,1.3,3.2,1.33,3.5,1.29,3.43,1.36,3.75,1.25,3.75,1.36,3.32,1.32
ATP,2012,32,Paris,French Open,2012-05-31,Grand Slam,Outdoor,Clay,2nd Round,5,Mayer L.,Kohlschreiber P.,62.0,26.0,749,1345.0,7.0,6.0,7.0,6.0,7.0,5.0,,,,,3.0,0.0,Completed,3.75,1.25,3.4,1.3,3.25,1.33,4.1,1.28,3.5,1.29,4.1,1.33,3.58,1.28
ATP,2012,32,Paris,French Open,2012-05-31,Grand Slam,Outdoor,Clay,2nd Round,5,Mathieu P.H.,Isner J.,261.0,11.0,185,2620.0,6.0,7.0,6.0,4.0,6.0,4.0,3.0,6.0,18.0,16.0,3.0,2.0,Completed,4.5,1.18,4.0,1.22,4.5,1.2,4.93,1.22,4.5,1.2,5.1,1.23,4.39,1.2
ATP,2012,32,Paris,French Open,2012-05-31,Grand Slam,Outdoor,Clay,2nd Round,5,Benneteau J.,Tursunov D.,31.0,88.0,1190,608.0,6.0,4.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.3,3.4,1.35,3.1,1.33,3.4,1.33,3.7,1.36,3.0,1.38,3.7,1.34,3.2
ATP,2012,32,Paris,French Open,2012-05-31,Grand Slam,Outdoor,Clay,2nd Round,5,Tipsarevic J.,Chardy J.,8.0,55.0,3110,834.0,7.0,6.0,6.0,1.0,7.0,5.0,,,,,3.0,0.0,Completed,1.12,6.0,1.16,5.0,1.17,5.0,1.17,6.02,1.17,5.0,1.2,6.02,1.16,5.1
ATP,2012,32,Paris,French Open,2012-05-31,Grand Slam,Outdoor,Clay,2nd Round,5,Gasquet R.,Dimitrov G.,20.0,87.0,1600,611.0,5.0,7.0,7.0,5.0,6.0,2.0,6.0,3.0,,,3.0,1.0,Completed,1.1,7.0,1.11,6.0,1.14,5.5,1.13,7.04,1.17,5.0,1.17,7.04,1.13,5.88
ATP,2012,32,Paris,French Open,2012-05-31,Grand Slam,Outdoor,Clay,2nd Round,5,Haas T.,Stakhovsky S.,112.0,83.0,493,620.0,6.0,2.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,Completed,1.44,2.62,1.45,2.65,1.44,2.62,1.54,2.66,1.4,2.88,1.56,2.88,1.48,2.6
ATP,2012,32,Paris,French Open,2012-06-01,Grand Slam,Outdoor,Clay,2nd Round,5,Granollers M.,Jaziri M.,23.0,94.0,1385,595.0,7.0,6.0,3.0,6.0,6.0,1.0,3.0,6.0,7.0,5.0,3.0,2.0,Completed,1.25,3.75,1.3,3.4,1.33,3.25,1.3,3.89,1.25,3.75,1.35,3.99,1.3,3.47
ATP,2012,32,Paris,French Open,2012-06-01,Grand Slam,Outdoor,Clay,3rd Round,5,Berdych T.,Anderson K.,7.0,34.0,4515,1170.0,6.0,4.0,3.0,6.0,6.0,7.0,6.0,4.0,6.0,4.0,3.0,2.0,Completed,1.04,13.0,1.05,9.0,1.05,9.0,1.05,15.5,1.06,9.0,1.08,15.5,1.05,9.98
ATP,2012,32,Paris,French Open,2012-06-01,Grand Slam,Outdoor,Clay,3rd Round,5,Tsonga J.W.,Fognini F.,5.0,45.0,4965,965.0,7.0,5.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.16,5.0,1.16,5.0,1.22,4.33,1.19,5.61,1.2,4.5,1.22,5.61,1.18,4.7
ATP,2012,32,Paris,French Open,2012-06-01,Grand Slam,Outdoor,Clay,3rd Round,5,Wawrinka S.,Simon G.,21.0,12.0,1505,2615.0,7.0,5.0,6.0,7.0,6.0,7.0,6.0,3.0,6.0,2.0,3.0,2.0,Completed,1.66,2.2,1.7,2.1,1.73,2.1,1.71,2.29,1.67,2.2,1.75,2.35,1.68,2.15
ATP,2012,32,Paris,French Open,2012-06-01,Grand Slam,Outdoor,Clay,3rd Round,5,Seppi A.,Verdasco F.,25.0,16.0,1355,1765.0,7.0,5.0,3.0,6.0,6.0,3.0,4.0,6.0,6.0,2.0,3.0,2.0,Completed,3.25,1.36,3.1,1.35,3.0,1.4,3.35,1.39,3.0,1.36,3.4,1.4,3.09,1.36
