Tour,Year,WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL,BFEW,BFEL
WTA,2025,40,New York,US Open,2025-08-26,Grand Slam,Outdoor,Hard,1st Round,3,Anisimova A.,Birrell K.,9.0,83.0,3869.0,871.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,1.14,5.5,1.18,5.6,1.19,5.6,1.15,5.28,1.19,6.0
WTA,2025,40,New York,US Open,2025-08-26,Grand Slam,Outdoor,Hard,1st Round,3,Noskova L.,Galfi D.,32.0,99.0,1550.0,736.0,6.0,4.0,7.0,5.0,,,2.0,0.0,Completed,1.29,3.75,1.32,3.68,1.3,3.75,1.29,3.52,1.32,3.95
WTA,2025,40,New York,US Open,2025-08-26,Grand Slam,Outdoor,Hard,1st Round,3,Krueger A.,Kenin S.,38.0,27.0,1374.0,1708.0,5.0,7.0,6.0,4.0,6.0,2.0,2.0,1.0,Completed,2.0,1.8,2.04,1.85,2.05,1.85,1.99,1.8,2.14,1.83
WTA,2025,40,New York,US Open,2025-08-26,Grand Slam,Outdoor,Hard,1st Round,3,Siegemund L.,Shnaider D.,52.0,17.0,1156.0,2476.0,7.0,6.0,2.0,6.0,6.0,3.0,2.0,1.0,Completed,3.0,1.4,3.29,1.38,4.0,1.42,3.06,1.37,3.35,1.4
WTA,2025,40,New York,US Open,2025-08-26,Grand Slam,Outdoor,Hard,1st Round,3,Lys E.,Jones F.,59.0,89.0,1049.0,837.0,6.0,0.0,7.0,5.0,,,2.0,0.0,Completed,1.67,2.2,1.69,2.29,1.8,2.3,1.68,2.17,1.74,2.32
WTA,2025,40,New York,US Open,2025-08-26,Grand Slam,Outdoor,Hard,1st Round,3,Alexandrova E.,Sevastova A.,12.0,233.0,2916.0,305.0,6.0,4.0,6.0,1.0,,,2.0,0.0,Completed,1.25,4.0,1.28,4.02,1.29,4.25,1.26,3.83,1.31,4.1
WTA,2025,40,New York,US Open,2025-08-26,Grand Slam,Outdoor,Hard,1st Round,3,Cirstea S.,Sierra S.,71.0,74.0,928.0,911.0,7.0,5.0,6.0,0.0,,,2.0,0.0,Completed,1.29,3.75,1.35,3.45,1.32,3.75,1.28,3.59,1.31,4.1
WTA,2025,40,New York,US Open,2025-08-26,Grand Slam,Outdoor,Hard,1st Round,3,Baptiste H.,Siniakova K.,47.0,76.0,1181.0,900.0,7.0,5.0,6.0,3.0,,,2.0,0.0,Completed,2.2,1.67,2.33,1.67,2.25,1.68,2.18,1.66,2.38,1.7
WTA,2025,40,New York,US Open,2025-08-26,Grand Slam,Outdoor,Hard,1st Round,3,Vekic D.,Bouzas Maneiro J.,49.0,40.0,1162.0,1316.0,3.0,6.0,7.0,5.0,6.0,3.0,2.0,1.0,Completed,2.0,1.8,2.02,1.87,2.0,1.9,1.96,1.82,2.1,1.88
WTA,2025,40,New York,US Open,2025-08-27,Grand Slam,Outdoor,Hard,1st Round,3,Osaka N.,Minnen G.,24.0,106.0,1779.0,719.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,1.13,6.0,1.14,6.43,1.13,7.0,1.12,6.28,1.13,7.8
WTA,2025,40,New York,US Open,2025-08-27,Grand Slam,Outdoor,Hard,1st Round,3,Gauff C.,Tomljanovic A.,3.0,79.0,7874.0,886.0,6.0,4.0,6.0,7.0,7.0,5.0,2.0,1.0,Completed,1.06,10.0,1.08,8.75,1.08,10.0,1.07,8.47,1.09,11.5
WTA,2025,40,New York,US Open,2025-08-27,Grand Slam,Outdoor,Hard,1st Round,3,Zakharova A.,Avanesyan E.,90.0,103.0,831.0,733.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,1.53,2.5,1.55,2.61,1.55,2.75,1.53,2.47,1.63,2.58
WTA,2025,40,New York,US Open,2025-08-27,Grand Slam,Outdoor,Hard,2nd Round,3,Navarro E.,McNally C.,11.0,101.0,2960.0,735.0,6.0,2.0,6.0,1.0,,,2.0,0.0,Completed,1.67,2.2,1.66,2.35,1.73,2.28,1.67,2.16,1.71,2.38
WTA,2025,40,New York,US Open,2025-08-27,Grand Slam,Outdoor,Hard,2nd Round,3,Raducanu E.,Tjen J.,36.0,149.0,1426.0,480.0,6.0,2.0,6.0,1.0,,,2.0,0.0,Completed,1.25,4.0,1.31,3.78,1.26,4.0,1.25,3.84,1.28,4.4
WTA,2025,40,New York,US Open,2025-08-27,Grand Slam,Outdoor,Hard,2nd Round,3,Azarenka V.,Pavlyuchenkova A.,132.0,45.0,556.0,1245.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,2.3,1.62,2.3,1.68,2.38,1.65,2.28,1.61,2.38,1.71
WTA,2025,40,New York,US Open,2025-08-27,Grand Slam,Outdoor,Hard,2nd Round,3,Bucsa C.,Eala A.,95.0,75.0,795.0,904.0,6.0,4.0,6.0,3.0,,,2.0,0.0,Completed,2.5,1.53,2.36,1.65,2.6,1.55,2.51,1.51,2.62,1.6
WTA,2025,40,New York,US Open,2025-08-27,Grand Slam,Outdoor,Hard,2nd Round,3,Pegula J.,Blinkova A.,4.0,80.0,4903.0,878.0,6.0,1.0,6.0,3.0,,,2.0,0.0,Completed,1.14,5.5,1.18,5.56,1.17,5.5,1.15,5.34,1.18,6.4
WTA,2025,40,New York,US Open,2025-08-27,Grand Slam,Outdoor,Hard,2nd Round,3,Krejcikova B.,Uchijima M.,62.0,94.0,984.0,807.0,6.0,4.0,6.0,2.0,,,2.0,0.0,Completed,1.17,5.0,1.2,5.18,1.2,5.5,1.17,4.99,1.21,5.5
WTA,2025,40,New York,US Open,2025-08-27,Grand Slam,Outdoor,Hard,2nd Round,3,Rybakina E.,Valentova T.,10.0,96.0,3663.0,793.0,6.0,3.0,7.0,6.0,,,2.0,0.0,Completed,1.19,4.33,1.27,4.17,1.26,4.35,1.22,4.11,1.26,4.7
WTA,2025,40,New York,US Open,2025-08-27,Grand Slam,Outdoor,Hard,2nd Round,3,Townsend T.,Ostapenko J.,139.0,26.0,505.0,1720.0,7.0,5.0,6.0,1.0,,,2.0,0.0,Completed,1.73,2.1,1.78,2.14,1.83,2.1,1.78,2.01,1.81,2.2
WTA,2025,40,New York,US Open,2025-08-27,Grand Slam,Outdoor,Hard,2nd Round,3,Hon P.,Samsonova L.,126.0,20.0,578.0,2219.0,4.0,6.0,6.0,3.0,6.0,2.0,2.0,1.0,Completed,5.0,1.17,4.89,1.21,5.0,1.2,4.74,1.18,6.0,1.19
WTA,2025,40,New York,US Open,2025-08-27,Grand Slam,Outdoor,Hard,2nd Round,3,Mertens E.,Sun L.,21.0,164.0,2129.0,435.0,6.0,2.0,6.0,3.0,,,2.0,0.0,Completed,1.2,4.5,1.2,5.04,1.22,5.25,1.2,4.5,1.21,5.5
WTA,2025,40,New York,US Open,2025-08-27,Grand Slam,Outdoor,Hard,2nd Round,3,Andreeva M.,Potapova A.,5.0,53.0,4733.0,1136.0,6.0,1.0,6.0,3.0,,,2.0,0.0,Completed,1.14,5.5,1.17,5.82,1.17,5.75,1.15,5.32,1.17,6.4
WTA,2025,40,New York,US Open,2025-08-28,Grand Slam,Outdoor,Hard,2nd Round,3,Paolini J.,Jovic I.,8.0,73.0,4116.0,914.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,1.3,3.5,1.36,3.41,1.33,3.5,1.31,3.42,1.34,3.85
WTA,2025,40,New York,US Open,2025-08-28,Grand Slam,Outdoor,Hard,2nd Round,3,Vondrousova M.,Kessler M.,60.0,41.0,1013.0,1310.0,7.0,6.0,6.0,2.0,,,2.0,0.0,Completed,1.53,2.5,1.57,2.55,1.56,3.2,1.52,2.51,1.61,2.56
WTA,2025,40,New York,US Open,2025-08-28,Grand Slam,Outdoor,Hard,2nd Round,3,Fernandez L.A.,Jacquemot E.,30.0,91.0,1564.0,823.0,2.0,6.0,6.0,3.0,6.0,2.0,2.0,1.0,Completed,1.25,4.0,1.27,4.17,1.29,4.25,1.26,3.8,1.3,4.1
WTA,2025,40,New York,US Open,2025-08-28,Grand Slam,Outdoor,Hard,2nd Round,3,Li A.,Bencic B.,58.0,19.0,1054.0,2265.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,3.0,1.4,3.06,1.42,3.15,1.45,2.98,1.39,3.2,1.43
WTA,2025,40,New York,US Open,2025-08-28,Grand Slam,Outdoor,Hard,2nd Round,3,Sabalenka A.,Kudermetova P.,1.0,67.0,11225.0,963.0,7.0,6.0,6.0,2.0,,,2.0,0.0,Completed,1.03,15.0,,,1.05,16.0,1.03,12.66,1.04,21.0
WTA,2025,40,New York,US Open,2025-08-28,Grand Slam,Outdoor,Hard,2nd Round,3,Noskova L.,Lys E.,32.0,59.0,1550.0,1049.0,6.0,4.0,3.0,0.0,,,1.0,0.0,Retired,1.44,2.75,1.46,2.92,1.45,2.9,1.43,2.77,1.49,3.0
WTA,2025,40,New York,US Open,2025-08-28,Grand Slam,Outdoor,Hard,2nd Round,3,Alexandrova E.,Wang Xin.,12.0,34.0,2916.0,1466.0,6.0,2.0,6.0,2.0,,,2.0,0.0,Completed,1.4,3.0,1.44,3.01,1.45,3.0,1.42,2.86,1.46,3.1
WTA,2025,40,New York,US Open,2025-08-28,Grand Slam,Outdoor,Hard,2nd Round,3,Haddad Maia B.,Golubic V.,22.0,72.0,1921.0,915.0,6.0,1.0,6.0,4.0,,,2.0,0.0,Completed,1.73,2.1,1.78,2.15,1.78,2.11,1.74,2.06,1.82,2.18
WTA,2025,40,New York,US Open,2025-08-28,Grand Slam,Outdoor,Hard,2nd Round,3,Sakkari M.,Bondar A.,64.0,97.0,971.0,779.0,6.0,3.0,6.0,1.0,,,2.0,0.0,Completed,1.3,3.5,1.33,3.6,1.33,3.5,1.32,3.35,1.35,3.75
WTA,2025,40,New York,US Open,2025-08-28,Grand Slam,Outdoor,Hard,2nd Round,3,Kalinskaya A.,Putintseva Y.,29.0,55.0,1582.0,1125.0,6.0,1.0,7.0,5.0,,,2.0,0.0,Completed,1.3,3.5,1.34,3.54,1.33,3.65,1.3,3.46,1.35,3.75
WTA,2025,40,New York,US Open,2025-08-28,Grand Slam,Outdoor,Hard,2nd Round,3,Swiatek I.,Lamens S.,2.0,66.0,7933.0,966.0,6.0,1.0,4.0,6.0,6.0,4.0,2.0,1.0,Completed,1.01,26.0,,,1.02,26.0,1.01,18.93,1.04,21.0
WTA,2025,40,New York,US Open,2025-08-28,Grand Slam,Outdoor,Hard,2nd Round,3,Kostyuk M.,Sonmez Z.,28.0,81.0,1656.0,874.0,7.0,5.0,6.0,7.0,6.0,3.0,2.0,1.0,Completed,1.2,4.5,1.24,4.53,1.22,4.5,1.21,4.36,1.25,4.8
WTA,2025,40,New York,US Open,2025-08-28,Grand Slam,Outdoor,Hard,2nd Round,3,Frech M.,Stearns P.,33.0,54.0,1528.0,1127.0,6.0,7.0,6.0,3.0,6.0,2.0,2.0,1.0,Completed,2.63,1.5,2.52,1.58,2.66,1.53,2.55,1.5,2.74,1.57
WTA,2025,40,New York,US Open,2025-08-28,Grand Slam,Outdoor,Hard,2nd Round,3,Osaka N.,Baptiste H.,24.0,47.0,1779.0,1181.0,6.0,3.0,6.0,1.0,,,2.0,0.0,Completed,1.2,4.5,1.22,4.84,1.22,4.75,1.2,4.39,1.23,5.2
WTA,2025,40,New York,US Open,2025-08-28,Grand Slam,Outdoor,Hard,2nd Round,3,Siegemund L.,Zakharova A.,52.0,90.0,1156.0,831.0,6.0,4.0,6.0,2.0,,,2.0,0.0,Completed,1.53,2.5,1.6,2.48,1.56,2.55,1.54,2.45,1.61,2.6
WTA,2025,40,New York,US Open,2025-08-28,Grand Slam,Outdoor,Hard,2nd Round,3,Muchova K.,Cirstea S.,13.0,71.0,2838.0,928.0,7.0,6.0,6.0,7.0,6.0,4.0,2.0,1.0,Completed,1.8,2.0,1.9,1.99,1.91,2.0,1.86,1.91,1.95,2.04
WTA,2025,40,New York,US Open,2025-08-28,Grand Slam,Outdoor,Hard,2nd Round,3,Parry D.,Zarazua R.,107.0,82.0,704.0,871.0,6.0,2.0,2.0,6.0,7.0,6.0,2.0,1.0,Completed,1.91,1.91,1.88,2.01,1.96,2.0,1.85,1.93,1.99,1.98
WTA,2025,40,New York,US Open,2025-08-28,Grand Slam,Outdoor,Hard,2nd Round,3,Cristian J.,Krueger A.,50.0,38.0,1161.0,1374.0,4.0,6.0,6.0,2.0,6.0,2.0,2.0,1.0,Completed,2.3,1.62,2.33,1.67,2.3,1.7,2.22,1.65,2.38,1.71
WTA,2025,40,New York,US Open,2025-08-28,Grand Slam,Outdoor,Hard,2nd Round,3,Kasatkina D.,Rakhimova K.,18.0,65.0,2361.0,966.0,6.0,2.0,4.0,6.0,7.0,5.0,2.0,1.0,Completed,1.44,2.75,1.48,2.82,1.48,2.8,1.46,2.69,1.49,2.98
WTA,2025,40,New York,US Open,2025-08-29,Grand Slam,Outdoor,Hard,2nd Round,3,Gauff C.,Vekic D.,3.0,49.0,7874.0,1162.0,7.0,6.0,6.0,2.0,,,2.0,0.0,Completed,1.13,6.0,1.15,6.26,1.14,6.1,1.13,5.83,1.16,6.8
WTA,2025,40,New York,US Open,2025-08-29,Grand Slam,Outdoor,Hard,2nd Round,3,Anisimova A.,Joint M.,9.0,43.0,3869.0,1301.0,7.0,6.0,6.0,2.0,,,2.0,0.0,Completed,1.3,3.5,1.33,3.6,1.33,3.6,1.3,3.45,1.33,3.9
WTA,2025,40,New York,US Open,2025-08-29,Grand Slam,Outdoor,Hard,3rd Round,3,Rybakina E.,Raducanu E.,10.0,36.0,3663.0,1426.0,6.0,1.0,6.0,2.0,,,2.0,0.0,Completed,1.53,2.5,1.62,2.47,1.6,2.6,1.56,2.39,1.63,2.56
WTA,2025,40,New York,US Open,2025-08-29,Grand Slam,Outdoor,Hard,3rd Round,3,Vondrousova M.,Paolini J.,60.0,8.0,1013.0,4116.0,7.0,6.0,6.0,1.0,,,2.0,0.0,Completed,1.91,1.91,1.93,1.97,1.95,1.95,1.88,1.89,1.98,2.0
WTA,2025,40,New York,US Open,2025-08-29,Grand Slam,Outdoor,Hard,3rd Round,3,Pegula J.,Azarenka V.,4.0,132.0,4903.0,556.0,6.0,1.0,7.0,5.0,,,2.0,0.0,Completed,1.22,4.33,1.25,4.5,1.24,4.5,1.21,4.27,1.26,4.8
WTA,2025,40,New York,US Open,2025-08-29,Grand Slam,Outdoor,Hard,3rd Round,3,Bucsa C.,Mertens E.,95.0,21.0,795.0,2129.0,3.0,6.0,7.0,5.0,6.0,3.0,2.0,1.0,Completed,5.5,1.14,5.71,1.18,5.5,1.17,5.29,1.15,6.2,1.18
WTA,2025,40,New York,US Open,2025-08-29,Grand Slam,Outdoor,Hard,3rd Round,3,Li A.,Hon P.,58.0,126.0,1054.0,578.0,7.0,5.0,6.0,3.0,,,2.0,0.0,Completed,1.33,3.4,1.36,3.47,1.34,3.5,1.33,3.3,1.37,3.6
WTA,2025,40,New York,US Open,2025-08-29,Grand Slam,Outdoor,Hard,3rd Round,3,Krejcikova B.,Navarro E.,62.0,11.0,984.0,2960.0,4.0,6.0,6.0,4.0,6.0,4.0,2.0,1.0,Completed,1.91,1.91,1.93,1.98,2.0,1.93,1.89,1.88,2.0,1.97
WTA,2025,40,New York,US Open,2025-08-30,Grand Slam,Outdoor,Hard,3rd Round,3,Sabalenka A.,Fernandez L.A.,1.0,30.0,11225.0,1564.0,6.0,3.0,7.0,6.0,,,2.0,0.0,Completed,1.14,5.5,1.17,5.9,1.17,5.75,1.15,5.28,1.18,6.4
WTA,2025,40,New York,US Open,2025-08-30,Grand Slam,Outdoor,Hard,3rd Round,3,Townsend T.,Andreeva M.,139.0,5.0,505.0,4733.0,7.0,5.0,6.0,2.0,,,2.0,0.0,Completed,5.0,1.17,5.59,1.18,5.0,1.2,4.74,1.18,5.5,1.21
WTA,2025,40,New York,US Open,2025-08-30,Grand Slam,Outdoor,Hard,3rd Round,3,Muchova K.,Noskova L.,13.0,32.0,2838.0,1550.0,6.0,7.0,6.0,4.0,6.0,2.0,2.0,1.0,Completed,1.91,1.91,1.91,2.0,1.91,1.95,1.87,1.91,2.0,1.99
WTA,2025,40,New York,US Open,2025-08-30,Grand Slam,Outdoor,Hard,3rd Round,3,Gauff C.,Frech M.,3.0,33.0,7874.0,1528.0,6.0,3.0,6.0,1.0,,,2.0,0.0,Completed,1.08,8.0,1.12,6.96,1.13,8.0,1.11,6.4,1.13,8.6
WTA,2025,40,New York,US Open,2025-08-30,Grand Slam,Outdoor,Hard,3rd Round,3,Kostyuk M.,Parry D.,28.0,107.0,1656.0,704.0,3.0,6.0,6.0,4.0,6.0,2.0,2.0,1.0,Completed,1.29,3.75,1.29,4.04,1.3,3.8,1.27,3.67,1.31,4.1
WTA,2025,40,New York,US Open,2025-08-30,Grand Slam,Outdoor,Hard,3rd Round,3,Osaka N.,Kasatkina D.,24.0,18.0,1779.0,2361.0,6.0,0.0,4.0,6.0,6.0,3.0,2.0,1.0,Completed,1.29,3.75,1.29,3.98,1.29,4.0,1.26,3.82,1.3,4.1
WTA,2025,40,New York,US Open,2025-08-30,Grand Slam,Outdoor,Hard,3rd Round,3,Alexandrova E.,Siegemund L.,12.0,52.0,2916.0,1156.0,6.0,0.0,6.0,1.0,,,2.0,0.0,Completed,1.25,4.0,1.29,3.97,1.29,4.0,1.26,3.75,1.29,4.3
WTA,2025,40,New York,US Open,2025-08-30,Grand Slam,Outdoor,Hard,3rd Round,3,Anisimova A.,Cristian J.,9.0,50.0,3869.0,1161.0,6.0,4.0,4.0,6.0,6.0,2.0,2.0,1.0,Completed,1.22,4.33,1.22,4.82,1.22,4.75,1.19,4.53,1.21,5.6
WTA,2025,40,New York,US Open,2025-08-31,Grand Slam,Outdoor,Hard,3rd Round,3,Swiatek I.,Kalinskaya A.,2.0,29.0,7933.0,1582.0,7.0,6.0,6.0,4.0,,,2.0,0.0,Completed,1.17,5.0,1.18,5.66,1.17,5.5,1.15,5.26,1.18,6.4
WTA,2025,40,New York,US Open,2025-08-31,Grand Slam,Outdoor,Hard,3rd Round,3,Haddad Maia B.,Sakkari M.,22.0,64.0,1921.0,971.0,6.0,1.0,6.0,2.0,,,2.0,0.0,Completed,2.38,1.57,2.47,1.61,2.45,1.61,2.38,1.56,2.44,1.68
WTA,2025,40,New York,US Open,2025-08-31,Grand Slam,Outdoor,Hard,4th Round,3,Pegula J.,Li A.,4.0,58.0,4903.0,1054.0,6.0,1.0,6.0,2.0,,,2.0,0.0,Completed,1.22,4.33,1.28,4.1,1.25,4.33,1.24,3.96,1.28,4.4
WTA,2025,40,New York,US Open,2025-08-31,Grand Slam,Outdoor,Hard,4th Round,3,Krejcikova B.,Townsend T.,62.0,139.0,984.0,505.0,1.0,6.0,7.0,6.0,6.0,3.0,2.0,1.0,Completed,1.73,2.1,1.79,2.15,1.75,2.15,1.72,2.09,1.77,2.28
WTA,2025,40,New York,US Open,2025-09-01,Grand Slam,Outdoor,Hard,4th Round,3,Sabalenka A.,Bucsa C.,1.0,95.0,11225.0,795.0,6.0,1.0,6.0,4.0,,,2.0,0.0,Completed,1.03,15.0,1.06,13.82,1.05,15.0,1.03,11.72,1.06,17.0
WTA,2025,40,New York,US Open,2025-09-01,Grand Slam,Outdoor,Hard,4th Round,3,Vondrousova M.,Rybakina E.,60.0,10.0,1013.0,3663.0,6.0,4.0,5.0,7.0,6.0,2.0,2.0,1.0,Completed,3.2,1.36,3.2,1.4,3.2,1.52,2.97,1.39,3.35,1.41
WTA,2025,40,New York,US Open,2025-09-01,Grand Slam,Outdoor,Hard,4th Round,3,Swiatek I.,Alexandrova E.,2.0,12.0,7933.0,2916.0,6.0,3.0,6.0,1.0,,,2.0,0.0,Completed,1.25,4.0,1.28,4.06,1.3,4.0,1.26,3.8,1.29,4.3
WTA,2025,40,New York,US Open,2025-09-01,Grand Slam,Outdoor,Hard,4th Round,3,Muchova K.,Kostyuk M.,13.0,28.0,2838.0,1656.0,6.0,3.0,6.0,7.0,6.0,3.0,2.0,1.0,Completed,1.67,2.2,1.68,2.32,1.68,2.25,1.66,2.2,1.77,2.28
WTA,2025,40,New York,US Open,2025-09-01,Grand Slam,Outdoor,Hard,4th Round,3,Osaka N.,Gauff C.,24.0,3.0,1779.0,7874.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,2.1,1.73,2.18,1.77,2.25,1.78,2.11,1.72,2.3,1.76
WTA,2025,40,New York,US Open,2025-09-02,Grand Slam,Outdoor,Hard,4th Round,3,Anisimova A.,Haddad Maia B.,9.0,22.0,3869.0,1921.0,6.0,0.0,6.0,3.0,,,2.0,0.0,Completed,1.25,4.0,1.29,3.95,1.29,4.0,1.26,3.75,1.29,4.4
WTA,2025,40,New York,US Open,2025-09-02,Grand Slam,Outdoor,Hard,Quarterfinals,3,Pegula J.,Krejcikova B.,4.0,62.0,4903.0,984.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,1.36,3.2,1.42,3.12,1.37,3.5,1.35,3.21,1.39,3.55
WTA,2025,40,New York,US Open,2025-09-03,Grand Slam,Outdoor,Hard,Quarterfinals,3,Sabalenka A.,Vondrousova M.,1.0,60.0,11225.0,1013.0,,,,,,,,,Walkover,1.33,3.4,1.37,3.37,1.35,3.5,1.33,3.33,1.36,3.75
WTA,2025,40,New York,US Open,2025-09-03,Grand Slam,Outdoor,Hard,Quarterfinals,3,Anisimova A.,Swiatek I.,9.0,2.0,3869.0,7933.0,6.0,4.0,6.0,3.0,,,2.0,0.0,Completed,4.33,1.22,4.4,1.25,4.33,1.25,4.1,1.24,4.8,1.26
WTA,2025,40,New York,US Open,2025-09-04,Grand Slam,Outdoor,Hard,Quarterfinals,3,Osaka N.,Muchova K.,24.0,13.0,1779.0,2838.0,6.0,4.0,7.0,6.0,,,2.0,0.0,Completed,1.3,3.5,1.36,3.48,1.38,3.5,1.34,3.3,1.32,4.0
WTA,2025,40,New York,US Open,2025-09-05,Grand Slam,Outdoor,Hard,Semifinals,3,Sabalenka A.,Pegula J.,1.0,4.0,11225.0,4903.0,4.0,6.0,6.0,3.0,6.0,4.0,2.0,1.0,Completed,1.3,3.5,1.33,3.64,1.32,3.75,1.3,3.56,1.32,4.0
WTA,2025,40,New York,US Open,2025-09-05,Grand Slam,Outdoor,Hard,Semifinals,3,Anisimova A.,Osaka N.,9.0,24.0,3869.0,1779.0,6.0,7.0,7.0,6.0,6.0,3.0,2.0,1.0,Completed,1.91,1.91,1.98,1.93,1.97,2.1,1.9,1.9,2.02,1.97
WTA,2025,40,New York,US Open,2025-09-06,Grand Slam,Outdoor,Hard,The Final,3,Sabalenka A.,Anisimova A.,1.0,9.0,11225.0,3869.0,6.0,3.0,7.0,6.0,,,2.0,0.0,Completed,1.53,2.63,1.51,2.76,1.62,2.63,1.56,2.44,1.61,2.6
