Tour,Year,WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,SJW,SJL,MaxW,MaxL,AvgW,AvgL
WTA,2013,6,Melbourne,Australian Open,2013-01-16,Grand Slam,Outdoor,Hard,2nd Round,3,Williams V.,Cornet A.,26.0,41.0,1650.0,1325.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,1.06,10.0,1.07,8.0,1.08,7.5,1.07,10.75,1.07,8.0,1.1,13.0,1.07,8.73
WTA,2013,6,Melbourne,Australian Open,2013-01-17,Grand Slam,Outdoor,Hard,2nd Round,3,Vinci R.,Amanmuradova A.,16.0,199.0,2525.0,302.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,1.14,5.5,1.16,5.0,1.12,5.5,1.16,6.27,1.13,6.0,1.17,6.7,1.14,5.52
WTA,2013,6,Melbourne,Australian Open,2013-01-17,Grand Slam,Outdoor,Hard,2nd Round,3,Morita A.,Beck A.,72.0,71.0,853.0,868.0,6.0,2.0,6.0,0.0,,,2.0,0.0,Completed,2.37,1.53,2.3,1.6,2.2,1.62,2.24,1.73,2.25,1.62,2.56,1.73,2.27,1.6
WTA,2013,6,Melbourne,Australian Open,2013-01-17,Grand Slam,Outdoor,Hard,2nd Round,3,Vesnina E.,Lepchenko V.,47.0,20.0,1181.0,1835.0,6.0,4.0,6.0,2.0,,,2.0,0.0,Completed,1.5,2.5,1.5,2.55,1.44,2.62,,,1.44,2.75,1.5,3.1,1.44,2.71
WTA,2013,6,Melbourne,Australian Open,2013-01-17,Grand Slam,Outdoor,Hard,2nd Round,3,Kirilenko M.,Peng S.,15.0,32.0,2570.0,1450.0,7.0,5.0,6.0,2.0,,,2.0,0.0,Completed,1.66,2.1,1.65,2.15,1.62,2.25,1.74,2.22,1.67,2.2,1.77,2.26,1.68,2.14
WTA,2013,6,Melbourne,Australian Open,2013-01-17,Grand Slam,Outdoor,Hard,2nd Round,3,Azarenka V.,Daniilidou E.,1.0,94.0,10325.0,701.0,6.0,1.0,6.0,0.0,,,2.0,0.0,Completed,1.01,21.0,1.01,20.0,1.02,15.0,1.01,28.73,1.02,13.0,1.02,47.0,1.01,20.86
WTA,2013,6,Melbourne,Australian Open,2013-01-17,Grand Slam,Outdoor,Hard,2nd Round,3,Suarez Navarro C.,Putintseva Y.,33.0,122.0,1450.0,578.0,1.0,6.0,7.0,6.0,6.0,2.0,2.0,1.0,Completed,1.5,2.5,1.5,2.55,1.53,2.38,1.7,2.29,1.44,2.75,1.7,2.75,1.55,2.42
WTA,2013,6,Melbourne,Australian Open,2013-01-17,Grand Slam,Outdoor,Hard,2nd Round,3,Williams S.,Muguruza G.,3.0,112.0,9750.0,619.0,6.0,2.0,6.0,0.0,,,2.0,0.0,Completed,1.002,29.0,1.02,15.0,1.02,13.0,1.01,31.0,1.01,15.0,1.03,41.0,1.01,19.42
WTA,2013,6,Melbourne,Australian Open,2013-01-17,Grand Slam,Outdoor,Hard,2nd Round,3,Hampton J.,Kumkhum L.,63.0,201.0,998.0,300.0,6.0,1.0,6.0,2.0,,,2.0,0.0,Completed,1.18,4.5,1.23,4.0,1.22,4.0,1.22,4.81,1.2,4.33,1.25,5.1,1.21,4.31
WTA,2013,6,Melbourne,Australian Open,2013-01-17,Grand Slam,Outdoor,Hard,2nd Round,3,Wickmayer Y.,Cepelova J.,24.0,115.0,1680.0,602.0,7.0,6.0,7.0,5.0,,,2.0,0.0,Completed,1.25,3.75,1.3,3.4,1.29,3.5,1.21,5.04,1.29,3.5,1.33,5.04,1.26,3.74
WTA,2013,6,Melbourne,Australian Open,2013-01-17,Grand Slam,Outdoor,Hard,2nd Round,3,Tsurenko L.,Gavrilova D.,85.0,223.0,769.0,265.0,7.0,5.0,6.0,3.0,,,2.0,0.0,Completed,1.33,3.25,1.35,3.15,1.36,3.0,1.35,3.52,1.33,3.25,1.37,3.52,1.33,3.25
WTA,2013,6,Melbourne,Australian Open,2013-01-17,Grand Slam,Outdoor,Hard,2nd Round,3,Kuznetsova S.,Hsieh S.W.,75.0,27.0,833.0,1636.0,6.0,2.0,6.0,1.0,,,2.0,0.0,Completed,1.33,3.25,1.35,3.15,1.36,3.25,1.33,3.64,1.36,3.0,1.36,3.64,1.33,3.28
WTA,2013,6,Melbourne,Australian Open,2013-01-17,Grand Slam,Outdoor,Hard,2nd Round,3,Date Krumm K.,Peer S.,100.0,90.0,675.0,722.0,6.0,2.0,7.0,5.0,,,2.0,0.0,Completed,1.38,2.87,1.4,2.9,1.4,2.75,1.42,3.14,1.33,3.25,1.44,3.25,1.39,2.93
WTA,2013,6,Melbourne,Australian Open,2013-01-17,Grand Slam,Outdoor,Hard,2nd Round,3,Wozniacki C.,Vekic D.,10.0,111.0,3765.0,620.0,6.0,1.0,6.0,4.0,,,2.0,0.0,Completed,1.16,5.0,1.17,4.85,1.12,6.0,1.1,8.95,1.17,5.0,1.2,9.0,1.13,6.15
WTA,2013,6,Melbourne,Australian Open,2013-01-17,Grand Slam,Outdoor,Hard,2nd Round,3,Jovanovski B.,Safarova L.,56.0,17.0,1095.0,2065.0,7.0,5.0,7.0,5.0,,,2.0,0.0,Completed,2.2,1.61,2.4,1.55,2.38,1.53,2.8,1.5,2.25,1.62,2.84,1.63,2.44,1.54
WTA,2013,6,Melbourne,Australian Open,2013-01-17,Grand Slam,Outdoor,Hard,2nd Round,3,Stephens S.,Mladenovic K.,25.0,98.0,1666.0,683.0,6.0,4.0,6.0,3.0,,,2.0,0.0,Completed,1.14,5.5,1.16,5.0,1.17,5.0,1.16,6.2,1.17,5.0,1.18,7.1,1.15,5.24
WTA,2013,6,Melbourne,Australian Open,2013-01-17,Grand Slam,Outdoor,Hard,2nd Round,3,Robson L.,Kvitova P.,53.0,8.0,1153.0,5085.0,2.0,6.0,6.0,3.0,11.0,9.0,2.0,1.0,Completed,3.0,1.36,2.7,1.45,2.62,1.44,2.95,1.46,2.88,1.4,3.35,1.55,2.76,1.43
WTA,2013,6,Melbourne,Australian Open,2013-01-18,Grand Slam,Outdoor,Hard,3rd Round,3,Goerges J.,Zheng J.,18.0,40.0,1965.0,1365.0,6.0,3.0,1.0,6.0,7.0,5.0,2.0,1.0,Completed,1.66,2.2,1.6,2.3,1.62,2.25,1.59,2.56,1.62,2.25,1.7,2.56,1.61,2.27
WTA,2013,6,Melbourne,Australian Open,2013-01-18,Grand Slam,Outdoor,Hard,3rd Round,3,Kerber A.,Keys M.,5.0,105.0,5575.0,656.0,6.0,2.0,7.0,5.0,,,2.0,0.0,Completed,1.4,2.87,1.4,2.9,1.4,3.0,1.41,3.23,1.4,2.88,1.45,3.8,1.38,3.0
WTA,2013,6,Melbourne,Australian Open,2013-01-18,Grand Slam,Outdoor,Hard,3rd Round,3,Makarova E.,Bartoli M.,19.0,11.0,1881.0,3740.0,6.0,7.0,6.0,3.0,6.0,4.0,2.0,1.0,Completed,2.3,1.61,2.3,1.6,2.1,1.67,2.29,1.71,2.38,1.57,2.7,1.71,2.35,1.58
WTA,2013,6,Melbourne,Australian Open,2013-01-18,Grand Slam,Outdoor,Hard,3rd Round,3,Radwanska A.,Watson H.,4.0,50.0,7750.0,1171.0,6.0,3.0,6.0,1.0,,,2.0,0.0,Completed,1.03,15.0,1.05,9.0,1.04,10.0,1.05,14.7,1.06,9.0,1.07,20.0,1.04,11.47
WTA,2013,6,Melbourne,Australian Open,2013-01-18,Grand Slam,Outdoor,Hard,3rd Round,3,Ivanovic A.,Jankovic J.,13.0,21.0,2841.0,1751.0,7.0,5.0,6.0,3.0,,,2.0,0.0,Completed,1.4,2.87,1.4,2.9,1.4,3.0,1.36,3.49,1.36,3.0,1.44,3.55,1.38,3.02
WTA,2013,6,Melbourne,Australian Open,2013-01-18,Grand Slam,Outdoor,Hard,3rd Round,3,Li N.,Cirstea S.,6.0,29.0,5135.0,1565.0,6.0,4.0,6.0,1.0,,,2.0,0.0,Completed,1.07,9.0,1.07,8.0,1.08,7.5,1.08,10.5,1.08,8.0,1.1,10.5,1.08,7.79
WTA,2013,6,Melbourne,Australian Open,2013-01-18,Grand Slam,Outdoor,Hard,3rd Round,3,Flipkens K.,Savinykh V.,43.0,159.0,1268.0,419.0,6.0,2.0,4.0,6.0,6.0,3.0,2.0,1.0,Completed,1.18,4.5,1.2,4.4,1.22,4.33,1.19,5.5,1.25,4.0,1.25,5.5,1.2,4.46
WTA,2013,6,Melbourne,Australian Open,2013-01-18,Grand Slam,Outdoor,Hard,3rd Round,3,Sharapova M.,Williams V.,2.0,26.0,10045.0,1650.0,6.0,1.0,6.0,3.0,,,2.0,0.0,Completed,1.2,4.5,1.2,4.4,1.25,4.0,1.26,4.39,1.25,4.0,1.26,5.5,1.22,4.18
WTA,2013,6,Melbourne,Australian Open,2013-01-19,Grand Slam,Outdoor,Hard,3rd Round,3,Azarenka V.,Hampton J.,1.0,63.0,10325.0,998.0,6.0,4.0,4.0,6.0,6.0,2.0,2.0,1.0,Completed,1.04,13.0,1.03,11.0,1.04,10.0,1.04,17.0,1.02,12.0,1.05,24.0,1.03,12.55
WTA,2013,6,Melbourne,Australian Open,2013-01-19,Grand Slam,Outdoor,Hard,3rd Round,3,Kuznetsova S.,Suarez Navarro C.,75.0,33.0,833.0,1450.0,6.0,2.0,4.0,6.0,6.0,3.0,2.0,1.0,Completed,1.2,4.5,1.2,4.4,1.22,4.33,1.22,5.01,1.2,4.5,1.22,5.5,1.2,4.47
WTA,2013,6,Melbourne,Australian Open,2013-01-19,Grand Slam,Outdoor,Hard,3rd Round,3,Kirilenko M.,Wickmayer Y.,15.0,24.0,2570.0,1680.0,7.0,6.0,6.0,3.0,,,2.0,0.0,Completed,1.4,2.75,1.5,2.55,1.53,2.5,1.57,2.61,1.53,2.5,1.57,2.75,1.49,2.58
WTA,2013,6,Melbourne,Australian Open,2013-01-19,Grand Slam,Outdoor,Hard,3rd Round,3,Vesnina E.,Vinci R.,47.0,16.0,1181.0,2525.0,4.0,6.0,7.0,6.0,6.0,4.0,2.0,1.0,Completed,1.61,2.2,1.75,2.05,1.73,2.1,1.73,2.26,1.67,2.2,1.82,2.34,1.71,2.11
WTA,2013,6,Melbourne,Australian Open,2013-01-19,Grand Slam,Outdoor,Hard,3rd Round,3,Williams S.,Morita A.,3.0,72.0,9750.0,853.0,6.0,1.0,6.0,3.0,,,2.0,0.0,Completed,1.01,26.0,1.01,24.0,1.01,21.0,1.01,29.41,1.01,19.0,1.02,41.0,1.01,20.87
WTA,2013,6,Melbourne,Australian Open,2013-01-19,Grand Slam,Outdoor,Hard,3rd Round,3,Wozniacki C.,Tsurenko L.,10.0,85.0,3765.0,769.0,6.0,4.0,6.0,3.0,,,2.0,0.0,Completed,1.11,6.5,1.1,6.0,1.14,5.5,1.11,8.4,1.13,6.0,1.15,8.7,1.12,6.22
WTA,2013,6,Melbourne,Australian Open,2013-01-19,Grand Slam,Outdoor,Hard,3rd Round,3,Stephens S.,Robson L.,25.0,53.0,1666.0,1153.0,7.0,5.0,6.0,3.0,,,2.0,0.0,Completed,1.53,2.37,1.5,2.55,1.53,2.5,1.49,2.87,1.53,2.5,1.57,3.2,1.5,2.57
WTA,2013,6,Melbourne,Australian Open,2013-01-19,Grand Slam,Outdoor,Hard,3rd Round,3,Jovanovski B.,Date Krumm K.,56.0,100.0,1095.0,675.0,6.0,2.0,7.0,6.0,,,2.0,0.0,Completed,2.0,1.72,2.05,1.75,1.91,1.8,2.04,1.88,2.1,1.73,2.1,1.89,1.99,1.78
WTA,2013,6,Melbourne,Australian Open,2013-01-20,Grand Slam,Outdoor,Hard,4th Round,3,Makarova E.,Kerber A.,19.0,5.0,1881.0,5575.0,7.0,5.0,6.0,4.0,,,2.0,0.0,Completed,3.5,1.28,3.25,1.3,3.4,1.33,3.67,1.34,3.0,1.36,4.65,1.38,3.4,1.31
WTA,2013,6,Melbourne,Australian Open,2013-01-20,Grand Slam,Outdoor,Hard,4th Round,3,Sharapova M.,Flipkens K.,2.0,43.0,10045.0,1268.0,6.0,1.0,6.0,0.0,,,2.0,0.0,Completed,1.01,21.0,1.02,10.5,1.02,13.0,1.03,21.0,1.02,13.0,1.04,31.5,1.02,16.38
WTA,2013,6,Melbourne,Australian Open,2013-01-20,Grand Slam,Outdoor,Hard,4th Round,3,Li N.,Goerges J.,6.0,18.0,5135.0,1965.0,7.0,6.0,6.0,1.0,,,2.0,0.0,Completed,1.16,5.0,1.17,4.85,1.2,4.5,1.18,5.85,,,1.25,5.85,1.19,4.59
WTA,2013,6,Melbourne,Australian Open,2013-01-20,Grand Slam,Outdoor,Hard,4th Round,3,Radwanska A.,Ivanovic A.,4.0,13.0,7750.0,2841.0,6.0,2.0,6.0,4.0,,,2.0,0.0,Completed,1.2,4.5,1.2,4.4,1.22,4.33,1.23,4.84,1.25,4.0,1.25,5.1,1.21,4.39
WTA,2013,6,Melbourne,Australian Open,2013-01-21,Grand Slam,Outdoor,Hard,4th Round,3,Kuznetsova S.,Wozniacki C.,75.0,10.0,833.0,3765.0,6.0,2.0,2.0,6.0,7.0,5.0,2.0,1.0,Completed,2.1,1.66,2.2,1.65,2.2,1.67,2.5,1.61,2.25,1.62,2.56,1.69,2.26,1.62
WTA,2013,6,Melbourne,Australian Open,2013-01-21,Grand Slam,Outdoor,Hard,4th Round,3,Azarenka V.,Vesnina E.,1.0,47.0,10325.0,1181.0,6.0,1.0,6.0,1.0,,,2.0,0.0,Completed,1.07,9.0,1.07,8.0,1.06,8.5,1.08,10.5,1.07,8.0,1.09,16.0,1.07,8.94
WTA,2013,6,Melbourne,Australian Open,2013-01-21,Grand Slam,Outdoor,Hard,4th Round,3,Stephens S.,Jovanovski B.,25.0,56.0,1666.0,1095.0,6.0,1.0,3.0,6.0,7.0,5.0,2.0,1.0,Completed,1.28,3.75,1.25,3.85,1.3,3.5,1.33,3.75,1.3,3.5,1.33,4.5,1.27,3.76
WTA,2013,6,Melbourne,Australian Open,2013-01-21,Grand Slam,Outdoor,Hard,4th Round,3,Williams S.,Kirilenko M.,3.0,15.0,9750.0,2570.0,6.0,2.0,6.0,0.0,,,2.0,0.0,Completed,1.04,13.0,1.04,8.75,1.04,10.0,1.05,13.8,1.03,11.0,1.05,19.0,1.04,11.31
WTA,2013,6,Melbourne,Australian Open,2013-01-22,Grand Slam,Outdoor,Hard,Quarterfinals,3,Li N.,Radwanska A.,6.0,4.0,5135.0,7750.0,7.0,5.0,6.0,3.0,,,2.0,0.0,Completed,2.62,1.5,2.4,1.55,2.5,1.53,2.66,1.55,2.63,1.5,2.7,1.62,2.49,1.53
WTA,2013,6,Melbourne,Australian Open,2013-01-22,Grand Slam,Outdoor,Hard,Quarterfinals,3,Sharapova M.,Makarova E.,2.0,19.0,10045.0,1881.0,6.0,2.0,6.0,2.0,,,2.0,0.0,Completed,1.05,11.0,1.08,7.5,1.05,9.0,1.09,9.95,1.07,9.0,1.11,14.0,1.06,9.3
WTA,2013,6,Melbourne,Australian Open,2013-01-23,Grand Slam,Outdoor,Hard,Quarterfinals,3,Azarenka V.,Kuznetsova S.,1.0,75.0,10325.0,833.0,7.0,5.0,6.0,1.0,,,2.0,0.0,Completed,1.08,8.0,1.12,6.0,1.12,6.0,1.14,7.1,1.14,6.0,1.15,8.0,1.12,6.4
WTA,2013,6,Melbourne,Australian Open,2013-01-23,Grand Slam,Outdoor,Hard,Quarterfinals,3,Stephens S.,Williams S.,25.0,3.0,1666.0,9750.0,3.0,6.0,7.0,5.0,6.0,4.0,2.0,1.0,Completed,17.0,1.02,12.0,1.03,13.0,1.02,15.0,1.05,13.0,1.04,23.0,1.05,13.23,1.03
WTA,2013,6,Melbourne,Australian Open,2013-01-24,Grand Slam,Outdoor,Hard,Semifinals,3,Li N.,Sharapova M.,6.0,2.0,5135.0,10045.0,6.0,2.0,6.0,2.0,,,2.0,0.0,Completed,4.33,1.22,3.85,1.25,4.5,1.2,3.82,1.33,4.5,1.22,4.65,1.33,4.08,1.24
WTA,2013,6,Melbourne,Australian Open,2013-01-24,Grand Slam,Outdoor,Hard,Semifinals,3,Azarenka V.,Stephens S.,1.0,25.0,10325.0,1666.0,6.0,1.0,6.0,4.0,,,2.0,0.0,Completed,1.12,6.0,1.13,5.75,1.12,6.0,1.13,7.79,1.13,7.0,1.14,8.0,1.12,6.34
WTA,2013,6,Melbourne,Australian Open,2013-01-26,Grand Slam,Outdoor,Hard,The Final,3,Azarenka V.,Li N.,1.0,6.0,10325.0,5135.0,4.0,6.0,6.0,4.0,6.0,3.0,2.0,1.0,Completed,1.66,2.25,1.7,2.12,1.67,2.2,1.72,2.32,1.73,2.1,1.85,2.42,1.69,2.18
WTA,2013,28,Paris,French Open,2013-05-26,Grand Slam,Outdoor,Clay,1st Round,3,Cetkovska P.,Puchkova O.,198.0,79.0,298.0,807.0,6.0,0.0,6.0,2.0,,,2.0,0.0,Completed,1.5,2.5,1.6,2.3,1.62,2.2,1.54,2.66,1.62,2.25,1.7,2.7,1.61,2.28
WTA,2013,28,Paris,French Open,2013-05-26,Grand Slam,Outdoor,Clay,1st Round,3,Ivanovic A.,Martic P.,14.0,108.0,2800.0,606.0,6.0,1.0,3.0,6.0,6.0,3.0,2.0,1.0,Completed,1.07,9.0,1.07,8.0,1.08,7.5,1.09,9.16,1.07,8.0,1.1,11.0,1.07,8.26
WTA,2013,28,Paris,French Open,2013-05-26,Grand Slam,Outdoor,Clay,1st Round,3,Pavlyuchenkova A.,Hlavackova A.,19.0,89.0,2010.0,749.0,4.0,6.0,7.0,6.0,6.0,4.0,2.0,1.0,Completed,1.16,5.0,1.2,4.4,1.2,4.33,1.2,5.2,1.17,5.0,1.24,5.2,1.2,4.49
WTA,2013,28,Paris,French Open,2013-05-26,Grand Slam,Outdoor,Clay,1st Round,3,Errani S.,Rus A.,5.0,100.0,5835.0,672.0,6.0,1.0,6.0,2.0,,,2.0,0.0,Completed,1.03,15.0,1.03,12.0,1.02,13.0,1.04,15.5,1.04,10.0,1.05,26.0,1.03,12.63
WTA,2013,28,Paris,French Open,2013-05-26,Grand Slam,Outdoor,Clay,1st Round,3,Putintseva Y.,Morita A.,98.0,44.0,684.0,1319.0,6.0,2.0,6.0,3.0,,,2.0,0.0,Completed,1.72,2.0,1.75,2.05,1.73,2.0,1.87,2.02,1.8,2.0,1.95,2.24,1.78,2.0
WTA,2013,28,Paris,French Open,2013-05-26,Grand Slam,Outdoor,Clay,1st Round,3,Burdette M.,Vekic D.,80.0,88.0,806.0,752.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,1.57,2.25,1.6,2.3,1.57,2.25,1.68,2.34,1.62,2.25,1.71,2.48,1.63,2.23
WTA,2013,28,Paris,French Open,2013-05-26,Grand Slam,Outdoor,Clay,1st Round,3,Williams S.,Tatishvili A.,1.0,74.0,11620.0,847.0,6.0,0.0,6.0,1.0,,,2.0,0.0,Completed,1.002,29.0,1.01,20.0,1.0,26.0,1.01,31.0,1.01,17.0,1.02,41.0,1.01,20.79
WTA,2013,28,Paris,French Open,2013-05-26,Grand Slam,Outdoor,Clay,1st Round,3,Garcia C.,Beygelzimer Y.,114.0,205.0,586.0,283.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,1.72,2.0,1.85,1.92,1.8,2.0,1.81,2.1,1.8,2.0,1.9,2.1,1.82,1.95
WTA,2013,28,Paris,French Open,2013-05-26,Grand Slam,Outdoor,Clay,1st Round,3,Puig M.,Petrova N.,86.0,11.0,761.0,3065.0,3.0,6.0,7.0,5.0,6.0,4.0,2.0,1.0,Completed,3.0,1.36,2.9,1.4,3.0,1.36,3.05,1.44,2.88,1.4,3.75,1.45,2.91,1.4
WTA,2013,28,Paris,French Open,2013-05-26,Grand Slam,Outdoor,Clay,1st Round,3,Rogers S.,Pavlovic I.,170.0,175.0,374.0,356.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,1.28,3.5,1.35,3.15,1.33,3.25,1.34,3.56,1.36,3.0,1.37,3.56,1.33,3.27
WTA,2013,28,Paris,French Open,2013-05-26,Grand Slam,Outdoor,Clay,1st Round,3,Razzano V.,Feuerstein C.,178.0,139.0,354.0,468.0,7.0,6.0,6.0,4.0,,,2.0,0.0,Completed,1.57,2.25,1.65,2.2,1.67,2.1,1.64,2.42,1.62,2.25,1.7,2.56,1.61,2.27
WTA,2013,28,Paris,French Open,2013-05-26,Grand Slam,Outdoor,Clay,1st Round,3,Pfizenmaier D.,Minella M.,127.0,76.0,523.0,838.0,7.0,5.0,6.0,1.0,,,2.0,0.0,Completed,1.5,2.5,1.6,2.3,1.67,2.1,1.57,2.58,1.62,2.25,1.67,2.7,1.59,2.33
WTA,2013,28,Paris,French Open,2013-05-26,Grand Slam,Outdoor,Clay,1st Round,3,Lisicki S.,Arvidsson S.,34.0,64.0,1526.0,935.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,1.08,8.0,1.13,5.75,1.14,5.5,1.11,8.04,1.13,6.0,1.15,8.1,1.11,6.57
WTA,2013,28,Paris,French Open,2013-05-26,Grand Slam,Outdoor,Clay,1st Round,3,Voskoboeva G.,Min G.,123.0,209.0,553.0,277.0,4.0,6.0,6.0,4.0,7.0,5.0,2.0,1.0,Completed,1.5,2.5,1.5,2.55,1.44,2.62,1.56,2.6,1.53,2.5,1.57,2.8,1.52,2.5
WTA,2013,28,Paris,French Open,2013-05-26,Grand Slam,Outdoor,Clay,1st Round,3,Cirstea S.,Bertens K.,30.0,55.0,1595.0,1080.0,5.0,7.0,7.0,5.0,6.0,2.0,2.0,1.0,Completed,2.1,1.66,2.05,1.75,2.1,1.67,2.1,1.83,2.1,1.73,2.25,1.85,2.08,1.72
WTA,2013,28,Paris,French Open,2013-05-26,Grand Slam,Outdoor,Clay,1st Round,3,Radwanska U.,Williams V.,40.0,32.0,1430.0,1546.0,7.0,6.0,6.0,7.0,6.0,4.0,2.0,1.0,Completed,2.5,1.5,2.4,1.55,2.2,1.62,2.31,1.69,2.38,1.57,2.9,1.69,2.44,1.54
WTA,2013,28,Paris,French Open,2013-05-27,Grand Slam,Outdoor,Clay,1st Round,3,Vinci R.,Foretz S.,15.0,126.0,2785.0,527.0,6.0,3.0,6.0,0.0,,,2.0,0.0,Completed,1.07,9.0,1.07,8.0,1.06,9.0,1.08,9.65,1.08,7.5,1.1,9.65,1.07,8.13
WTA,2013,28,Paris,French Open,2013-05-27,Grand Slam,Outdoor,Clay,1st Round,3,Kucova Z.,Goerges J.,,28.0,,1605.0,7.0,6.0,6.0,0.0,,,2.0,0.0,Completed,4.33,1.2,4.15,1.22,4.0,1.22,4.85,1.22,4.5,1.2,4.85,1.27,4.21,1.22
WTA,2013,28,Paris,French Open,2013-05-27,Grand Slam,Outdoor,Clay,1st Round,3,Li N.,Medina Garrigues A.,6.0,68.0,5335.0,897.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,1.16,5.0,1.16,5.0,1.14,5.5,1.22,4.97,1.17,5.0,1.22,5.7,1.17,4.9
WTA,2013,28,Paris,French Open,2013-05-27,Grand Slam,Outdoor,Clay,1st Round,3,Larsson J.,Niculescu M.,66.0,49.0,910.0,1225.0,6.0,2.0,6.0,3.0,,,2.0,0.0,Completed,2.37,1.53,2.4,1.55,2.5,1.5,2.19,1.76,2.63,1.5,2.63,1.77,2.28,1.61
WTA,2013,28,Paris,French Open,2013-05-27,Grand Slam,Outdoor,Clay,1st Round,3,Radwanska A.,Peer S.,4.0,140.0,6125.0,464.0,6.0,1.0,6.0,1.0,,,2.0,0.0,Completed,1.07,9.0,1.1,6.5,1.1,7.0,1.09,9.16,1.08,7.5,1.11,9.8,1.08,7.75
WTA,2013,28,Paris,French Open,2013-05-27,Grand Slam,Outdoor,Clay,1st Round,3,Suarez Navarro C.,Halep S.,20.0,57.0,1975.0,1040.0,3.0,6.0,6.0,2.0,6.0,2.0,2.0,1.0,Completed,1.72,2.0,1.85,1.92,1.73,2.0,1.86,2.05,1.8,2.0,1.87,2.2,1.78,1.99
WTA,2013,28,Paris,French Open,2013-05-27,Grand Slam,Outdoor,Clay,1st Round,3,Mattek-Sands B.,Dominguez Lino L.,67.0,45.0,902.0,1305.0,6.0,4.0,6.0,1.0,,,2.0,0.0,Completed,1.38,2.87,1.45,2.7,1.44,2.62,1.5,2.8,1.44,2.75,1.5,2.95,1.44,2.73
WTA,2013,28,Paris,French Open,2013-05-27,Grand Slam,Outdoor,Clay,1st Round,3,King V.,Cadantu A.,128.0,91.0,523.0,743.0,7.0,6.0,6.0,1.0,,,2.0,0.0,Completed,1.83,1.83,1.88,1.88,1.91,1.8,1.78,2.17,2.0,1.8,2.02,2.17,1.87,1.89
WTA,2013,28,Paris,French Open,2013-05-27,Grand Slam,Outdoor,Clay,1st Round,3,Torro Flor M.T.,Glushko J.,71.0,149.0,870.0,434.0,6.0,2.0,7.0,5.0,,,2.0,0.0,Completed,1.22,4.0,1.25,3.85,1.25,3.75,1.27,4.26,1.22,4.0,1.27,4.8,1.23,4.11
WTA,2013,28,Paris,French Open,2013-05-27,Grand Slam,Outdoor,Clay,1st Round,3,Svitolina E.,Oprandi R.,90.0,36.0,744.0,1490.0,6.0,3.0,4.0,6.0,6.0,1.0,2.0,1.0,Completed,3.75,1.25,3.45,1.3,3.4,1.3,4.01,1.29,3.5,1.29,4.05,1.3,3.63,1.28
WTA,2013,28,Paris,French Open,2013-05-27,Grand Slam,Outdoor,Clay,1st Round,3,Lepchenko V.,Lucic M.,25.0,101.0,1686.0,671.0,6.0,1.0,6.0,2.0,,,2.0,0.0,Completed,1.18,4.5,1.2,4.4,1.22,4.0,1.25,4.5,1.22,4.0,1.27,4.65,1.22,4.11
WTA,2013,28,Paris,French Open,2013-05-27,Grand Slam,Outdoor,Clay,1st Round,3,Johansson M.,Scheepers C.,94.0,60.0,712.0,1010.0,7.0,5.0,6.0,1.0,,,2.0,0.0,Completed,2.62,1.44,2.7,1.45,2.62,1.44,2.51,1.6,2.75,1.44,2.98,1.6,2.61,1.48
WTA,2013,28,Paris,French Open,2013-05-27,Grand Slam,Outdoor,Clay,1st Round,3,Oudin M.,Paszek T.,78.0,33.0,814.0,1539.0,6.0,4.0,6.0,3.0,,,2.0,0.0,Completed,1.28,3.5,1.35,3.15,1.36,3.0,1.37,3.39,1.36,3.0,1.37,3.55,1.34,3.18
WTA,2013,28,Paris,French Open,2013-05-27,Grand Slam,Outdoor,Clay,1st Round,3,Jovanovski B.,Zahlavova Strycova B.,47.0,138.0,1240.0,474.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,2.25,1.57,2.3,1.6,2.0,1.73,2.55,1.58,1.9,1.9,2.55,1.9,2.18,1.67
WTA,2013,28,Paris,French Open,2013-05-27,Grand Slam,Outdoor,Clay,1st Round,3,Wozniacki C.,Robson L.,10.0,37.0,3625.0,1475.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,1.57,2.25,1.6,2.3,1.73,2.1,1.58,2.55,2.0,1.8,2.0,2.56,1.65,2.23
WTA,2013,28,Paris,French Open,2013-05-27,Grand Slam,Outdoor,Clay,1st Round,3,Cepelova J.,Mchale C.,69.0,53.0,886.0,1114.0,7.0,6.0,2.0,6.0,6.0,4.0,2.0,1.0,Completed,3.25,1.33,3.15,1.35,2.75,1.4,3.33,1.38,3.0,1.36,3.35,1.4,3.05,1.37
