Tour,Year,ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,IWW,IWL,SBW,SBL,B&WW,B&WL
ATP,2003,36,London,Wimbledon,2003-06-23,Grand Slam,Outdoor,Grass,1st Round,5,Martin T.,Vicente F.,102.0,57,6.0,7.0,6.0,4.0,2.0,6.0,7.0,6.0,6.0,4.0,3.0,2.0,Completed,1.364,3.0,1.35,3.15,1.25,3.0,1.25,3.5,,
ATP,2003,36,London,Wimbledon,2003-06-23,Grand Slam,Outdoor,Grass,1st Round,5,Bjorkman J.,Luxa P.,79.0,253,6.0,3.0,7.0,6.0,6.0,2.0,,,,,3.0,0.0,Completed,1.111,6.0,1.1,6.5,1.1,4.5,1.143,5.0,,
ATP,2003,36,London,Wimbledon,2003-06-23,Grand Slam,Outdoor,Grass,1st Round,5,Schalken S.,Parmar A.,12.0,209,6.0,3.0,6.0,4.0,6.0,1.0,,,,,3.0,0.0,Completed,1.111,6.0,1.1,6.5,1.1,4.5,1.083,7.0,,
ATP,2003,36,London,Wimbledon,2003-06-23,Grand Slam,Outdoor,Grass,1st Round,5,Melzer J.,Gonzalez F.,100.0,15,6.0,3.0,6.0,4.0,7.0,6.0,,,,,3.0,0.0,Completed,3.0,1.364,3.1,1.35,2.5,1.35,2.875,1.364,,
ATP,2003,36,London,Wimbledon,2003-06-24,Grand Slam,Outdoor,Grass,1st Round,5,Rochus O.,Coria G.,65.0,7,7.0,5.0,7.0,6.0,6.0,3.0,,,,,3.0,0.0,Completed,2.1,1.667,2.2,1.65,1.85,1.65,2.1,1.667,,
ATP,2003,36,London,Wimbledon,2003-06-24,Grand Slam,Outdoor,Grass,1st Round,5,Philippoussis M.,Zabaleta M.,48.0,40,6.0,3.0,4.0,6.0,6.0,3.0,6.0,2.0,,,3.0,1.0,Completed,1.1,6.5,1.1,6.5,1.1,4.5,1.063,7.0,,
ATP,2003,36,London,Wimbledon,2003-06-24,Grand Slam,Outdoor,Grass,1st Round,5,Saulnier C.,Malisse X.,124.0,31,6.0,4.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,Completed,4.0,1.222,3.75,1.26,3.0,1.25,4.0,1.2,,
ATP,2003,36,London,Wimbledon,2003-06-24,Grand Slam,Outdoor,Grass,1st Round,5,Elseneer G.,Kiefer N.,160.0,72,3.0,6.0,6.0,3.0,6.0,4.0,6.0,4.0,,,3.0,1.0,Completed,,,3.0,1.35,2.5,1.35,2.875,1.364,,
ATP,2003,36,London,Wimbledon,2003-06-24,Grand Slam,Outdoor,Grass,1st Round,5,Draper S.,Mathieu P.H.,115.0,56,7.0,6.0,4.0,6.0,6.0,3.0,6.0,4.0,,,3.0,1.0,Completed,1.533,2.375,1.55,2.3,1.4,2.3,1.533,2.375,,
ATP,2003,36,London,Wimbledon,2003-06-24,Grand Slam,Outdoor,Grass,1st Round,5,Stepanek R.,Mertinak M.,38.0,327,7.0,6.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.12,5.5,1.12,6.0,1.1,4.5,,,,
ATP,2003,36,London,Wimbledon,2003-06-24,Grand Slam,Outdoor,Grass,1st Round,5,Henman T.,Zib T.,29.0,154,6.0,2.0,7.0,6.0,3.0,6.0,6.0,1.0,,,3.0,1.0,Completed,1.05,8.5,1.04,10.0,1.05,5.0,1.02,11.0,,
ATP,2003,36,London,Wimbledon,2003-06-24,Grand Slam,Outdoor,Grass,1st Round,5,Nalbandian D.,Voltchkov V.,9.0,59,7.0,5.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,1.615,2.2,1.65,2.2,1.65,1.85,1.667,2.1,,
ATP,2003,36,London,Wimbledon,2003-06-24,Grand Slam,Outdoor,Grass,1st Round,5,Clement A.,Ginepri R.,30.0,54,6.0,3.0,4.0,6.0,7.0,6.0,6.0,7.0,10.0,8.0,3.0,2.0,Completed,1.286,3.5,1.33,3.25,1.2,3.3,1.286,3.25,,
ATP,2003,36,London,Wimbledon,2003-06-24,Grand Slam,Outdoor,Grass,1st Round,5,Dupuis A.,Bloomfield R.,74.0,413,6.0,4.0,7.0,6.0,6.0,3.0,,,,,3.0,0.0,Completed,1.167,4.5,1.15,5.25,1.1,4.5,1.1,6.0,,
ATP,2003,36,London,Wimbledon,2003-06-24,Grand Slam,Outdoor,Grass,1st Round,5,Kucera K.,Ferreira W.,46.0,24,6.0,1.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,Completed,,,1.5,2.5,1.45,2.2,,,,
ATP,2003,36,London,Wimbledon,2003-06-24,Grand Slam,Outdoor,Grass,1st Round,5,Massu N.,Krajan Z.,80.0,120,6.0,1.0,6.0,1.0,6.0,1.0,,,,,3.0,0.0,Completed,1.4,2.75,1.33,3.0,1.15,3.8,1.5,2.5,,
ATP,2003,36,London,Wimbledon,2003-06-24,Grand Slam,Outdoor,Grass,1st Round,5,Ferrer D.,Lee M.,64.0,332,1.0,6.0,6.0,3.0,6.0,1.0,6.0,2.0,,,3.0,1.0,Completed,3.0,1.364,3.1,1.35,2.5,1.35,3.0,1.33,,
ATP,2003,36,London,Wimbledon,2003-06-24,Grand Slam,Outdoor,Grass,1st Round,5,Llodra M.,Sanchez D.,136.0,58,6.0,3.0,6.0,4.0,6.0,7.0,6.0,3.0,,,3.0,1.0,Completed,1.167,4.5,1.22,4.15,1.1,4.5,1.167,4.5,,
ATP,2003,36,London,Wimbledon,2003-06-24,Grand Slam,Outdoor,Grass,1st Round,5,El Aynaoui Y.,Hilton M.,22.0,382,6.0,3.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,Completed,1.125,5.5,1.1,6.5,1.05,5.0,1.1,6.0,,
ATP,2003,36,London,Wimbledon,2003-06-24,Grand Slam,Outdoor,Grass,1st Round,5,Agassi A.,Delgado J.,1.0,458,6.0,4.0,6.0,0.0,5.0,7.0,6.0,4.0,,,3.0,1.0,Completed,1.02,11.0,1.02,13.0,1.02,6.0,1.02,11.0,,
ATP,2003,36,London,Wimbledon,2003-06-24,Grand Slam,Outdoor,Grass,1st Round,5,Sa A.,Puerta M.,84.0,87,6.0,2.0,,,,,,,,,1.0,0.0,Retired,1.167,4.5,1.18,4.5,1.15,3.8,1.182,4.333,,
ATP,2003,36,London,Wimbledon,2003-06-24,Grand Slam,Outdoor,Grass,1st Round,5,Galvani S.,Boutter J.,159.0,95,6.0,3.0,2.0,6.0,1.0,6.0,6.0,2.0,8.0,6.0,3.0,2.0,Completed,3.0,1.364,3.15,1.35,2.7,1.3,,,,
ATP,2003,36,London,Wimbledon,2003-06-24,Grand Slam,Outdoor,Grass,1st Round,5,Novak J.,Horna L.,10.0,114,3.0,6.0,7.0,6.0,6.0,1.0,6.0,1.0,,,3.0,1.0,Completed,1.111,6.0,1.12,6.0,1.1,4.5,1.1,6.0,,
ATP,2003,36,London,Wimbledon,2003-06-24,Grand Slam,Outdoor,Grass,1st Round,5,Popp A.,Arazi H.,198.0,90,6.0,4.0,7.0,6.0,6.0,3.0,,,,,3.0,0.0,Completed,2.1,1.667,2.35,1.57,1.9,1.6,2.0,1.727,,
ATP,2003,36,London,Wimbledon,2003-06-24,Grand Slam,Outdoor,Grass,1st Round,5,Soderling R.,Verkerk M.,152.0,16,6.0,3.0,6.0,4.0,6.0,7.0,6.0,1.0,,,3.0,1.0,Completed,3.25,1.333,3.15,1.35,3.3,1.2,3.25,1.286,,
ATP,2003,36,London,Wimbledon,2003-06-24,Grand Slam,Outdoor,Grass,1st Round,5,Blake J.,Larkham T.,27.0,186,6.0,3.0,6.0,1.0,6.0,1.0,,,,,3.0,0.0,Completed,1.167,4.5,1.22,4.15,1.15,3.8,1.14,5.0,,
ATP,2003,36,London,Wimbledon,2003-06-24,Grand Slam,Outdoor,Grass,1st Round,5,Suzuki T.,Norman D.,303.0,112,7.0,6.0,6.0,4.0,7.0,6.0,,,,,3.0,0.0,Completed,3.5,1.286,3.75,1.25,3.0,1.25,3.75,1.222,,
ATP,2003,36,London,Wimbledon,2003-06-24,Grand Slam,Outdoor,Grass,1st Round,5,Nieminen J.,Verdasco F.,32.0,121,6.0,7.0,6.0,4.0,4.0,6.0,6.0,3.0,6.0,3.0,3.0,2.0,Completed,1.4,2.75,1.45,2.7,1.4,2.3,1.4,2.75,,
ATP,2003,36,London,Wimbledon,2003-06-24,Grand Slam,Outdoor,Grass,1st Round,5,Ferrero J.C.,Lisnard J.R.,3.0,94,6.0,2.0,6.0,1.0,6.0,3.0,,,,,3.0,0.0,Completed,1.143,5.0,1.14,5.5,1.15,3.8,1.1,6.0,,
ATP,2003,36,London,Wimbledon,2003-06-24,Grand Slam,Outdoor,Grass,1st Round,5,Sargsian S.,Bogdanovic A.,62.0,305,6.0,1.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,Completed,1.727,2.0,1.7,2.12,1.6,1.9,1.727,2.0,,
ATP,2003,36,London,Wimbledon,2003-06-24,Grand Slam,Outdoor,Grass,1st Round,5,Niemeyer F.,Mantilla F.,308.0,17,6.0,4.0,7.0,6.0,4.0,6.0,7.0,6.0,,,3.0,1.0,Completed,2.0,1.727,1.93,1.84,1.8,1.7,1.9,1.8,,
ATP,2003,36,London,Wimbledon,2003-06-24,Grand Slam,Outdoor,Grass,1st Round,5,Escude N.,Economidis K.,61.0,280,7.0,6.0,6.0,4.0,7.0,6.0,,,,,3.0,0.0,Completed,1.286,3.5,1.25,3.6,1.25,3.0,1.25,3.5,,
ATP,2003,36,London,Wimbledon,2003-06-24,Grand Slam,Outdoor,Grass,1st Round,5,Moodie W.,Rosset M.,150.0,104,6.0,4.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.909,1.8,2.1,1.72,1.9,1.6,1.833,1.833,,
ATP,2003,36,London,Wimbledon,2003-06-24,Grand Slam,Outdoor,Grass,1st Round,5,Sluiter R.,Kafelnikov Y.,67.0,23,7.0,5.0,3.0,6.0,2.0,6.0,6.0,2.0,6.0,3.0,3.0,2.0,Completed,2.25,1.571,2.12,1.7,2.2,1.45,2.375,1.533,,
ATP,2003,36,London,Wimbledon,2003-06-24,Grand Slam,Outdoor,Grass,1st Round,5,Arthurs W.,Martin A.,77.0,63,7.0,6.0,6.0,1.0,7.0,6.0,,,,,3.0,0.0,Completed,1.143,5.0,1.16,5.0,1.1,4.5,1.08,7.0,,
ATP,2003,36,London,Wimbledon,2003-06-25,Grand Slam,Outdoor,Grass,1st Round,5,Burgsmuller L.,Montanes A.,88.0,109,6.0,3.0,7.0,6.0,4.0,6.0,6.0,2.0,,,3.0,1.0,Completed,1.143,5.0,1.18,4.75,1.15,3.8,1.167,4.5,,
ATP,2003,36,London,Wimbledon,2003-06-25,Grand Slam,Outdoor,Grass,1st Round,5,Grosjean S.,Enqvist T.,14.0,106,4.0,6.0,6.0,3.0,6.0,4.0,7.0,6.0,,,3.0,1.0,Completed,1.364,3.0,1.35,3.1,1.35,2.5,1.364,2.875,,
ATP,2003,36,London,Wimbledon,2003-06-25,Grand Slam,Outdoor,Grass,2nd Round,5,Fish M.,Gambill J.M.,45.0,42,6.0,4.0,6.0,4.0,6.0,1.0,,,,,3.0,0.0,Completed,1.833,1.833,1.8,1.98,1.75,1.75,1.833,1.833,,
ATP,2003,36,London,Wimbledon,2003-06-25,Grand Slam,Outdoor,Grass,2nd Round,5,Schuettler R.,Santoro F.,8.0,49,6.0,2.0,6.0,3.0,6.0,3.0,,,,,3.0,0.0,Completed,1.364,3.0,1.29,3.5,1.3,2.7,1.333,3.0,,
